year,month,day,TP(kg)
2013,4,29,12539.90
2013,4,30,9290.86
2013,5,1,7957.72
2013,5,2,5739.66
2013,5,3,4359.79
2013,5,4,2282.36
2013,5,5,2372.20
2013,5,6,1800.14
2013,5,7,1549.07
2013,5,8,1066.56
2013,5,9,917.46
2013,5,10,859.04
2013,5,11,706.16
2013,5,12,609.75
2013,5,13,456.19
2013,5,14,649.78
2013,5,15,483.91
2013,5,16,315.87
2013,5,17,307.03
2013,5,18,293.07
2013,5,19,279.48
2013,5,20,354.61
2013,5,21,244.07
2013,5,22,264.93
2013,5,23,306.90
2013,5,24,228.43
2013,5,25,281.84
2013,5,26,302.43
2013,5,27,280.02
2013,5,28,664.87
2013,5,29,786.61
2013,5,30,1159.69
2013,5,31,1138.53
2013,6,1,1686.84
2013,6,2,27844.54
2013,6,3,26731.97
2013,6,4,12006.60
2013,6,5,6387.25
2013,6,6,3822.76
2013,6,7,2288.03
2013,6,8,1751.16
2013,6,9,1197.65
2013,6,10,1067.83
2013,6,11,1078.94
2013,6,12,867.16
2013,6,13,3684.01
2013,6,14,7197.08
2013,6,15,4759.56
2013,6,16,3212.84
2013,6,17,2003.13
2013,6,18,1499.53
2013,6,19,995.86
2013,6,20,725.59
2013,6,21,762.19
2013,6,22,702.65
2013,6,23,602.43
2013,6,24,610.51
2013,6,25,614.15
2013,6,26,471.10
2013,6,27,684.04
2013,6,28,948.06
2013,6,29,1241.70
2013,6,30,3147.11
2013,7,1,3323.17
2013,7,2,3761.69
2013,7,3,5480.71
2013,7,4,5948.25
2013,7,5,5469.33
2013,7,6,3851.92
2013,7,7,4039.71
2013,7,8,4084.64
2013,7,9,7586.33
2013,7,10,11972.76
2013,7,11,21965.81
2013,7,12,15302.42
2013,7,13,9718.83
2013,7,14,7705.80
2013,7,15,5382.10
2013,7,16,4115.45
2013,7,17,2195.41
2013,7,18,1041.47
2013,7,19,939.54
2013,7,20,1131.34
2013,7,21,2643.39
2013,7,22,3443.42
2013,7,23,4524.47
2013,7,24,3171.93
2013,7,25,2180.54
2013,7,26,734.81
2013,7,27,802.90
2013,7,28,654.68
2013,7,29,606.91
2013,7,30,605.11
2013,7,31,1145.48
2013,8,1,508.45
2013,8,2,384.55
2013,8,3,355.68
2013,8,4,4148.69
2013,8,5,5872.82
2013,8,6,3129.40
2013,8,7,1975.23
2013,8,8,1111.72
2013,8,9,888.11
2013,8,10,544.15
2013,8,11,401.03
2013,8,12,472.82
2013,8,13,393.18
2013,8,14,231.13
2013,8,15,143.26
2013,8,16,225.55
2013,8,17,230.58
2013,8,18,195.00
2013,8,19,159.33
2013,8,20,119.53
2013,8,21,118.42
2013,8,22,123.91
2013,8,23,148.91
2013,8,24,125.98
2013,8,25,122.80
2013,8,26,131.39
2013,8,27,145.95
2013,8,28,241.47
2013,8,29,205.88
2013,8,30,164.31
2013,8,31,162.61
2013,9,1,134.21
2013,9,2,162.28
2013,9,3,145.67
2013,9,4,135.88
2013,9,5,109.09
2013,9,6,94.02
2013,9,7,83.14
2013,9,8,86.99
2013,9,9,104.50
2013,9,10,114.30
2013,9,11,97.62
2013,9,12,93.44
2013,9,13,79.05
2013,9,14,64.21
2013,9,15,84.31
2013,9,16,107.20
2013,9,17,103.87
2013,9,18,117.85
2013,9,19,98.53
2013,9,20,117.07
2013,9,21,165.78
2013,9,22,135.04
2013,9,23,213.39
2013,9,24,394.80
2013,9,25,345.55
2013,9,26,221.64
2013,9,27,157.22
2013,9,28,137.01
2013,9,29,174.99
2013,9,30,143.71
2013,10,1,115.05
2013,10,2,106.89
2013,10,3,84.22
2013,10,4,113.20
2013,10,5,475.43
2013,10,6,1773.34
2013,10,7,4328.35
2013,10,8,2367.08
2013,10,9,1601.48
2013,10,10,1299.62
2013,10,11,920.30
2013,10,12,590.70
2013,10,13,467.36
2013,10,14,308.06
2013,10,15,310.54
2013,10,16,291.20
2013,10,17,257.75
2013,10,18,231.68
2013,10,19,162.31
2013,10,20,141.75
2013,10,21,129.13
2013,10,22,164.17
2013,10,23,158.09
2013,10,24,144.72
2013,10,25,115.26
2013,10,26,108.50
2013,10,27,79.68
2013,10,28,72.89
2013,10,29,98.89
2013,10,30,109.23
2013,10,31,147.38
2013,11,1,468.34
2013,11,2,949.23
2013,11,3,1328.43
2013,11,4,851.14
2013,11,5,725.34
2013,11,6,531.06
2013,11,7,512.02
2013,11,8,396.43
2013,11,9,420.10
2013,11,10,265.54
2013,11,11,174.20
2013,11,12,160.29
2013,11,13,208.38
2013,11,14,231.15
2013,11,15,175.83
2013,11,16,155.96
2013,11,17,196.89
2013,11,18,295.94
2013,11,19,529.58
2013,11,20,1381.59
2013,11,21,1465.95
2013,11,22,756.51
2013,11,23,944.63
2013,11,24,645.73
2013,11,25,666.22
2013,11,26,864.13
2013,11,27,961.36
2013,11,28,640.69
2013,11,29,618.68
2013,11,30,551.05
2013,12,1,444.34
2013,12,2,369.90
2013,12,3,359.29
2013,12,4,362.47
2013,12,5,369.44
2013,12,6,208.01
2013,12,7,275.62
2013,12,8,289.26
2013,12,9,289.75
2013,12,10,235.79
2013,12,11,196.45
2013,12,12,279.04
2013,12,13,212.41
2013,12,14,187.38
2013,12,15,212.51
2013,12,16,214.87
2013,12,17,251.37
2013,12,18,311.60
2013,12,19,286.31
2013,12,20,278.39
2013,12,21,1794.11
2013,12,22,35752.14
2013,12,23,92171.40
2013,12,24,106440.54
2013,12,25,73118.24
2013,12,26,43545.43
2013,12,27,24478.24
2013,12,28,16691.59
2013,12,29,11331.30
2013,12,30,6660.87
2013,12,31,4364.16
2014,1,1,3140.22
2014,1,2,2133.79
2014,1,3,1642.55
2014,1,4,1182.39
2014,1,5,875.60
2014,1,6,932.19
2014,1,7,1492.73
2014,1,8,1886.79
2014,1,9,1928.47
2014,1,10,1804.41
2014,1,11,1328.72
2014,1,12,2812.29
2014,1,13,8731.45
2014,1,14,11894.38
2014,1,15,13423.33
2014,1,16,12105.02
2014,1,17,9110.35
2014,1,18,6282.50
2014,1,19,4494.26
2014,1,20,3288.21
2014,1,21,2103.54
2014,1,22,1631.18
2014,1,23,1414.41
2014,1,24,1026.14
2014,1,25,911.60
2014,1,26,675.55
2014,1,27,618.91
2014,1,28,825.56
2014,1,29,995.09
2014,1,30,818.10
2014,1,31,614.33
2014,2,1,570.63
2014,2,2,632.45
2014,2,3,919.08
2014,2,4,1564.38
2014,2,5,2528.07
2014,2,6,2183.49
2014,2,7,2182.41
2014,2,8,1653.79
2014,2,9,1561.11
2014,2,10,1456.51
2014,2,11,1351.25
2014,2,12,1224.69
2014,2,13,1080.08
2014,2,14,914.19
2014,2,15,813.54
2014,2,16,774.19
2014,2,17,732.18
2014,2,18,730.74
2014,2,19,837.19
2014,2,20,801.70
2014,2,21,1503.14
2014,2,22,9929.56
2014,2,23,21902.23
2014,2,24,28748.41
2014,2,25,36225.90
2014,2,26,25359.01
2014,2,27,15994.58
2014,2,28,12229.80
2014,3,1,9268.59
2014,3,2,6243.65
2014,3,3,4351.46
2014,3,4,2882.29
2014,3,5,2153.00
2014,3,6,1414.52
2014,3,7,1149.70
2014,3,8,1008.95
2014,3,9,750.54
2014,3,10,1115.98
2014,3,11,6523.07
2014,3,12,19212.05
2014,3,13,23852.85
2014,3,14,21278.08
2014,3,15,26809.74
2014,3,16,49862.64
2014,3,17,38876.73
2014,3,18,20193.61
2014,3,19,14710.48
2014,3,20,17318.14
2014,3,21,15717.26
2014,3,22,12858.30
2014,3,23,10716.28
2014,3,24,8229.61
2014,3,25,6016.51
2014,3,26,4796.63
2014,3,27,3477.26
2014,3,28,3458.73
2014,3,29,3091.63
2014,3,30,2196.63
2014,3,31,2006.65
2014,4,1,2317.44
2014,4,2,1603.66
2014,4,3,7547.98
2014,4,4,74755.71
2014,4,5,111747.38
2014,4,6,83790.46
2014,4,7,56273.59
2014,4,8,39711.48
2014,4,9,39736.04
2014,4,10,31038.70
2014,4,11,21992.97
2014,4,12,15289.24
2014,4,13,9152.82
2014,4,14,6081.41
2014,4,15,3880.01
2014,4,16,3020.99
2014,4,17,2112.81
2014,4,18,2468.93
2014,4,19,2341.71
2014,4,20,1328.64
2014,4,21,1100.39
2014,4,22,2535.50
2014,4,23,799.49
2014,4,24,541.77
2014,4,25,650.45
2014,4,26,711.82
2014,4,27,522.77
2014,4,28,530.22
2014,4,29,888.29
2014,4,30,2229.30
2014,5,1,2419.61
2014,5,2,1403.61
2014,5,3,1418.93
2014,5,4,923.58
2014,5,5,823.44
2014,5,6,827.35
2014,5,7,626.50
2014,5,8,461.34
2014,5,9,416.90
2014,5,10,269.12
2014,5,11,272.76
2014,5,12,318.61
2014,5,13,1422.93
2014,5,14,2980.66
2014,5,15,7376.08
2014,5,16,25099.35
2014,5,17,26517.12
2014,5,18,15931.98
2014,5,19,9653.49
2014,5,20,5265.19
2014,5,21,3546.62
2014,5,22,7529.96
2014,5,23,7063.07
2014,5,24,3157.02
2014,5,25,1852.84
2014,5,26,1291.29
2014,5,27,1068.90
2014,5,28,554.45
2014,5,29,557.47
2014,5,30,1288.51
2014,5,31,1718.52
2014,6,1,1053.63
2014,6,2,899.68
2014,6,3,663.76
2014,6,4,528.61
2014,6,5,735.84
2014,6,6,1235.26
2014,6,7,1886.28
2014,6,8,1100.44
2014,6,9,1544.28
2014,6,10,5063.36
2014,6,11,5287.45
2014,6,12,3460.68
2014,6,13,2338.25
2014,6,14,1226.95
2014,6,15,1040.31
2014,6,16,939.53
2014,6,17,880.69
2014,6,18,531.88
2014,6,19,495.30
2014,6,20,686.74
2014,6,21,1596.18
2014,6,22,1607.06
2014,6,23,1805.64
2014,6,24,4560.80
2014,6,25,10254.17
2014,6,26,22736.05
2014,6,27,24128.87
2014,6,28,12720.31
2014,6,29,6593.66
2014,6,30,4545.41
2014,7,1,2665.11
2014,7,2,2322.29
2014,7,3,1932.64
2014,7,4,1946.64
2014,7,5,1134.98
2014,7,6,782.98
2014,7,7,753.03
2014,7,8,677.61
2014,7,9,2475.97
2014,7,10,4256.32
2014,7,11,2118.85
2014,7,12,1655.49
2014,7,13,1554.70
2014,7,14,1102.92
2014,7,15,672.68
2014,7,16,364.31
2014,7,17,408.26
2014,7,18,246.72
2014,7,19,256.49
2014,7,20,226.67
2014,7,21,202.54
2014,7,22,206.26
2014,7,23,349.11
2014,7,24,218.85
2014,7,25,242.20
2014,7,26,236.27
2014,7,27,209.46
2014,7,28,212.51
2014,7,29,161.07
2014,7,30,842.81
2014,7,31,412.39
2014,8,1,290.56
2014,8,2,286.27
2014,8,3,229.82
2014,8,4,294.56
2014,8,5,758.97
2014,8,6,602.46
2014,8,7,310.58
2014,8,8,324.36
2014,8,9,336.56
2014,8,10,271.79
2014,8,11,486.16
2014,8,12,748.80
2014,8,13,690.50
2014,8,14,3150.55
2014,8,15,1009.98
2014,8,16,498.36
2014,8,17,462.43
2014,8,18,259.43
2014,8,19,283.98
2014,8,20,379.92
2014,8,21,309.81
2014,8,22,328.36
2014,8,23,363.37
2014,8,24,2525.91
2014,8,25,1736.01
2014,8,26,1066.23
2014,8,27,722.92
2014,8,28,334.89
2014,8,29,299.50
2014,8,30,290.23
2014,8,31,241.66
2014,9,1,218.70
2014,9,2,212.98
2014,9,3,199.25
2014,9,4,159.54
2014,9,5,120.65
2014,9,6,284.12
2014,9,7,162.09
2014,9,8,116.65
2014,9,9,163.86
2014,9,10,269.91
2014,9,11,1943.54
2014,9,12,8906.60
2014,9,13,7312.44
2014,9,14,5107.07
2014,9,15,3214.47
2014,9,16,1949.29
2014,9,17,1166.65
2014,9,18,852.29
2014,9,19,758.96
2014,9,20,665.49
2014,9,21,705.47
2014,9,22,501.76
2014,9,23,688.05
2014,9,24,1063.92
2014,9,25,1004.55
2014,9,26,636.15
2014,9,27,420.09
2014,9,28,359.31
2014,9,29,378.17
2014,9,30,232.91
2014,10,1,150.02
2014,10,2,106.64
2014,10,3,258.61
2014,10,4,468.75
2014,10,5,414.88
2014,10,6,472.66
2014,10,7,474.83
2014,10,8,496.70
2014,10,9,501.69
2014,10,10,651.65
2014,10,11,590.52
2014,10,12,435.66
2014,10,13,424.77
2014,10,14,473.11
2014,10,15,443.03
2014,10,16,525.94
2014,10,17,695.03
2014,10,18,518.34
2014,10,19,439.28
2014,10,20,431.11
2014,10,21,399.59
2014,10,22,266.07
2014,10,23,196.96
2014,10,24,253.00
2014,10,25,283.18
2014,10,26,210.72
2014,10,27,173.20
2014,10,28,169.06
2014,10,29,134.30
2014,10,30,150.42
2014,10,31,241.38
2014,11,1,249.74
2014,11,2,172.47
2014,11,3,133.43
2014,11,4,105.30
2014,11,5,99.09
2014,11,6,86.57
2014,11,7,146.93
2014,11,8,194.80
2014,11,9,183.04
2014,11,10,182.13
2014,11,11,273.30
2014,11,12,213.25
2014,11,13,190.16
2014,11,14,179.45
2014,11,15,170.41
2014,11,16,131.69
2014,11,17,216.50
2014,11,18,127.17
2014,11,19,158.30
2014,11,20,388.08
2014,11,21,181.87
2014,11,22,118.57
2014,11,23,140.88
2014,11,24,1056.65
2014,11,25,7590.98
2014,11,26,18045.42
2014,11,27,14444.56
2014,11,28,9230.24
2014,11,29,5909.20
2014,11,30,3669.49
2014,12,1,2450.29
2014,12,2,2330.73
2014,12,3,2152.49
2014,12,4,1533.12
2014,12,5,1425.01
2014,12,6,905.79
2014,12,7,741.31
2014,12,8,1913.70
2014,12,9,3041.47
2014,12,10,2027.54
2014,12,11,1041.53
2014,12,12,729.04
2014,12,13,755.15
2014,12,14,833.21
2014,12,15,645.28
2014,12,16,568.75
2014,12,17,799.61
2014,12,18,1200.07
2014,12,19,1458.55
2014,12,20,1339.50
2014,12,21,1132.37
2014,12,22,893.29
2014,12,23,595.03
2014,12,24,594.96
2014,12,25,1813.06
2014,12,26,3240.02
2014,12,27,4366.98
2014,12,28,3231.09
2014,12,29,2468.32
2014,12,30,2548.35
2014,12,31,2354.29
2015,1,1,2117.29
2015,1,2,1230.72
2015,1,3,1345.61
2015,1,4,4055.56
2015,1,5,9802.43
2015,1,6,10960.64
2015,1,7,6131.96
2015,1,8,3492.63
2015,1,9,2064.58
2015,1,10,1568.29
2015,1,11,1503.70
2015,1,12,1433.95
2015,1,13,1553.71
2015,1,14,1699.73
2015,1,15,1519.10
2015,1,16,1607.10
2015,1,17,1231.24
2015,1,18,931.65
2015,1,19,968.16
2015,1,20,1221.96
2015,1,21,1825.46
2015,1,22,2817.32
2015,1,23,4393.97
2015,1,24,2686.34
2015,1,25,1981.77
2015,1,26,1668.50
2015,1,27,1547.21
2015,1,28,1470.78
2015,1,29,1682.02
2015,1,30,1204.74
2015,1,31,1117.15
2015,2,1,990.05
2015,2,2,841.72
2015,2,3,832.25
2015,2,4,845.48
2015,2,5,1103.98
2015,2,6,1370.70
2015,2,7,979.97
2015,2,8,680.15
2015,2,9,726.98
2015,2,10,1203.52
2015,2,11,2916.24
2015,2,12,2304.38
2015,2,13,1690.29
2015,2,14,1158.06
2015,2,15,1009.19
2015,2,16,963.04
2015,2,17,1054.96
2015,2,18,938.02
2015,2,19,782.90
2015,2,20,831.05
2015,2,21,677.53
2015,2,22,462.89
2015,2,23,403.68
2015,2,24,422.52
2015,2,25,459.76
2015,2,26,398.79
2015,2,27,389.62
2015,2,28,469.99
2015,3,1,461.69
2015,3,2,474.59
2015,3,3,453.35
2015,3,4,442.66
2015,3,5,418.22
2015,3,6,439.58
2015,3,7,409.65
2015,3,8,332.78
2015,3,9,324.42
2015,3,10,754.60
2015,3,11,6513.75
2015,3,12,29685.07
2015,3,13,120473.26
2015,3,14,62024.67
2015,3,15,52084.00
2015,3,16,34992.52
2015,3,17,21477.08
2015,3,18,14385.40
2015,3,19,9973.79
2015,3,20,6482.58
2015,3,21,4154.31
2015,3,22,2945.19
2015,3,23,2349.49
2015,3,24,1648.79
2015,3,25,1613.35
2015,3,26,1688.36
2015,3,27,6381.15
2015,3,28,11127.12
2015,3,29,8065.32
2015,3,30,5894.27
2015,3,31,2891.52
2015,4,1,2231.11
2015,4,2,2126.14
2015,4,3,1749.01
2015,4,4,1799.62
2015,4,5,2152.43
2015,4,6,1862.91
2015,4,7,1853.57
2015,4,8,2105.76
2015,4,9,3729.55
2015,4,10,20213.57
2015,4,11,23205.24
2015,4,12,19215.37
2015,4,13,12485.26
2015,4,14,7106.54
2015,4,15,5699.14
2015,4,16,3181.53
2015,4,17,1767.61
2015,4,18,1676.56
2015,4,19,2026.69
2015,4,20,2541.11
2015,4,21,8581.10
2015,4,22,6116.43
2015,4,23,4790.04
2015,4,24,3438.80
2015,4,25,2102.63
2015,4,26,1720.14
2015,4,27,1394.61
2015,4,28,1092.64
2015,4,29,967.45
2015,4,30,923.63
2015,5,1,594.61
2015,5,2,559.78
2015,5,3,746.01
2015,5,4,495.26
2015,5,5,351.16
2015,5,6,593.55
2015,5,7,593.56
2015,5,8,920.95
2015,5,9,500.94
2015,5,10,560.09
2015,5,11,761.98
2015,5,12,2641.27
2015,5,13,6295.27
2015,5,14,1676.98
2015,5,15,1469.41
2015,5,16,1141.18
2015,5,17,1380.99
2015,5,18,1606.96
2015,5,19,2273.11
2015,5,20,1840.80
2015,5,21,1359.83
2015,5,22,1047.96
2015,5,23,852.63
2015,5,24,747.70
2015,5,25,820.90
2015,5,26,445.57
2015,5,27,396.85
2015,5,28,1667.44
2015,5,29,3268.39
2015,5,30,1092.07
2015,5,31,7004.76
2015,6,1,55217.04
2015,6,2,43820.10
2015,6,3,24531.42
2015,6,4,12703.77
2015,6,5,7379.25
2015,6,6,4345.66
2015,6,7,3110.18
2015,6,8,2297.57
2015,6,9,3728.16
2015,6,10,8565.69
2015,6,11,10962.79
2015,6,12,9728.01
2015,6,13,7541.48
2015,6,14,29584.65
2015,6,15,56791.06
2015,6,16,73639.52
2015,6,17,86733.41
2015,6,18,81574.79
2015,6,19,64573.08
2015,6,20,42481.90
2015,6,21,32121.53
2015,6,22,24098.46
2015,6,23,17799.59
2015,6,24,12971.06
2015,6,25,7691.19
2015,6,26,6288.86
2015,6,27,23364.51
2015,6,28,82989.91
2015,6,29,79443.99
2015,6,30,57770.73
2015,7,1,32947.16
2015,7,2,22747.61
2015,7,3,16403.04
2015,7,4,12650.24
2015,7,5,8566.67
2015,7,6,5726.04
2015,7,7,4318.74
2015,7,8,2908.10
2015,7,9,6073.47
2015,7,10,26627.14
2015,7,11,31615.44
2015,7,12,21755.67
2015,7,13,20238.90
2015,7,14,19878.64
2015,7,15,20669.37
2015,7,16,21561.15
2015,7,17,15873.06
2015,7,18,12950.66
2015,7,19,17118.82
2015,7,20,22870.39
2015,7,21,18147.69
2015,7,22,11934.38
2015,7,23,7706.70
2015,7,24,4327.74
2015,7,25,2540.13
2015,7,26,1803.03
2015,7,27,1864.60
2015,7,28,1298.81
2015,7,29,1071.07
2015,7,30,810.30
2015,7,31,962.81
2015,8,1,605.60
2015,8,2,815.69
2015,8,3,646.82
2015,8,4,1633.48
2015,8,5,1244.08
2015,8,6,1001.04
2015,8,7,628.48
2015,8,8,833.01
2015,8,9,607.14
2015,8,10,693.71
2015,8,11,925.27
2015,8,12,1100.31
2015,8,13,901.78
2015,8,14,532.13
2015,8,15,624.62
2015,8,16,1064.09
2015,8,17,867.46
2015,8,18,987.27
2015,8,19,940.00
2015,8,20,833.00
2015,8,21,599.06
2015,8,22,629.96
2015,8,23,629.62
2015,8,24,561.61
2015,8,25,935.26
2015,8,26,851.29
2015,8,27,656.69
2015,8,28,844.35
2015,8,29,479.70
2015,8,30,332.67
2015,8,31,319.02
2015,9,1,279.14
2015,9,2,364.81
2015,9,3,382.53
2015,9,4,324.71
2015,9,5,283.32
2015,9,6,575.84
2015,9,7,1382.23
2015,9,8,535.51
2015,9,9,360.77
2015,9,10,215.39
2015,9,11,163.82
2015,9,12,249.97
2015,9,13,324.95
2015,9,14,227.98
2015,9,15,135.59
2015,9,16,153.84
2015,9,17,175.10
2015,9,18,256.59
2015,9,19,293.08
2015,9,20,212.19
2015,9,21,282.87
2015,9,22,347.24
2015,9,23,287.70
2015,9,24,278.62
2015,9,25,238.80
2015,9,26,238.06
2015,9,27,174.38
2015,9,28,163.33
2015,9,29,262.15
2015,9,30,170.28
2015,10,1,120.51
2015,10,2,112.01
2015,10,3,89.44
2015,10,4,108.49
2015,10,5,104.47
2015,10,6,67.79
2015,10,7,68.38
2015,10,8,65.83
2015,10,9,77.90
2015,10,10,59.41
2015,10,11,84.01
2015,10,12,76.50
2015,10,13,78.33
2015,10,14,56.37
2015,10,15,65.76
2015,10,16,55.71
2015,10,17,56.59
2015,10,18,47.35
2015,10,19,56.95
2015,10,20,47.04
2015,10,21,36.26
2015,10,22,35.79
2015,10,23,25.88
2015,10,24,51.08
2015,10,25,58.22
2015,10,26,31.47
2015,10,27,46.72
2015,10,28,148.80
2015,10,29,170.34
2015,10,30,147.78
2015,10,31,358.38
2015,11,1,391.03
2015,11,2,284.98
2015,11,3,277.98
2015,11,4,277.29
2015,11,5,239.36
2015,11,6,308.83
2015,11,7,195.46
2015,11,8,152.71
2015,11,9,99.57
2015,11,10,93.89
2015,11,11,79.95
2015,11,12,186.54
2015,11,13,174.94
2015,11,14,176.75
2015,11,15,226.59
2015,11,16,153.25
2015,11,17,197.85
2015,11,18,186.01
2015,11,19,237.92
2015,11,20,113.46
2015,11,21,59.60
2015,11,22,87.88
2015,11,23,80.14
2015,11,24,118.48
2015,11,25,147.06
2015,11,26,129.61
2015,11,27,100.72
2015,11,28,112.20
2015,11,29,155.56
2015,11,30,298.25
2015,12,1,440.02
2015,12,2,380.26
2015,12,3,283.65
2015,12,4,208.54
2015,12,5,191.68
2015,12,6,193.99
2015,12,7,164.31
2015,12,8,139.71
2015,12,9,116.35
2015,12,10,96.79
2015,12,11,96.15
2015,12,12,104.19
2015,12,13,104.10
2015,12,14,95.14
2015,12,15,98.18
2015,12,16,77.82
2015,12,17,252.57
2015,12,18,95.42
2015,12,19,75.04
2015,12,20,47.96
2015,12,21,91.97
2015,12,22,123.03
2015,12,23,147.97
2015,12,24,431.21
2015,12,25,1568.86
2015,12,26,1915.05
2015,12,27,4997.56
2015,12,28,13712.42
2015,12,29,62042.61
2015,12,30,65900.85
2015,12,31,45594.80
2016,1,1,32040.79
2016,1,2,20114.49
2016,1,3,13506.05
2016,1,4,8677.30
2016,1,5,4976.78
2016,1,6,2922.15
2016,1,7,2110.36
2016,1,8,1448.23
2016,1,9,1403.41
2016,1,10,2352.40
2016,1,11,8417.18
2016,1,12,10463.99
2016,1,13,9953.00
2016,1,14,3802.78
2016,1,15,2927.57
2016,1,16,4997.64
2016,1,17,9474.35
2016,1,18,5381.92
2016,1,19,3974.33
2016,1,20,2538.61
2016,1,21,1487.39
2016,1,22,1186.62
2016,1,23,1393.29
2016,1,24,1363.95
2016,1,25,1276.94
2016,1,26,790.26
2016,1,27,712.34
2016,1,28,821.56
2016,1,29,648.74
2016,1,30,489.95
2016,1,31,479.76
2016,2,1,525.40
2016,2,2,561.36
2016,2,3,1452.28
2016,2,4,2015.49
2016,2,5,2923.89
2016,2,6,3152.87
2016,2,7,1867.44
2016,2,8,1290.99
2016,2,9,1156.23
2016,2,10,1156.58
2016,2,11,959.01
2016,2,12,855.95
2016,2,13,500.59
2016,2,14,382.96
2016,2,15,381.81
2016,2,16,425.41
2016,2,17,366.10
2016,2,18,394.39
2016,2,19,474.73
2016,2,20,993.60
2016,2,21,377.46
2016,2,22,397.77
2016,2,23,325.93
2016,2,24,381.08
2016,2,25,3464.82
2016,2,26,8119.50
2016,2,27,9846.20
2016,2,28,8040.12
2016,2,29,6768.82
2016,3,1,4380.85
2016,3,2,4014.60
2016,3,3,3784.67
2016,3,4,3186.57
2016,3,5,2326.94
2016,3,6,2018.61
2016,3,7,2330.73
2016,3,8,2487.72
2016,3,9,2191.58
2016,3,10,2465.57
2016,3,11,8073.40
2016,3,12,11761.16
2016,3,13,15269.75
2016,3,14,25201.96
2016,3,15,26709.12
2016,3,16,22705.41
2016,3,17,17824.79
2016,3,18,12457.15
2016,3,19,9605.24
2016,3,20,5612.44
2016,3,21,3402.14
2016,3,22,2343.51
2016,3,23,1610.70
2016,3,24,1630.39
2016,3,25,9574.80
2016,3,26,11735.52
2016,3,27,7347.45
2016,3,28,40039.22
2016,3,29,36481.32
2016,3,30,24378.62
2016,3,31,18438.83
2016,4,1,35379.46
2016,4,2,36258.19
2016,4,3,20068.25
2016,4,4,12346.35
2016,4,5,6914.79
2016,4,6,4105.06
2016,4,7,4856.25
2016,4,8,9308.41
2016,4,9,10059.81
2016,4,10,9404.74
2016,4,11,8527.83
2016,4,12,8378.21
2016,4,13,7442.47
2016,4,14,5287.02
2016,4,15,3574.50
2016,4,16,1720.51
2016,4,17,1720.13
2016,4,18,1635.94
2016,4,19,1008.48
2016,4,20,779.94
2016,4,21,559.61
2016,4,22,561.07
2016,4,23,445.14
2016,4,24,418.82
2016,4,25,531.78
2016,4,26,696.16
2016,4,27,1041.91
2016,4,28,930.95
2016,4,29,920.24
2016,4,30,1114.12
2016,5,1,3002.44
2016,5,2,13063.82
2016,5,3,27597.33
2016,5,4,20982.79
2016,5,5,12224.28
2016,5,6,7094.24
2016,5,7,6236.95
2016,5,8,3450.63
2016,5,9,2104.47
2016,5,10,1530.29
2016,5,11,1232.46
2016,5,12,4186.38
2016,5,13,4162.84
2016,5,14,8897.84
2016,5,15,10146.78
2016,5,16,6491.61
2016,5,17,4262.58
2016,5,18,2647.92
2016,5,19,1928.95
2016,5,20,1535.93
2016,5,21,1290.33
2016,5,22,973.82
2016,5,23,805.65
2016,5,24,726.15
2016,5,25,669.79
2016,5,26,628.44
2016,5,27,451.98
2016,5,28,363.54
2016,5,29,367.20
2016,5,30,339.05
2016,5,31,352.55
2016,6,1,259.47
2016,6,2,267.83
2016,6,3,247.10
2016,6,4,202.61
2016,6,5,311.94
2016,6,6,1041.79
2016,6,7,829.73
2016,6,8,543.43
2016,6,9,626.03
2016,6,10,474.55
2016,6,11,402.47
2016,6,12,306.54
2016,6,13,244.48
2016,6,14,414.84
2016,6,15,352.56
2016,6,16,391.71
2016,6,17,541.67
2016,6,18,946.38
2016,6,19,432.24
2016,6,20,270.98
2016,6,21,404.36
2016,6,22,253.30
2016,6,23,1451.28
2016,6,24,17189.03
2016,6,25,11358.81
2016,6,26,8661.07
2016,6,27,5366.36
2016,6,28,3150.69
2016,6,29,2173.87
2016,6,30,1742.49
2016,7,1,1508.02
2016,7,2,940.66
2016,7,3,755.26
2016,7,4,469.68
2016,7,5,375.59
2016,7,6,381.62
2016,7,7,393.39
2016,7,8,533.20
2016,7,9,289.26
2016,7,10,154.84
2016,7,11,232.23
2016,7,12,250.57
2016,7,13,233.87
2016,7,14,272.07
2016,7,15,239.19
2016,7,16,123.82
2016,7,17,155.10
2016,7,18,165.21
2016,7,19,120.44
2016,7,20,74.03
2016,7,21,131.94
2016,7,22,65.28
2016,7,23,69.12
2016,7,24,71.76
2016,7,25,148.15
2016,7,26,186.88
2016,7,27,133.99
2016,7,28,100.29
2016,7,29,85.14
2016,7,30,77.00
2016,7,31,90.82
2016,8,1,149.76
2016,8,2,150.22
2016,8,3,143.19
2016,8,4,122.44
2016,8,5,139.57
2016,8,6,99.26
2016,8,7,105.29
2016,8,8,91.96
2016,8,9,82.20
2016,8,10,52.94
2016,8,11,60.31
2016,8,12,77.68
2016,8,13,78.65
2016,8,14,52.18
2016,8,15,52.54
2016,8,16,184.72
2016,8,17,265.93
2016,8,18,284.71
2016,8,19,330.20
2016,8,20,301.08
2016,8,21,462.99
2016,8,22,238.43
2016,8,23,310.25
2016,8,24,304.63
2016,8,25,286.15
2016,8,26,251.40
2016,8,27,565.40
2016,8,28,395.49
2016,8,29,257.39
2016,8,30,187.03
