Year,Month,Day,TN(mg/L)
1991,3,25,3.6300
1991,3,26,4.5000
1991,3,27,5.3300
1991,3,28,5.5700
1991,3,29,5.2200
1991,3,30,5.6600
1991,3,31,5.6700
1991,4,1,5.7000
1991,4,1,6.0700
1991,4,8,4.9300
1991,4,9,6.2200
1991,4,10,7.0500
1991,4,11,6.0800
1991,4,12,5.2900
1991,4,13,5.2800
1991,4,14,6.3400
1991,4,15,7.6500
1991,4,15,6.3700
1991,4,16,5.7800
1991,4,17,7.6000
1991,4,17,7.5600
1991,4,18,8.7100
1991,4,18,8.8900
1991,4,18,8.5800
1991,4,19,8.1600
1991,4,19,7.4600
1991,4,19,7.9500
1991,4,20,9.5100
1991,4,20,9.7900
1991,4,20,9.4800
1991,4,21,9.3100
1991,4,21,9.7000
1991,4,21,9.7600
1991,4,22,9.3000
1991,4,22,9.1500
1991,4,22,9.5500
1991,4,23,9.3000
1991,4,23,8.8100
1991,4,23,8.7800
1991,4,24,8.4200
1991,4,25,8.0500
1991,4,26,7.6000
1991,4,27,6.8300
1991,4,28,6.6300
1991,4,29,6.4000
1991,4,29,6.6500
1991,4,30,6.5600
1991,5,1,5.8700
1991,5,2,5.6000
1991,5,3,5.1700
1991,5,4,5.1700
1991,5,5,5.2100
1991,5,6,5.7500
1991,5,6,6.2900
1991,5,7,6.6500
1991,5,8,5.6700
1991,5,9,5.4800
1991,5,10,4.8700
1991,5,11,4.2000
1991,5,12,4.4200
1991,5,13,4.3100
1991,5,13,4.7500
1991,5,14,4.3800
1991,5,15,3.8000
1991,5,16,3.6300
1991,5,17,3.3900
1991,5,18,3.2300
1991,5,19,3.0200
1991,5,20,3.1100
1991,5,20,2.7700
1991,5,21,3.5200
1991,5,22,3.2700
1991,5,23,2.8100
1991,5,24,3.0900
1991,5,25,2.5600
1991,5,26,11.1400
1991,5,26,11.1100
1991,5,27,12.3800
