Year,Month,Day,NO3(mg/L)
1991,4,21,7.0600
1991,4,22,6.9400
1991,4,22,6.7700
1991,4,22,7.4900
1991,4,23,7.3100
1991,4,23,7.0000
1991,4,23,6.9800
1991,4,24,6.7800
1991,4,25,6.3800
1991,4,26,5.9200
1991,4,27,5.3200
1991,4,28,5.2900
1991,4,29,5.2600
1991,4,29,5.4600
1991,4,30,5.1700
1991,5,1,4.8400
1991,5,2,4.6000
1991,5,3,4.2300
1991,5,4,4.1600
1991,5,5,3.9000
1991,5,6,4.6300
1991,5,6,5.1300
1991,5,7,5.4100
1991,5,8,4.6600
1991,5,9,4.1100
1991,5,10,3.5900
1991,5,11,2.9100
1991,5,12,2.7600
1991,5,13,2.8500
1991,5,13,2.8900
1991,5,14,2.7900
1991,5,15,2.5200
1991,5,16,2.1700
1991,5,17,1.8800
1991,5,18,1.7100
1991,5,19,1.8300
1991,5,20,2.0100
1991,5,20,1.9400
1991,5,21,2.5700
1991,5,22,2.4600
1991,5,23,1.8100
1991,5,24,1.5700
1991,5,25,1.4600
1991,5,26,8.1400
1991,5,26,8.7800
1991,5,27,10.2100
1991,5,27,11.0700
1991,5,28,11.2900
1991,5,29,9.0400
1991,5,30,6.7200
1991,5,31,6.8200
1991,6,1,7.2600
1991,6,1,6.7800
1991,6,1,7.9800
1991,6,2,8.7600
1991,6,2,8.8000
1991,6,2,9.0300
1991,6,3,8.9700
1991,6,3,8.9000
1991,6,3,9.9000
1991,6,4,10.1600
1991,6,4,10.7200
1991,6,4,10.7900
1991,6,5,9.8300
1991,6,5,9.4800
1991,6,6,8.4000
1991,6,7,7.9000
1991,6,8,8.3600
1991,6,9,8.7400
1991,6,10,8.6700
1991,6,10,8.4700
1991,6,11,8.4500
1991,6,12,8.4800
1991,6,13,8.2100
1991,6,14,7.9300
1991,6,15,7.4800
1991,6,16,7.1800
1991,6,17,7.1400
1991,6,17,7.1000
1991,6,18,7.1300
1991,6,19,6.9000
1991,6,20,6.3900
1991,6,21,6.0200
1991,6,22,5.2200
1991,6,23,4.8500
1991,6,24,4.8600
1991,6,24,4.9300
1991,6,25,4.7200
1991,6,26,4.6300
1991,6,27,4.4300
1991,6,28,3.9700
1991,6,29,3.4600
1991,6,30,2.9800
1991,7,1,2.7400
1991,7,1,2.9100
1991,7,2,2.3200
1991,7,3,1.9900
1991,7,4,1.9200
1991,7,5,1.5300
1991,7,6,0.7700
1991,7,7,0.3300
1991,7,8,0.3200
1991,7,8,0.3000
1991,7,9,0.4900
1991,7,10,0.4400
1991,7,11,0.4600
1991,7,13,0.4800
1991,7,14,0.5800
1991,7,15,0.5400
1991,7,15,0.2600
1991,7,16,0.2100
1991,7,17,0.1800
1991,7,18,0.1400
1991,7,19,0.1200
1991,7,20,0.1400
1991,7,21,0.1400
1991,7,22,0.1400
1991,7,22,0.1300
1991,7,23,0.1300
1991,7,24,0.1200
1991,7,25,0.1800
1991,7,26,0.1000
1991,7,27,0.1000
1991,7,28,0.0900
1991,7,29,0.0600
1991,7,30,0.0300
1991,7,31,0.0200
1991,8,1,0.0200
1991,8,2,0.0300
1991,8,3,0.0400
1991,8,4,0.0300
1991,8,5,0.0300
1991,8,5,-999.0000
1991,8,6,0.0000
1991,8,7,-999.0000
1991,8,8,0.0000
1991,8,9,0.0000
1991,8,10,0.0000
1991,8,11,0.0000
1991,8,12,0.0000
1991,8,12,0.0900
1991,8,13,0.0700
1991,8,14,0.0700
1991,8,15,0.0700
1991,8,16,0.0700
1991,8,17,0.0900
1991,8,18,-999.0000
1991,8,19,0.1800
1991,8,20,0.1800
1991,8,21,0.1700
1991,8,22,0.2500
1991,8,23,0.2500
1991,8,24,0.2000
1991,8,25,0.2200
1991,8,26,0.1800
1991,8,26,0.0700
1991,8,27,0.0600
1991,8,28,0.0600
1991,8,29,0.0600
1991,8,30,0.0500
1991,8,31,0.0500
1991,9,1,0.0500
1991,9,2,0.0500
1991,9,2,0.0600
1991,9,3,0.0600
1991,9,4,0.0700
1991,9,5,0.1300
1991,9,6,0.2000
1991,9,7,0.2200
1991,9,8,0.2100
1991,9,9,0.2300
1991,9,9,0.2500
1991,9,10,0.1100
1991,9,11,0.1300
1991,9,12,0.0800
1991,9,13,0.1100
1991,9,14,0.0800
1991,9,15,0.0300
1991,9,16,-999.0000
1991,9,16,0.1400
1991,9,17,0.1300
1991,9,18,0.1300
1991,9,19,0.1300
1991,9,20,0.1300
1991,9,21,0.1300
1991,9,22,0.1300
1991,9,23,0.1300
1991,9,24,0.0500
1991,9,25,0.0600
1991,9,26,0.0600
1991,9,27,0.0600
1991,9,28,0.0600
1991,9,29,0.0600
1991,9,30,0.0600
1991,9,30,0.2300
1991,10,1,0.2500
1991,10,2,0.1900
1991,10,3,0.2700
1991,10,4,0.2800
1991,10,5,0.2700
1991,10,6,0.2700
1991,10,7,0.2900
1991,10,7,0.2700
1991,10,8,0.3600
1991,10,9,0.3300
1991,10,10,0.3400
1991,10,11,0.3300
1991,10,12,0.3200
1991,10,13,0.3000
1991,10,14,0.2800
1991,10,14,0.2300
1991,10,15,0.1900
1991,10,16,0.1900
1991,10,17,0.1700
1991,10,18,0.2300
1991,10,19,0.2000
1991,10,20,0.2300
1991,10,21,0.2300
1991,10,21,0.0600
1991,10,22,0.0200
1991,10,23,0.0100
1991,10,24,0.0100
1991,10,25,0.0500
1991,10,26,0.4800
1991,10,26,4.8700
1991,10,26,7.0100
1991,10,27,6.9500
1991,10,27,7.8400
1991,10,27,8.4200
1991,10,28,7.9900
1991,10,28,7.4300
1991,10,28,7.6500
1991,10,29,7.3500
1991,10,29,6.7100
1991,10,29,6.3700
1991,10,30,6.6200
1991,10,30,6.9000
1991,10,30,7.0500
1991,10,31,6.9900
1991,10,31,7.3600
1991,11,1,7.5800
1991,11,2,7.5600
1991,11,3,7.0100
1991,11,4,6.7200
1991,11,4,6.7300
1991,11,5,6.2900
1991,11,6,5.9400
1991,11,7,5.9400
1991,11,8,5.7000
1991,11,9,5.2800
1991,11,10,5.1000
1991,11,11,4.9000
1991,11,11,5.1800
1991,11,12,5.2400
1991,11,13,5.2200
1991,11,14,5.1500
1991,11,15,5.1500
1991,11,16,5.1500
1991,11,17,5.0500
1991,11,18,4.9600
1991,11,18,4.9700
1991,11,19,4.9800
1991,11,20,7.6100
1991,11,21,9.8500
1991,11,21,9.5800
1991,11,21,9.6200
1991,11,22,9.3800
1991,11,22,8.7400
1991,11,22,8.7200
1991,11,23,8.7000
1991,11,24,9.1300
1991,11,25,9.0400
1991,11,25,9.4500
1991,11,26,9.5600
1991,11,27,9.2000
1991,11,28,9.0000
1991,11,29,8.7900
1991,11,30,8.7100
1991,12,1,8.4800
1991,12,2,8.0000
1991,12,2,7.5800
1991,12,3,9.1100
1991,12,4,8.9600
1991,12,5,7.3200
1991,12,6,7.4000
1991,12,7,7.1900
1991,12,8,7.1900
1991,12,9,6.8700
1991,12,9,7.3100
1991,12,10,7.3600
1991,12,11,7.3800
1991,12,12,7.6600
1991,12,13,8.4300
1991,12,14,7.9800
1991,12,15,7.5700
1991,12,16,6.8700
1991,12,16,7.4500
1991,12,17,7.0600
1991,12,18,6.8000
1991,12,19,7.1200
1991,12,20,6.7600
1991,12,21,6.9100
1991,12,22,7.1100
1991,12,23,6.7600
1991,12,24,6.8900
1991,12,25,6.8000
1991,12,26,6.6600
1991,12,27,6.7300
1991,12,28,6.9800
1991,12,29,7.2900
1991,12,30,7.4500
1991,12,31,6.9300
1992,1,1,6.6900
1992,1,2,6.6700
1992,1,3,6.6800
1992,1,4,7.0400
1992,1,5,7.3300
1992,1,6,7.0800
1992,1,7,6.9900
1992,1,8,7.0400
1992,1,9,6.4600
1992,1,10,6.4200
1992,1,11,6.6800
1992,1,12,6.3200
1992,1,13,6.3600
1992,1,13,6.0300
1992,1,14,7.2500
1992,1,15,10.2200
1992,1,16,9.5000
1992,1,17,9.0000
1992,1,18,9.1300
1992,1,19,10.1000
1992,1,20,10.2700
1992,1,21,10.3700
1992,1,22,10.2100
1992,1,23,10.5800
1992,1,24,11.1500
1992,1,25,10.7700
1992,1,26,9.6600
1992,1,27,9.8200
1992,1,27,10.7200
1992,1,28,10.3200
1992,1,29,10.2200
1992,1,30,10.3100
1992,1,31,10.2000
1992,2,1,10.2000
1992,2,2,9.9100
1992,2,3,9.2900
1992,2,3,9.8600
1992,2,4,9.3200
1992,2,5,9.3100
1992,2,6,9.2100
1992,2,7,9.2400
1992,2,8,9.2800
1992,2,9,10.1500
1992,2,10,10.0400
1992,2,10,9.4100
1992,2,11,9.0100
1992,2,12,8.6800
1992,2,13,8.5000
1992,2,14,8.4600
1992,2,15,8.5700
1992,2,15,8.4100
1992,2,16,9.1600
1992,2,16,9.7800
1992,2,24,10.0800
1992,2,25,10.1100
1992,2,25,10.2200
1992,2,25,9.9700
1992,2,26,9.9300
1992,2,27,9.6000
1992,2,28,9.1400
1992,3,2,8.5300
1992,3,3,8.3300
1992,3,4,8.1600
1992,3,5,7.9300
1992,3,6,7.7600
1992,3,7,9.0000
1992,3,8,9.2200
1992,3,8,9.4700
1992,3,8,9.4900
1992,3,9,9.2800
1992,3,9,8.5500
1992,3,9,8.5200
1992,3,10,8.4000
1992,3,10,8.1900
1992,3,10,9.0100
1992,3,16,9.7500
1992,3,17,9.7800
1992,3,18,9.7400
1992,3,19,9.6600
1992,3,20,9.6500
1992,3,21,9.6000
1992,3,22,10.2600
1992,3,23,10.0600
1992,3,23,9.9300
1992,3,24,9.9900
1992,3,24,10.0500
1992,3,25,10.0600
1992,3,26,10.7300
1992,3,27,9.9900
1992,3,28,9.7100
1992,3,29,9.2600
1992,3,30,8.8700
1992,3,30,8.9000
1992,3,31,8.9500
1992,4,1,8.8700
1992,4,2,8.7000
1992,4,3,8.6200
1992,4,4,8.3900
1992,4,5,8.5500
1992,4,6,8.4400
1992,4,6,8.6900
1992,4,7,8.3900
1992,4,8,8.0300
1992,4,9,7.8400
1992,4,10,7.5700
1992,4,11,7.1100
1992,4,12,7.1100
1992,4,13,6.5100
1992,4,13,6.7100
1992,4,14,6.0800
1992,4,15,5.9800
1992,4,16,5.8800
1992,4,17,6.3200
1992,4,18,8.3600
1992,4,18,8.7700
1992,4,18,8.6200
1992,4,19,8.1900
1992,4,19,7.3100
1992,4,19,9.0600
1992,4,20,8.9900
1992,4,20,9.4200
1992,4,20,9.7700
1992,4,21,9.8200
1992,4,21,9.8400
1992,4,21,8.9800
1992,4,22,9.7200
1992,4,22,9.5000
1992,4,22,9.5800
1992,4,23,9.6900
1992,4,23,9.3400
1992,4,23,9.1300
1992,4,24,9.1400
1992,4,24,9.1200
1992,4,24,8.9500
1992,4,25,8.9500
1992,4,26,8.6100
1992,4,27,8.3500
1992,4,27,8.3900
1992,4,28,8.2100
1992,4,29,8.2100
1992,4,30,8.0900
1992,5,1,8.0000
1992,5,2,7.7300
1992,5,3,7.1400
1992,5,4,7.1200
1992,5,4,6.7000
1992,5,5,6.3900
1992,5,6,5.9900
1992,5,7,6.0800
1992,5,8,5.5700
1992,5,9,5.5500
1992,5,10,4.8700
1992,5,11,4.7100
1992,5,11,4.4600
1992,5,12,4.6000
1992,5,12,4.3700
1992,5,12,4.3200
1992,5,13,4.1800
1992,5,14,4.1200
1992,5,15,4.0000
1992,5,16,3.7800
1992,5,17,3.5400
1992,5,18,3.4200
1992,5,18,3.6100
1992,5,19,3.4700
1992,5,20,3.6900
1992,5,21,3.2600
1992,5,22,2.7600
1992,5,23,-999.0000
1992,5,24,-999.0000
1992,5,25,-999.0000
1992,5,26,-999.0000
1992,6,1,10.2400
1992,6,2,9.3100
1992,6,2,9.2600
1992,6,2,10.7900
1992,6,3,12.0500
1992,6,3,12.6100
1992,6,3,12.6600
1992,6,4,12.8900
1992,6,4,12.5800
1992,6,4,12.6300
1992,6,5,11.8400
1992,6,6,11.4600
1992,6,7,12.1800
1992,6,8,12.4500
1992,6,8,14.8100
1992,6,9,16.0000
1992,6,10,13.0200
1992,6,11,11.1900
1992,6,12,10.0500
1992,6,13,9.6800
1992,6,14,9.3400
1992,6,15,8.7700
1992,6,15,10.9600
1992,6,16,10.5200
1992,6,17,10.1800
1992,6,22,10.1900
1992,6,23,10.8100
1992,6,24,10.9900
1992,6,25,11.7500
1992,6,26,11.1800
1992,6,27,11.6500
1992,6,28,11.6900
1992,6,29,10.8500
1992,6,29,10.1800
1992,6,30,9.7700
1992,7,1,9.4700
1992,7,2,8.9900
1992,7,3,8.6300
1992,7,4,8.6000
1992,7,5,8.2400
1992,7,6,8.2800
1992,7,6,8.4500
1992,7,7,8.4400
1992,7,8,8.3400
1992,7,9,8.4100
1992,7,10,8.2000
1992,7,11,8.1500
1992,7,12,7.7600
1992,7,13,7.4500
1992,7,13,7.3900
1992,7,14,7.3500
1992,7,20,7.4000
1992,7,20,5.6100
1992,7,21,5.6900
1992,7,22,5.2200
1992,7,23,5.2900
1992,7,24,5.0900
1992,7,25,4.5300
1992,7,26,4.1300
1992,7,27,4.4200
1992,7,27,4.4600
1992,7,28,4.1500
1992,7,29,4.0300
1992,7,30,4.1800
1992,7,31,4.4400
1992,8,1,4.0000
1992,8,2,3.3500
1992,8,3,3.2400
1992,8,3,3.3000
1992,8,4,2.5000
1992,8,5,2.5500
1992,8,6,2.6000
1992,8,7,2.4700
1992,8,8,2.1200
1992,8,9,1.9900
1992,8,10,1.9000
1992,8,10,1.8200
1992,8,11,1.8000
1992,8,12,1.5600
1992,8,13,1.5100
1992,8,14,1.5200
1992,8,15,1.6700
1992,8,16,1.6500
1992,8,17,1.5000
1992,8,17,1.4700
1992,8,18,1.1400
1992,8,19,0.8200
1992,8,20,0.8500
1992,8,21,0.8800
1992,8,22,0.9900
1992,8,23,0.9200
1992,8,24,0.8100
1992,8,24,1.0500
1992,8,25,0.7500
1992,8,26,0.0000
1992,8,31,0.5600
1992,9,1,0.3100
1992,9,2,0.9100
1992,9,3,1.1400
1992,9,4,1.1800
1992,9,5,1.2800
1992,9,6,1.3800
1992,9,7,1.1400
1992,9,14,1.8600
1992,9,15,1.8200
1992,9,16,1.7600
1992,9,17,1.7300
1992,9,18,1.7400
1992,9,19,1.7000
1992,9,20,1.8300
1992,9,21,1.7200
1992,9,21,2.2200
1992,9,22,2.7400
1992,9,22,3.0700
1992,9,22,2.7300
1992,9,23,2.4200
1992,9,23,2.6300
1992,9,23,2.6600
1992,9,24,2.4500
1992,9,24,2.2900
1992,9,24,2.3200
1992,9,25,2.4000
1992,9,26,2.6100
1992,9,27,2.7100
1992,9,28,2.6900
1992,9,28,2.5200
1992,9,29,2.4500
1992,9,30,2.4600
1992,10,1,2.3700
1992,10,2,2.3700
1992,10,3,2.3400
1992,10,5,2.2700
1992,10,5,2.5300
1992,10,6,2.5600
1992,10,7,2.4700
1992,10,8,2.5100
1992,10,9,2.4800
1992,10,10,2.4300
1992,10,11,2.3700
1992,10,12,2.4600
1992,10,12,2.3900
1992,10,13,2.1900
1992,10,14,2.0900
1992,10,15,2.2800
1992,10,16,3.1300
1992,10,17,3.7300
1992,10,18,3.0800
1992,10,19,3.5500
1992,10,19,3.7500
1992,10,19,3.7300
1992,10,20,3.8000
1992,10,21,3.6400
1992,10,22,3.7100
1992,10,23,3.7500
1992,10,24,3.6200
1992,10,25,3.4300
1992,10,26,3.3200
1992,10,26,3.5000
1992,10,27,3.3400
1992,10,28,3.2800
1992,10,29,3.2100
1992,10,30,3.2100
1992,10,31,3.2000
1992,11,1,3.5600
1992,11,2,5.2600
1992,11,9,3.9900
1992,11,10,3.8800
1992,11,11,4.0200
1992,11,12,4.4000
1992,11,12,4.3500
1992,11,13,4.1500
1992,11,13,3.5600
1992,11,13,3.3300
1992,11,14,3.1400
1992,11,14,2.8100
1992,11,14,2.6700
1992,11,15,2.6900
1992,11,15,2.6300
1992,11,15,2.6700
1992,11,16,2.7500
1992,11,16,2.6700
1992,11,16,2.6800
1992,11,17,2.6300
1992,11,17,2.6000
1992,11,17,2.6500
1992,11,18,2.6800
1992,11,18,2.7200
1992,11,18,2.7600
1992,11,19,2.9400
1992,11,20,3.0200
1992,11,21,3.0400
1992,11,22,3.4400
1992,11,23,3.9600
1992,11,23,4.0700
1992,11,23,3.7000
1992,11,24,3.2400
1992,11,24,3.0400
1992,11,24,2.9000
1992,11,25,2.8000
1992,11,25,2.6900
1992,11,25,2.7400
1992,11,26,2.9300
1992,11,27,2.7300
1992,11,28,2.8800
1992,11,29,2.9000
1992,11,30,2.9200
1992,11,30,2.8700
1992,12,1,3.0500
1992,12,2,2.9500
1992,12,3,3.1000
1992,12,4,3.1000
1992,12,5,3.1700
1992,12,6,3.2000
1992,12,7,3.1800
1992,12,7,3.2400
1992,12,8,3.2600
1992,12,9,3.3900
1992,12,10,3.2800
1992,12,11,3.1100
1992,12,12,3.3200
1992,12,13,3.5300
1992,12,14,3.5700
1992,12,14,3.6400
1992,12,15,3.6600
1992,12,16,3.7000
1992,12,17,3.2800
1992,12,18,3.2200
1992,12,19,3.2900
1992,12,20,3.2600
1992,12,21,3.3000
1992,12,21,3.4800
1992,12,22,3.5600
1992,12,23,3.6000
1992,12,23,3.5000
1992,12,24,3.5300
1992,12,25,3.6100
1992,12,25,3.5200
1992,12,26,3.4200
1992,12,27,3.6900
1992,12,27,3.6000
1992,12,28,3.5100
1992,12,29,3.5200
1992,12,29,3.4600
1992,12,30,3.4300
1992,12,31,3.2400
1992,12,31,3.4700
1993,1,1,3.5700
1993,1,2,3.2600
1993,1,2,3.2300
1993,1,3,3.1600
1993,1,4,3.7000
1993,1,4,3.4800
1993,1,5,3.2300
1993,1,5,2.9900
1993,1,5,2.6800
1993,1,6,2.6700
1993,1,6,2.5800
1993,1,6,2.5400
1993,1,7,2.6100
1993,1,7,2.4800
1993,1,7,2.7000
1993,1,8,2.7100
1993,1,8,2.7500
1993,1,8,2.7400
1993,1,9,2.4700
1993,1,9,2.4900
1993,1,9,2.5900
1993,1,10,2.6900
1993,1,11,2.8400
1993,1,13,3.3700
1993,1,14,3.5300
1993,1,15,3.3400
1993,1,16,3.8900
1993,1,17,4.1100
1993,1,27,3.7400
1993,1,28,3.8100
1993,1,29,3.7900
1993,1,30,3.4200
1993,1,31,3.6900
1993,2,1,3.7500
1993,2,1,3.7400
1993,2,2,3.6900
1993,2,3,3.5400
1993,2,4,3.5700
1993,2,5,3.5900
1993,2,6,3.6200
1993,2,7,3.5300
1993,2,8,3.5400
1993,2,8,3.6600
1993,2,9,3.5900
1993,2,10,3.4400
1993,2,11,3.3500
1993,2,12,3.3100
1993,2,13,3.3000
1993,2,14,3.3400
1993,2,15,3.1500
1993,2,15,3.1700
1993,2,16,2.8800
1993,2,17,2.9000
1993,2,18,3.1000
1993,2,19,2.9600
1993,2,20,2.8400
1993,2,22,3.1300
1993,2,22,3.1300
1993,2,23,3.0200
1993,2,24,3.1800
1993,2,25,3.1200
1993,2,26,3.3900
1993,2,27,3.6800
1993,2,28,3.7100
1993,3,1,3.5300
1993,3,1,3.4600
1993,3,2,3.4700
1993,3,3,3.4400
1993,3,4,3.2600
1993,3,5,3.2500
1993,3,7,8.1500
1993,3,9,5.6300
1993,3,9,5.6800
1993,3,9,5.4600
1993,3,10,2.6800
1993,3,10,2.6500
1993,3,12,2.9200
1993,3,12,3.0900
1993,3,13,3.2400
1993,3,13,3.1300
1993,3,15,3.6500
1993,3,16,3.6200
1993,3,17,3.1900
1993,3,17,3.0700
1993,3,17,2.9700
1993,3,18,2.7500
1993,3,18,2.9900
1993,3,19,2.7500
1993,3,22,2.7400
1993,3,22,2.5800
1993,3,23,2.7700
1993,3,29,3.2200
1993,3,30,3.1100
1993,3,31,2.9700
1993,4,2,3.3300
1993,4,5,3.2000
1993,4,6,3.2400
1993,4,6,3.0900
1993,4,6,3.2700
1993,4,7,3.1200
1993,4,8,3.0200
1993,4,9,3.0100
1993,4,10,3.2800
1993,4,10,3.5500
1993,4,10,3.8800
1993,4,11,3.8700
1993,4,11,3.4700
1993,4,11,3.2200
1993,4,12,3.5000
1993,4,12,3.5900
1993,4,12,3.6600
1993,4,13,3.4400
1993,4,14,3.4700
1993,4,15,3.5400
1993,4,16,3.5100
1993,4,16,3.6400
1993,4,17,3.6200
1993,4,17,3.4500
1993,4,17,3.1600
1993,4,18,3.3000
1993,4,18,3.3300
1993,4,18,3.3100
1993,4,19,3.2800
1993,4,19,3.3600
1993,4,19,3.4000
1993,4,20,3.3600
1993,4,20,3.3300
1993,4,20,3.4100
1993,4,21,3.4900
1993,4,22,3.3500
1993,4,23,3.2900
1993,4,24,3.2100
1993,4,25,3.2400
1993,4,25,3.1900
1993,4,25,3.9200
1993,4,26,3.7200
1993,4,26,3.4000
1993,4,26,3.1700
1993,4,27,3.2800
1993,4,27,3.0500
1993,4,27,2.9600
1993,4,28,2.8900
1993,4,28,2.7700
1993,4,29,2.8400
1993,4,29,3.0500
1993,4,29,3.1400
1993,4,30,2.9600
1993,5,1,2.7500
1993,5,2,2.6700
1993,5,3,2.7800
1993,5,3,3.0000
1993,5,4,2.7400
1993,5,5,2.9100
1993,5,6,2.2400
1993,5,10,1.8300
1993,5,11,1.7700
1993,5,12,1.8900
1993,5,13,1.9400
1993,5,14,1.5900
1993,5,15,1.3600
1993,5,16,1.2000
1993,5,17,1.3500
1993,5,17,1.3600
1993,5,18,1.0500
1993,5,19,0.7000
1993,5,20,1.1300
1993,5,21,1.5200
1993,5,22,1.0200
1993,5,23,0.9100
1993,5,24,0.8400
1993,5,24,0.8800
1993,5,25,0.7800
1993,5,26,0.7400
1993,5,27,0.7300
1993,5,28,0.6300
1993,5,29,0.6200
1993,5,30,0.5200
1993,5,31,0.5700
1993,6,1,0.6500
1993,6,1,0.6700
1993,6,2,0.9700
1993,6,3,0.8400
1993,6,4,0.6900
1993,6,5,0.8300
1993,6,6,0.7300
1993,6,7,0.8300
1993,6,7,1.4000
1993,6,8,9.3600
1993,6,9,10.5500
1993,6,9,11.3200
1993,6,9,11.1000
1993,6,10,10.1600
1993,6,10,9.4500
1993,6,10,9.2000
1993,6,11,8.7600
1993,6,11,8.7100
1993,6,11,8.6700
1993,6,12,8.6500
1993,6,12,8.7400
1993,6,12,8.9100
1993,6,13,8.8200
1993,6,13,8.8100
1993,6,13,8.6300
1993,6,14,8.3900
1993,6,14,8.3500
1993,6,14,8.2900
1993,6,15,8.3700
1993,6,16,8.1900
1993,6,17,7.6000
1993,6,18,6.5900
1993,6,19,5.9900
1993,6,20,5.3100
1993,6,21,4.5000
1993,6,21,5.2700
1993,6,22,6.1300
1993,6,23,5.5900
1993,6,24,4.3800
1993,6,25,5.1500
1993,6,26,6.0300
1993,6,27,8.4500
1993,6,28,9.1400
1993,6,28,8.0800
1993,6,29,6.6300
1993,6,30,7.1900
1993,7,1,7.7300
1993,7,2,9.0800
1993,7,3,8.6400
1993,7,3,8.8100
1993,7,4,9.2100
1993,7,4,8.2800
1993,7,4,7.5000
1993,7,5,6.9200
1993,7,5,6.4500
1993,7,5,6.3700
1993,7,6,6.2700
1993,7,6,6.3900
1993,7,7,6.3800
1993,7,7,6.4600
1993,7,7,6.4400
1993,7,8,6.4100
1993,7,8,6.2100
1993,7,8,6.2200
1993,7,9,5.6800
1993,7,10,4.6100
1993,7,11,4.0900
1993,7,12,3.9500
1993,7,12,3.8700
1993,7,13,3.3700
1993,7,14,3.4100
1993,7,15,3.2200
1993,7,16,3.5900
1993,7,17,3.5000
1993,7,18,3.3200
1993,7,19,3.2000
1993,7,19,3.5400
1993,7,20,3.4200
1993,7,21,3.1200
1993,7,22,3.1000
1993,7,23,2.3300
1993,7,24,1.9700
1993,7,25,2.1300
1993,7,26,2.2300
1993,7,26,2.2600
1993,7,27,2.1200
1993,7,28,1.9000
1993,7,29,1.7600
1993,7,30,1.7400
1993,7,31,1.6200
1993,8,1,1.5700
1993,8,2,1.5700
1993,8,2,1.4400
1993,8,3,1.3200
1993,8,4,1.3000
1993,8,5,1.2300
1993,8,6,1.2100
1993,8,7,1.1200
1993,8,8,1.0400
1993,8,9,0.8100
1993,8,9,0.8300
1993,8,10,0.7500
1993,8,11,0.6700
1993,8,12,0.6900
1993,8,13,0.6000
1993,8,14,0.5600
1993,8,15,0.5600
1993,8,16,0.5300
1993,8,16,0.3900
1993,8,17,0.2400
1993,8,18,0.1400
1993,8,19,0.0200
1993,9,1,0.0700
1993,9,2,0.0900
1993,9,3,0.0800
1993,9,4,0.1000
1993,9,5,0.0600
1993,9,6,0.3300
1993,9,7,0.2600
1993,9,7,0.3100
1993,9,8,0.1500
1993,9,9,0.1500
1993,9,10,0.0900
1993,9,11,0.0900
1993,9,12,0.0900
1993,9,13,0.0900
1993,9,13,0.0700
1993,9,14,0.1300
1993,9,15,0.1800
1993,9,16,0.1700
1993,9,17,0.3800
1993,9,18,0.6300
1993,9,19,0.8600
1993,9,20,0.8000
1993,9,20,1.1700
1993,9,21,1.1200
1993,9,22,1.1700
1993,9,23,1.0800
1993,9,24,0.8800
1993,9,25,0.6500
1993,9,26,0.5100
1993,9,27,0.5300
1993,9,27,0.5400
1993,9,28,0.7900
1993,9,29,0.9100
1993,9,30,0.9500
1993,10,1,1.2800
1993,10,2,0.9200
1993,10,3,0.8200
1993,10,4,0.8200
1993,10,4,0.8800
1993,10,5,0.8500
1993,10,6,0.7500
1993,10,7,0.6600
1993,10,8,0.4200
1993,10,9,0.4500
1993,10,10,0.5500
1993,10,11,0.6400
1993,10,11,0.6600
1993,10,12,0.7000
1993,10,13,0.7100
1993,10,14,0.6600
1993,10,15,0.6000
1993,10,16,0.4800
1993,10,17,0.3700
1993,10,18,0.3600
1993,10,18,0.3800
1993,10,19,0.3100
1993,10,20,0.4500
1993,10,21,0.8000
1993,10,22,0.8300
1993,10,23,0.9000
1993,10,24,0.6600
1993,10,25,0.5400
1993,10,25,0.7000
1993,10,26,0.8000
1993,10,27,0.7600
1993,10,28,0.6800
1993,10,29,0.8400
1993,10,30,0.9300
1993,10,31,1.0900
1993,11,1,1.2300
1993,11,2,1.2400
1993,11,3,1.3200
1993,11,4,1.3100
1993,11,5,1.4400
1993,11,6,1.4600
1993,11,7,1.4300
1993,11,8,1.4400
1993,11,8,1.4500
1993,11,9,1.4400
1993,11,10,1.3300
1993,11,11,1.2200
1993,11,12,1.0700
1993,11,13,1.0700
1993,11,14,1.0300
1993,11,15,1.1000
1993,11,15,1.1700
1993,11,16,1.3400
1993,11,17,1.2100
1993,11,18,2.2500
1993,11,19,3.2200
1993,11,19,3.1600
1993,11,19,4.2900
1993,11,20,5.1800
1993,11,20,5.4400
1993,11,21,4.3300
1993,11,21,4.4700
1993,11,22,4.7800
1993,11,22,4.8100
1993,11,23,4.9000
1993,11,24,4.8300
1993,11,25,4.6900
1993,11,26,4.5400
1993,11,27,4.2700
1993,11,28,5.5900
1993,11,29,5.1400
1993,11,29,5.0700
1993,11,30,5.3100
1993,12,1,5.2800
1993,12,2,5.2500
1993,12,3,4.8800
1993,12,4,4.7400
1993,12,5,6.4800
1993,12,6,6.7200
1993,12,6,6.9700
1993,12,6,5.9200
1993,12,7,6.2900
1993,12,7,6.8300
1993,12,7,7.2700
1993,12,8,6.9900
1993,12,8,6.3500
1993,12,9,6.2300
1993,12,10,6.2700
1993,12,11,6.4400
1993,12,12,5.9100
1993,12,13,5.6400
1993,12,13,5.3700
1993,12,13,5.3800
1993,12,14,5.3600
1993,12,14,5.1200
1993,12,15,5.0000
1993,12,16,4.8600
1993,12,17,4.8600
1993,12,18,4.7100
1993,12,19,4.3400
1993,12,20,4.3200
1993,12,20,4.6100
1993,12,21,4.4800
1993,12,22,4.7000
1993,12,23,4.8100
1993,12,24,4.6500
1993,12,25,4.4200
1993,12,26,4.3700
1993,12,27,4.3100
1993,12,28,4.2200
