year,month,day,nitrate(kg)
2016,3,10,112785.72
2016,3,11,241943.09
2016,3,12,323241.03
2016,3,13,335690.00
2016,3,14,425685.71
2016,3,15,424724.82
2016,3,16,358361.56
2016,3,17,277588.00
2016,3,18,214802.86
2016,3,19,140707.22
2016,3,20,104853.94
2016,3,21,76648.31
2016,3,22,52378.65
2016,3,23,45015.94
2016,3,24,41073.78
2016,3,25,165672.04
2016,3,26,203411.22
2016,3,27,154819.05
2016,3,28,196144.09
2016,3,29,296015.58
2016,3,30,241799.56
2016,3,31,229615.63
2016,4,1,360342.47
2016,4,2,318467.77
2016,4,3,243685.86
2016,4,4,192031.40
2016,4,5,139354.27
2016,4,6,106477.48
2016,4,7,115677.08
2016,4,8,193048.36
2016,4,9,222430.05
2016,4,10,209313.98
2016,4,11,183596.84
2016,4,12,198524.60
2016,4,13,178428.46
2016,4,14,157150.63
2016,4,15,120488.75
2016,4,16,73174.02
2016,4,17,73199.71
2016,4,18,61123.51
2016,4,19,40339.07
2016,4,20,38649.71
2016,4,21,31504.99
2016,4,22,33423.84
2016,4,23,25380.73
2016,4,24,26294.77
2016,4,25,28767.03
2016,4,26,28395.89
2016,4,27,44273.16
2016,4,28,36013.53
2016,4,29,37340.06
2016,4,30,41497.28
2016,5,1,78257.26
2016,5,2,235542.45
2016,5,3,292232.77
2016,5,4,289008.60
2016,5,5,204111.39
2016,5,6,155494.10
2016,5,7,131642.43
2016,5,8,92573.86
2016,5,9,72758.10
2016,5,10,67907.77
2016,5,11,56495.98
2016,5,12,119839.19
2016,5,13,111808.32
2016,5,14,143832.31
2016,5,15,162589.36
2016,5,16,147326.42
2016,5,17,106130.80
2016,5,18,71261.29
2016,5,19,57377.00
2016,5,20,44586.32
2016,5,21,39207.78
2016,5,22,29190.78
2016,5,23,24899.49
2016,5,24,21266.09
2016,5,25,18804.35
2016,5,26,17826.70
2016,5,27,12020.50
2016,5,28,10406.25
2016,5,29,9465.79
2016,5,30,8819.24
2016,5,31,6216.74
2016,6,1,5285.57
2016,6,2,6199.12
2016,6,3,4819.75
2016,6,4,3540.68
2016,6,5,4770.81
2016,6,6,14440.64
2016,6,7,17179.34
2016,6,8,10040.73
2016,6,9,19559.61
2016,6,10,22621.00
2016,6,11,17519.90
2016,6,12,10025.07
2016,6,13,9657.69
2016,6,14,12630.18
2016,6,15,12532.64
2016,6,16,10981.75
2016,6,17,17132.85
2016,6,18,22307.59
2016,6,19,9469.78
2016,6,20,7353.42
2016,6,21,16749.23
2016,6,22,12157.81
2016,6,23,51575.15
2016,6,24,267700.27
2016,6,25,226532.13
2016,6,26,204625.21
2016,6,27,218322.01
2016,6,28,118919.52
2016,6,29,116856.08
2016,6,30,96060.47
2016,7,1,65020.08
2016,7,2,45145.85
2016,7,3,32727.79
2016,7,4,26301.13
2016,7,5,21317.47
2016,7,6,15521.05
2016,7,7,22758.25
2016,7,8,14133.84
2016,7,9,14358.24
2016,7,10,8551.57
2016,7,11,11710.12
2016,7,12,11690.11
2016,7,13,9758.66
2016,7,14,9853.62
2016,7,15,8635.03
2016,7,16,4321.58
2016,7,17,5083.93
2016,7,18,5719.66
2016,7,19,6006.82
2016,7,20,4334.71
2016,7,21,3745.09
2016,7,22,3114.39
2016,7,23,2306.82
2016,7,24,2395.24
2016,7,25,3138.17
2016,7,26,2760.71
2016,7,27,2787.55
2016,7,28,1915.37
2016,7,29,1233.46
2016,7,30,1046.42
2016,7,31,993.31
2016,8,1,1797.32
2016,8,2,2218.92
2016,8,3,2500.62
2016,8,4,1639.99
2016,8,5,1137.95
2016,8,6,1084.96
2016,8,7,1152.85
2016,8,8,666.61
2016,8,9,630.24
2016,8,10,330.51
2016,8,11,201.74
2016,8,12,141.78
2016,8,13,68.99
2016,8,14,33.66
2016,8,15,81.72
2016,8,16,464.85
2016,8,17,474.88
2016,8,18,210.89
2016,8,19,0.00
2016,8,20,0.00
2016,8,21,0.00
2016,8,22,0.00
2016,8,23,22.73
2016,8,24,0.00
2016,8,25,0.00
2016,8,26,0.00
2016,8,27,0.00
2016,8,28,0.00
2016,8,29,310.10
2016,8,30,506.00
2016,8,31,451.00
2016,9,1,331.90
2016,9,2,553.56
2016,9,3,733.09
2016,9,4,887.37
2016,9,5,973.14
2016,9,6,1094.06
2016,9,7,554.37
2016,9,8,414.11
2016,9,9,353.99
2016,9,10,528.46
2016,9,11,1704.28
2016,9,12,5211.93
2016,9,13,4095.56
2016,9,14,2582.60
2016,9,15,1889.44
2016,9,16,1344.39
2016,9,17,1349.48
2016,9,18,3844.54
2016,9,19,14783.65
2016,9,20,16206.09
2016,9,21,11813.27
2016,9,22,9027.85
2016,9,23,6130.13
2016,9,24,2982.35
2016,9,25,2176.32
2016,9,26,2406.64
2016,9,27,1763.49
2016,9,28,810.01
2016,9,29,2403.27
2016,9,30,6188.85
2016,10,1,8618.29
2016,10,2,12095.85
2016,10,3,13260.66
2016,10,4,22002.02
2016,10,5,17037.68
2016,10,6,13772.97
2016,10,7,10190.46
2016,10,8,7551.64
2016,10,9,4592.70
2016,10,10,4071.69
2016,10,11,3471.93
2016,10,12,3204.49
2016,10,13,2642.30
2016,10,14,1879.90
2016,10,15,1831.70
2016,10,16,1860.18
2016,10,17,2357.22
2016,10,18,2799.00
2016,10,19,1925.21
2016,10,20,3879.50
2016,10,21,12306.99
2016,10,22,39131.20
2016,10,23,68369.44
2016,10,24,41967.26
2016,10,25,40999.65
2016,10,26,25819.65
2016,10,27,23211.85
2016,10,28,21959.20
2016,10,29,18504.89
2016,10,30,18181.94
2016,10,31,20490.04
2016,11,1,19910.25
2016,11,2,22499.45
2016,11,3,27458.17
2016,11,4,39759.23
2016,11,5,31513.70
2016,11,6,32774.42
2016,11,7,33678.28
2016,11,8,24291.52
2016,11,9,14507.19
2016,11,10,11406.90
2016,11,11,10121.47
2016,11,12,10691.52
2016,11,13,9342.94
2016,11,14,8064.04
2016,11,15,7827.81
2016,11,16,7143.25
2016,11,17,6234.35
2016,11,18,6298.50
2016,11,19,8132.80
2016,11,20,4368.38
2016,11,21,5540.55
2016,11,22,7868.96
2016,11,23,8076.92
2016,11,24,10424.87
2016,11,25,13072.28
2016,11,26,18276.87
2016,11,27,15536.71
2016,11,28,13434.61
2016,11,29,40668.80
2016,11,30,62313.20
2016,12,1,93447.29
2016,12,2,73587.00
2016,12,3,54532.12
2016,12,4,49952.63
2016,12,5,32784.06
2016,12,6,34991.36
2016,12,7,39458.31
2016,12,8,48379.24
2016,12,9,52816.59
2016,12,10,42386.85
2016,12,11,37043.54
2016,12,12,37627.45
2016,12,13,29501.25
2016,12,14,28403.47
2016,12,15,24522.72
2016,12,16,22971.10
2016,12,17,22899.91
2016,12,18,19628.84
2016,12,19,18916.24
2016,12,20,18195.15
2016,12,21,18063.04
2016,12,22,15871.40
2016,12,23,16408.67
2016,12,24,13421.99
2016,12,25,13298.98
2016,12,26,41215.43
2016,12,27,540760.81
2016,12,28,473462.97
2016,12,29,355611.62
2016,12,30,320632.98
2016,12,31,265350.25
2017,1,1,195750.19
2017,1,2,153382.42
2017,1,3,191253.88
2017,1,4,517733.68
2017,1,5,416651.13
2017,1,6,246215.62
2017,1,7,179979.59
2017,1,8,111856.76
2017,1,9,80068.21
2017,1,10,65442.12
2017,1,11,92017.27
2017,1,12,263081.06
2017,1,13,554579.05
2017,1,14,463801.46
2017,1,15,345123.16
2017,1,16,262992.57
2017,1,17,268310.61
2017,1,18,451086.62
2017,1,19,404139.36
2017,1,20,380162.96
2017,1,21,524018.92
2017,1,22,426916.94
2017,1,23,358816.63
2017,1,24,365928.81
2017,1,25,401719.70
2017,1,26,305664.86
2017,1,27,240595.84
2017,1,28,184850.71
2017,1,29,147741.60
2017,1,30,100417.57
2017,1,31,86278.83
2017,2,1,63273.23
2017,2,2,55829.78
2017,2,3,45920.92
2017,2,4,39889.88
2017,2,5,39742.11
2017,2,6,34677.54
2017,2,7,41472.81
2017,2,8,248926.42
2017,2,9,333849.36
2017,2,10,247806.71
2017,2,11,188733.42
2017,2,12,162633.40
2017,2,13,242627.72
2017,2,14,255480.78
2017,2,15,197108.03
2017,2,16,151079.71
2017,2,17,114658.57
2017,2,18,79647.16
2017,2,19,68540.70
2017,2,20,61623.63
2017,2,21,53155.19
2017,2,22,44175.30
2017,2,23,39750.92
2017,2,24,41153.78
2017,2,25,49031.25
2017,2,26,46477.52
2017,2,27,41934.24
2017,2,28,36301.98
2017,3,1,104680.72
2017,3,2,195099.40
2017,3,3,177177.04
2017,3,4,124192.86
2017,3,5,96761.90
2017,3,6,79409.84
2017,3,7,88946.11
2017,3,8,88199.77
2017,3,9,73107.00
2017,3,10,73753.32
2017,3,11,56077.56
2017,3,12,47730.37
2017,3,13,35475.78
2017,3,14,34031.85
2017,3,15,32845.27
2017,3,16,27127.59
2017,3,17,24869.40
2017,3,18,24390.61
2017,3,19,29852.58
2017,3,20,35748.81
2017,3,21,38172.12
2017,3,22,35300.23
2017,3,23,52897.81
2017,3,24,51950.01
2017,3,25,35722.39
2017,3,26,38557.72
2017,3,27,43265.42
2017,3,28,63275.68
2017,3,29,66585.89
2017,3,30,67069.09
2017,3,31,396318.90
2017,4,1,457737.22
2017,4,2,343203.42
2017,4,3,271492.37
2017,4,4,250651.25
2017,4,5,260143.95
2017,4,6,355706.12
2017,4,7,578485.76
2017,4,8,508892.99
2017,4,9,392602.29
2017,4,10,276120.06
2017,4,11,226307.54
2017,4,12,230700.68
2017,4,13,199453.07
2017,4,14,135070.32
2017,4,15,104975.04
2017,4,16,82831.13
2017,4,17,75094.09
2017,4,18,54069.23
2017,4,19,47981.67
2017,4,20,52935.24
2017,4,21,72001.13
2017,4,22,86519.33
2017,4,23,66835.44
2017,4,24,46183.93
2017,4,25,36635.45
2017,4,26,34853.86
2017,4,27,27108.50
2017,4,28,19731.35
2017,4,29,20215.04
2017,4,30,25370.95
2017,5,1,86993.56
2017,5,2,224928.00
2017,5,3,335454.31
2017,5,4,342206.85
2017,5,5,776982.18
2017,5,6,840133.09
2017,5,7,787608.46
2017,5,8,621355.16
2017,5,9,452038.34
2017,5,10,312176.00
2017,5,11,250486.11
2017,5,12,291915.13
2017,5,13,234728.96
2017,5,14,172789.11
2017,5,15,130443.61
2017,5,16,76435.79
2017,5,17,56208.27
2017,5,18,55010.43
2017,5,19,33586.53
2017,5,20,53581.87
2017,5,21,65132.63
2017,5,22,120959.80
2017,5,23,108181.52
2017,5,24,97292.81
2017,5,25,100447.42
2017,5,26,352256.14
2017,5,27,359530.21
2017,5,28,453822.71
2017,5,29,582934.81
2017,5,30,462245.44
2017,5,31,331901.89
2017,6,1,230604.05
2017,6,2,162079.25
2017,6,3,100389.68
2017,6,4,76723.50
2017,6,5,57543.36
2017,6,6,31487.38
2017,6,7,23572.47
2017,6,8,23627.52
2017,6,9,28511.12
2017,6,10,21373.25
2017,6,11,17395.86
2017,6,12,13463.65
2017,6,13,11800.55
2017,6,14,18293.50
2017,6,15,34142.15
2017,6,16,34964.69
2017,6,17,39401.55
2017,6,18,20594.51
2017,6,19,16511.91
2017,6,20,16378.82
2017,6,21,13642.08
2017,6,22,12059.15
2017,6,23,13940.56
2017,6,24,26493.43
2017,6,25,85417.64
2017,6,26,64873.78
2017,6,27,51129.92
2017,6,28,37520.87
2017,6,29,32870.67
2017,6,30,140079.68
2017,7,1,780123.58
2017,7,2,733809.98
2017,7,3,482901.84
2017,7,4,296573.40
2017,7,5,150554.18
2017,7,6,127121.90
2017,7,7,72716.02
2017,7,8,89557.97
2017,7,9,79463.42
2017,7,10,148558.76
2017,7,11,411562.26
2017,7,12,471992.58
2017,7,13,467600.98
2017,7,14,341296.73
2017,7,15,260535.40
2017,7,16,213174.67
2017,7,17,160179.48
2017,7,18,126130.55
2017,7,19,104664.33
2017,7,20,59544.41
2017,7,21,29671.29
2017,7,22,22512.13
2017,7,23,40037.41
2017,7,24,86011.67
2017,7,25,69213.51
2017,7,26,39282.89
2017,7,27,24356.60
2017,7,28,21951.86
2017,7,29,13785.21
2017,7,30,9547.75
2017,7,31,5844.70
2017,8,1,3893.47
2017,8,2,2325.22
2017,8,3,1350.90
2017,8,4,1402.86
2017,8,5,1532.53
2017,8,6,2440.46
2017,8,7,3223.77
2017,8,8,3117.91
2017,8,9,2300.85
2017,8,10,1232.04
2017,8,11,382.15
2017,8,12,31.32
2017,8,13,13.53
2017,8,14,53.47
2017,8,15,44.70
2017,8,16,81.69
2017,8,17,76.33
2017,8,18,49.47
2017,8,19,44.14
2017,8,20,41.98
2017,8,21,44.69
2017,8,22,27.40
2017,8,23,67.38
2017,8,24,46.75
2017,8,25,45.51
2017,8,26,13.14
2017,8,27,11.01
2017,8,28,19.77
2017,8,29,141.85
2017,8,30,167.15
2017,8,31,0.00
2017,9,1,0.00
2017,9,2,440.38
2017,9,3,301.83
2017,9,4,77.51
2017,9,5,77.07
2017,9,6,122.82
2017,9,7,119.12
2017,9,8,232.67
2017,9,9,185.55
2017,9,10,96.49
2017,9,11,114.99
2017,9,12,0.00
2017,9,13,112.59
2017,9,14,85.56
2017,9,15,72.96
2017,9,16,67.89
2017,9,17,62.97
2017,9,18,29.62
2017,9,19,31.93
2017,9,20,34.72
2017,9,21,139.45
2017,9,22,37.68
2017,9,23,51.87
2017,9,24,35.52
2017,9,25,48.96
2017,9,26,149.73
2017,9,27,90.33
2017,9,28,38.75
2017,9,29,0.00
2017,9,30,32.17
2017,10,1,18.72
2017,10,2,17.91
2017,10,3,0.00
2017,10,4,0.00
2017,10,5,0.00
2017,10,6,0.00
2017,10,7,0.00
2017,10,8,0.00
2017,10,9,80.37
2017,10,10,189.07
2017,10,11,246.37
2017,10,12,326.86
2017,10,13,322.95
2017,10,14,778.38
2017,10,15,660.57
2017,10,16,239.27
2017,10,17,117.83
2017,10,18,190.00
2017,10,19,183.57
2017,10,20,57.37
2017,10,21,59.70
2017,10,22,57.20
2017,10,23,60.59
2017,10,24,91.60
2017,10,25,84.11
2017,10,26,68.11
2017,10,27,114.79
2017,10,28,221.27
2017,10,29,211.29
2017,10,30,166.04
2017,10,31,479.68
2017,11,1,258.90
2017,11,2,428.52
2017,11,3,1921.27
2017,11,4,542.55
2017,11,5,3094.26
2017,11,6,97601.89
2017,11,7,185319.64
2017,11,8,154987.86
2017,11,9,96624.90
2017,11,10,67818.96
2017,11,11,57058.94
2017,11,12,51758.20
2017,11,13,38746.84
2017,11,14,27130.39
2017,11,15,16611.24
2017,11,16,17068.26
2017,11,17,18380.77
2017,11,18,35688.63
2017,11,19,285471.67
2017,11,20,334925.85
2017,11,21,318848.62
2017,11,22,244970.31
2017,11,23,179408.72
2017,11,24,131678.15
2017,11,25,101288.06
2017,11,26,72297.17
2017,11,27,47174.14
2017,11,28,35328.49
2017,11,29,23177.84
2017,11,30,21095.18
2017,12,1,16686.87
2017,12,2,15491.20
2017,12,3,13328.68
2017,12,4,12418.80
2017,12,5,14140.94
2017,12,6,11811.80
2017,12,7,12804.87
2017,12,8,11393.44
2017,12,9,8578.88
2017,12,10,8237.61
2017,12,11,9248.04
2017,12,12,8401.53
2017,12,13,10304.96
2017,12,14,8920.69
2017,12,15,7603.94
2017,12,16,7155.29
2017,12,17,9284.25
2017,12,18,8693.65
2017,12,19,5847.31
2017,12,20,6023.42
2017,12,21,5889.87
2017,12,22,6317.19
2017,12,23,7691.73
2017,12,24,5334.55
2017,12,25,7033.89
2017,12,26,5113.36
2017,12,27,3792.68
2017,12,28,4875.19
2017,12,29,4246.60
2017,12,30,4224.52
2017,12,31,4352.20
2018,1,1,5399.28
2018,1,2,7199.04
2018,1,3,7853.49
2018,1,4,7373.28
2018,1,5,4855.22
2018,1,6,4614.23
2018,1,7,4071.83
2018,1,8,5138.82
2018,1,9,5883.07
2018,1,10,10071.49
2018,1,11,19038.94
2018,1,12,98785.22
2018,1,13,275503.53
2018,1,14,264683.16
2018,1,15,217392.56
2018,1,16,135703.25
2018,1,17,90425.28
2018,1,18,63591.29
2018,1,19,55938.90
2018,1,20,52377.18
2018,1,21,52552.36
2018,1,22,53823.59
2018,1,23,94738.34
2018,1,24,193291.38
2018,1,25,204826.97
2018,1,26,178553.11
2018,1,27,141498.44
2018,1,28,118063.79
2018,1,29,106005.66
2018,1,30,92838.58
2018,1,31,69413.15
2018,2,1,54854.09
2018,2,2,51922.36
2018,2,3,35255.58
2018,2,4,30680.01
2018,2,5,27820.45
2018,2,6,24808.97
2018,2,7,25410.09
2018,2,8,22640.08
2018,2,9,21971.19
2018,2,10,20267.40
2018,2,11,19625.42
2018,2,12,18764.14
2018,2,13,20914.61
2018,2,14,18603.24
2018,2,15,22840.97
2018,2,16,123269.04
2018,2,17,321327.81
2018,2,18,293551.88
2018,2,19,249909.94
2018,2,20,506181.78
2018,2,21,604168.60
2018,2,22,594927.90
2018,2,23,535823.63
2018,2,24,475515.64
2018,2,25,450570.40
2018,2,26,451621.61
2018,2,27,387184.62
2018,2,28,293882.17
2018,3,1,227146.26
2018,3,2,370215.20
2018,3,3,351631.05
2018,3,4,293962.91
2018,3,5,215327.04
2018,3,6,153946.84
2018,3,7,126438.82
2018,3,8,103525.53
2018,3,9,79416.28
2018,3,10,64206.36
2018,3,11,50299.06
2018,3,12,45348.26
2018,3,13,38530.57
2018,3,14,33046.33
2018,3,15,29217.94
2018,3,16,26031.52
2018,3,17,23635.59
2018,3,18,22578.67
2018,3,19,16486.63
2018,3,20,18222.80
2018,3,21,18304.27
2018,3,22,17069.24
2018,3,23,14757.72
2018,3,24,10980.21
2018,3,25,10130.03
2018,3,26,10656.94
2018,3,27,11149.27
2018,3,28,20811.52
2018,3,29,61276.46
2018,3,30,273650.66
2018,3,31,367201.03
2018,4,1,285348.53
2018,4,2,208509.06
2018,4,3,154978.07
2018,4,4,268829.28
2018,4,5,313608.88
2018,4,6,247658.28
2018,4,7,187906.48
2018,4,8,145430.33
2018,4,9,121534.66
2018,4,10,93654.76
2018,4,11,66575.61
2018,4,12,50503.35
2018,4,13,41751.97
2018,4,14,41385.71
2018,4,15,135538.84
2018,4,16,325147.52
2018,4,17,306185.16
2018,4,18,239318.73
2018,4,19,195008.88
2018,4,20,152250.15
2018,4,21,122279.64
2018,4,22,93906.02
2018,4,23,81190.45
2018,4,24,66023.18
2018,4,25,57469.97
2018,4,26,38613.75
2018,4,27,30770.04
2018,4,28,34027.41
2018,4,29,30746.06
2018,4,30,25494.91
2018,5,1,18628.20
2018,5,2,16973.33
2018,5,3,45448.00
2018,5,4,124334.76
2018,5,5,149487.97
2018,5,6,101045.85
2018,5,7,76464.49
2018,5,8,77323.89
2018,5,9,63507.61
2018,5,10,51283.56
2018,5,11,37034.24
2018,5,12,27165.51
2018,5,13,24065.95
2018,5,14,32073.94
2018,5,15,82546.67
2018,5,16,97364.90
2018,5,17,88885.57
2018,5,18,69581.23
2018,5,19,58453.49
2018,5,20,77859.69
2018,5,21,69097.30
2018,5,22,64497.01
2018,5,23,50716.45
2018,5,24,50146.64
2018,5,25,48158.31
2018,5,26,42106.47
2018,5,27,38367.62
2018,5,28,36877.42
2018,5,29,24595.14
2018,5,30,21539.62
2018,5,31,16372.46
2018,6,1,12676.91
2018,6,2,18400.66
2018,6,3,23410.75
2018,6,4,22247.49
2018,6,5,12756.42
2018,6,6,9312.63
2018,6,7,15494.87
2018,6,8,17387.29
2018,6,9,16459.55
2018,6,10,30561.35
2018,6,11,257712.06
2018,6,12,522722.24
2018,6,13,553573.50
2018,6,14,370724.09
2018,6,15,259618.92
2018,6,16,196487.09
2018,6,17,96939.04
2018,6,18,69573.64
2018,6,19,59028.43
2018,6,20,47377.37
2018,6,21,65752.83
2018,6,22,100931.84
2018,6,23,451108.64
2018,6,24,746632.46
2018,6,25,612187.65
2018,6,26,425214.13
2018,6,27,234092.86
2018,6,28,152173.32
2018,6,29,165360.10
2018,6,30,128239.49
2018,7,1,80118.86
2018,7,2,55742.28
2018,7,3,50376.13
2018,7,4,34953.68
2018,7,5,29952.64
2018,7,6,22864.68
2018,7,7,23075.33
2018,7,8,30234.00
2018,7,9,18247.35
2018,7,10,12751.04
2018,7,11,9131.34
2018,7,12,7440.07
2018,7,13,5908.18
2018,7,14,4267.02
2018,7,15,3384.73
2018,7,16,3731.27
2018,7,17,2748.38
2018,7,18,1244.08
2018,7,19,917.59
2018,7,20,1052.27
2018,7,21,943.64
2018,7,22,1642.38
2018,7,23,3556.34
2018,7,24,2794.96
2018,7,25,464.85
2018,7,26,0.00
2018,7,27,0.00
2018,7,28,0.00
2018,7,29,61.95
2018,7,30,0.00
2018,7,31,0.00
2018,8,1,0.00
2018,8,2,0.00
2018,8,3,0.00
2018,8,4,70.90
2018,8,5,0.00
2018,8,6,140.78
2018,8,7,441.17
2018,8,8,0.00
2018,8,9,0.00
2018,8,10,0.00
2018,8,11,1255.09
2018,8,12,837.71
2018,8,13,1021.69
2018,8,14,1439.40
2018,8,15,1283.94
2018,8,16,1316.38
2018,8,17,1855.54
2018,8,18,6404.82
2018,8,19,8992.07
2018,8,20,10224.15
2018,8,21,11486.16
2018,8,22,47832.92
2018,8,23,44500.69
2018,8,24,33111.90
2018,8,25,25480.55
2018,8,26,36434.34
2018,8,27,47149.59
2018,8,28,31344.25
2018,8,29,20450.65
2018,8,30,10769.81
2018,8,31,6627.76
2018,9,1,4179.23
2018,9,2,3012.22
2018,9,3,1819.68
2018,9,4,1842.42
2018,9,5,1530.09
2018,9,6,961.80
2018,9,7,592.90
2018,9,8,2395.68
2018,9,9,2720.10
2018,9,10,2048.76
2018,9,11,4141.07
2018,9,12,3743.25
2018,9,13,3327.34
2018,9,14,3807.11
2018,9,15,2145.40
2018,9,16,1303.90
2018,9,17,1015.60
2018,9,18,460.54
2018,9,19,291.00
2018,9,20,118.02
2018,9,21,114.99
2018,9,22,171.46
2018,9,23,180.09
2018,9,24,129.75
2018,9,25,197.98
2018,9,26,365.52
2018,9,27,627.20
2018,9,28,778.01
2018,9,29,1273.93
2018,9,30,1141.69
2018,10,1,802.45
2018,10,2,22.34
2018,10,3,21.43
2018,10,4,19.08
2018,10,5,16.73
2018,10,6,22.92
2018,10,7,117.19
2018,10,8,9347.13
2018,10,9,33652.59
2018,10,10,33262.12
2018,10,11,42314.92
2018,10,12,44572.86
2018,10,13,37868.03
2018,10,14,37127.95
2018,10,15,24701.08
2018,10,16,15762.77
2018,10,17,14426.94
2018,10,18,12420.75
2018,10,19,8348.19
2018,10,20,7068.15
2018,10,21,5787.22
2018,10,22,5016.27
2018,10,23,4605.23
2018,10,24,3429.70
2018,10,25,2605.01
2018,10,26,2819.43
2018,10,27,3190.72
2018,10,28,3058.75
2018,10,29,4042.14
2018,10,30,12019.52
2018,10,31,18179.01
2018,11,1,23458.22
2018,11,2,208624.05
2018,11,3,426197.65
2018,11,4,368261.21
2018,11,5,334316.66
2018,11,6,207557.34
2018,11,7,162525.75
2018,11,8,126441.26
2018,11,9,100013.15
2018,11,10,71987.92
2018,11,11,60217.95
2018,11,12,58363.29
2018,11,13,36428.47
2018,11,14,29718.99
2018,11,15,27833.67
2018,11,16,26751.79
2018,11,17,30093.81
2018,11,18,46253.41
2018,11,19,80490.25
2018,11,20,78063.74
2018,11,21,66499.77
2018,11,22,52841.54
2018,11,23,41548.66
2018,11,24,40971.27
2018,11,25,58529.33
2018,11,26,136871.00
2018,11,27,323077.11
2018,11,28,293087.04
2018,11,29,210922.19
2018,11,30,144592.38
2018,12,1,124416.72
2018,12,2,234270.64
2018,12,3,303472.73
2018,12,4,213673.77
2018,12,5,171739.53
2018,12,6,119857.54
2018,12,7,103181.71
2018,12,8,78212.00
2018,12,9,61438.30
2018,12,10,57037.74
2018,12,11,40120.35
2018,12,12,35608.38
2018,12,13,28531.18
2018,12,14,28012.02
2018,12,15,27861.31
2018,12,16,23763.06
2018,12,17,29842.06
2018,12,18,54664.48
2018,12,19,64005.25
2018,12,20,64141.52
2018,12,21,76769.50
2018,12,22,189912.67
2018,12,23,174293.76
2018,12,24,149495.31
2018,12,25,97782.61
2018,12,26,76860.76
2018,12,27,60175.87
2018,12,28,72167.74
2018,12,29,96973.29
2018,12,30,92236.24
2018,12,31,87570.13
2019,1,1,248816.32
2019,1,2,295582.54
2019,1,3,228536.69
2019,1,4,165456.74
2019,1,5,127644.98
2019,1,6,105053.33
2019,1,7,91389.23
2019,1,8,73749.45
2019,1,9,58967.27
2019,1,10,49774.76
2019,1,11,40751.56
2019,1,12,32046.66
2019,1,13,33109.45
2019,1,14,32614.76
2019,1,15,27620.81
2019,1,16,23428.37
2019,1,17,20496.40
2019,1,18,23359.86
2019,1,19,21291.04
2019,1,20,20353.03
2019,1,21,14629.52
2019,1,22,16080.83
2019,1,23,38023.39
2019,1,24,167115.51
2019,1,25,319502.67
2019,1,26,228118.33
2019,1,27,177177.04
2019,1,28,128723.91
2019,1,29,98768.09
2019,1,30,59886.20
2019,1,31,42178.57
2019,2,1,29685.36
2019,2,2,26230.56
2019,2,3,30482.16
2019,2,4,64748.52
2019,2,5,123757.21
2019,2,6,187015.93
2019,2,7,338372.87
2019,2,8,329352.56
2019,2,9,290138.10
2019,2,10,216439.01
2019,2,11,179201.58
2019,2,12,146021.17
2019,2,13,158391.04
2019,2,14,171480.20
2019,2,15,137071.62
2019,2,16,118565.75
2019,2,17,99100.83
2019,2,18,81797.04
2019,2,19,57156.31
2019,2,20,49497.32
2019,2,21,45442.37
2019,2,22,85147.21
2019,2,23,108613.10
2019,2,24,102132.13
2019,2,25,153962.75
2019,2,26,144384.42
2019,2,27,120204.95
2019,2,28,92333.61
2019,3,1,66636.29
2019,3,2,60532.58
2019,3,3,49743.20
2019,3,4,41926.08
2019,3,5,31623.89
2019,3,6,29922.55
2019,3,7,26109.81
2019,3,8,26643.16
2019,3,9,27512.92
2019,3,10,64119.75
2019,3,11,154628.82
2019,3,12,120850.85
2019,3,13,94462.13
2019,3,14,99391.97
2019,3,15,221091.78
2019,3,16,261737.89
2019,3,17,218743.07
2019,3,18,159716.27
2019,3,19,126270.00
2019,3,20,106516.87
2019,3,21,101111.91
2019,3,22,122950.25
2019,3,23,125567.84
2019,3,24,95866.46
2019,3,25,73446.08
2019,3,26,63719.00
2019,3,27,54363.31
2019,3,28,54948.77
2019,3,29,51218.49
2019,3,30,87371.37
2019,3,31,345256.99
2019,4,1,448053.69
2019,4,2,352881.24
2019,4,3,263749.54
2019,4,4,192222.23
2019,4,5,154114.43
2019,4,6,125281.59
2019,4,7,88646.14
2019,4,8,69138.40
2019,4,9,43876.81
2019,4,10,42488.14
2019,4,11,34770.67
2019,4,12,28401.03
2019,4,13,32018.77
2019,4,14,30191.18
2019,4,15,78030.95
2019,4,16,126389.88
2019,4,17,107805.73
2019,4,18,90664.07
2019,4,19,107744.07
2019,4,20,290365.63
2019,4,21,447168.03
2019,4,22,388809.15
2019,4,23,279165.23
2019,4,24,199802.93
2019,4,25,167920.44
2019,4,26,214654.85
2019,4,27,304992.87
2019,4,28,271569.44
2019,4,29,289833.10
2019,4,30,227358.67
2019,5,1,232179.64
2019,5,2,230716.59
2019,5,3,240603.18
2019,5,4,247886.63
2019,5,5,177043.70
2019,5,6,140752.89
2019,5,7,117178.54
2019,5,8,91863.87
2019,5,9,69503.92
2019,5,10,79180.84
2019,5,11,97911.79
2019,5,12,94594.24
2019,5,13,86764.60
2019,5,14,140335.34
2019,5,15,119270.36
2019,5,16,82995.78
2019,5,17,131364.99
2019,5,18,195980.17
2019,5,19,141902.78
2019,5,20,150831.95
2019,5,21,153199.42
2019,5,22,112209.56
2019,5,23,103397.01
2019,5,24,101288.06
2019,5,25,79268.92
2019,5,26,70135.87
2019,5,27,89074.78
2019,5,28,134566.33
2019,5,29,188131.56
2019,5,30,126984.40
2019,5,31,97850.63
