year,month,day,flow (cms),,,,,
2012,6,13,8.61,,,,,
2012,6,14,8.47,,,,,
2012,6,15,10.87,,,,,
2012,6,16,12.01,,,,,
2012,6,17,13.71,,,,,
2012,6,18,13.68,,,,,
2012,6,19,13.76,,,,,
2012,6,20,10.90,,,,,
2012,6,21,9.15,,,,,
2012,6,22,8.58,,,,,
2012,6,23,6.94,,,,,
2012,6,24,9.49,,,,,
2012,6,25,12.46,,,,,
2012,6,26,11.13,,,,,
2012,6,27,9.37,,,,,
2012,6,28,7.53,,,,,
2012,6,29,7.48,,,,,
2012,6,30,5.75,,,,,
2012,7,1,6.20,,,,,
2012,7,2,5.41,,,,,
2012,7,3,2.53,,,,,
2012,7,4,5.52,,,,,
2012,7,5,7.25,,,,,
2012,7,6,7.19,,,,,
2012,7,7,7.53,,,,,
2012,7,8,6.57,,,,,
2012,7,9,4.47,,,,,
2012,7,10,4.19,,,,,
2012,7,11,3.45,,,,,
2012,7,12,3.43,,,,,
2012,7,13,3.43,,,,,
2012,7,14,3.17,,,,,
2012,7,15,4.02,,,,,
2012,7,16,6.00,,,,,
2012,7,17,4.22,,,,,
2012,7,18,6.74,,,,,
2012,7,19,6.34,,,,,
2012,7,20,21.49,,,,,
2012,7,21,15.09,,,,,
2012,7,22,17.13,,,,,
2012,7,23,19.34,,,,,
2012,7,24,24.15,,,,,
2012,7,25,20.27,,,,,
2012,7,26,20.36,,,,,
2012,7,27,17.75,,,,,
2012,7,28,16.82,,,,,
2012,7,29,16.54,,,,,
2012,7,30,14.95,,,,,
2012,7,31,14.16,,,,,
2012,8,1,12.94,,,,,
2012,8,2,11.21,,,,,
2012,8,3,10.90,,,,,
2012,8,4,11.44,,,,,
2012,8,5,20.53,,,,,
2012,8,6,17.75,,,,,
2012,8,7,31.43,,,,,
2012,8,8,41.06,,,,,
2012,8,9,28.60,,,,,
2012,8,10,25.49,,,,,
2012,8,11,60.31,,,,,
2012,8,12,89.76,,,,,
2012,8,13,50.40,,,,,
2012,8,14,41.34,,,,,
2012,8,15,53.24,,,,,
2012,8,16,48.14,,,,,
2012,8,17,38.51,,,,,
2012,8,18,33.13,,,,,
2012,8,19,22.77,,,,,
2012,8,20,18.63,,,,,
2012,8,21,14.44,,,,,
2012,8,22,10.17,,,,,
2012,8,23,8.50,,,,,
2012,8,24,7.93,,,,,
2012,8,25,7.45,,,,,
2012,8,26,7.11,,,,,
2012,8,27,10.05,,,,,
2012,8,28,8.89,,,,,
2012,8,29,6.34,,,,,
2012,8,30,9.20,,,,,
2012,8,31,17.56,,,,,
2012,9,1,11.61,,,,,
2012,9,2,11.38,,,,,
2012,9,3,11.61,,,,,
2012,9,4,12.49,,,,,
2012,9,5,11.16,,,,,
2012,9,6,13.71,,,,,
2012,9,7,10.73,,,,,
2012,9,8,14.81,,,,,
2012,9,9,25.51,,,,,
2012,9,10,43.32,,,,,
2012,9,11,38.51,,,,,
2012,9,12,31.15,,,,,
2012,9,13,21.18,,,,,
2012,9,14,13.96,,,,,
2012,9,15,12.60,,,,,
2012,9,16,12.63,,,,,
2012,9,17,12.74,,,,,
2012,9,18,15.63,,,,,
2012,9,19,12.49,,,,,
2012,9,20,11.30,,,,,
2012,9,21,10.28,,,,,
2012,9,22,12.09,,,,,
2012,9,23,12.63,,,,,
2012,9,24,10.11,,,,,
2012,9,25,7.99,,,,,
2012,9,26,9.63,,,,,
2012,9,27,8.78,,,,,
2012,9,28,10.90,,,,,
2012,9,29,10.28,,,,,
2012,9,30,27.30,,,,,
2012,10,1,26.53,,,,,
2012,10,2,21.95,,,,,
2012,10,3,17.30,,,,,
2012,10,4,25.29,,,,,
2012,10,5,21.80,,,,,
2012,10,6,29.45,,,,,
2012,10,7,56.92,,,,,
2012,10,8,98.54,,,,,
2012,10,9,95.99,,,,,
2012,10,10,75.89,,,,,
2012,10,11,42.48,,,,,
2012,10,12,32.56,,,,,
2012,10,13,25.63,,,,,
2012,10,14,24.44,,,,,
2012,10,15,21.75,,,,,
2012,10,16,13.03,,,,,
2012,10,17,18.01,,,,,
2012,10,18,18.04,,,,,
2012,10,19,12.74,,,,,
2012,10,20,16.76,,,,,
2012,10,21,24.30,,,,,
2012,10,22,34.26,,,,,
2012,10,23,38.23,,,,,
2012,10,24,35.68,,,,,
2012,10,25,33.98,,,,,
2012,10,26,46.72,,,,,
2012,10,27,36.25,,,,,
2012,10,28,40.78,,,,,
2012,10,29,43.04,,,,,
2012,10,30,29.45,,,,,
2012,10,31,40.49,,,,,
2012,11,1,84.38,,,,,
2012,11,2,124.59,,,,,
2012,11,3,119.78,,,,,
2012,11,4,94.01,,,,,
2012,11,5,76.17,,,,,
2012,11,6,32.85,,,,,
2012,11,7,26.28,,,,,
2012,11,8,32.85,,,,,
2012,11,9,32.85,,,,,
2012,11,10,27.81,,,,,
2012,11,11,22.06,,,,,
2012,11,12,28.20,,,,,
2012,11,13,31.15,,,,,
2012,11,14,57.77,,,,,
2012,11,15,87.78,,,,,
2012,11,16,54.37,,,,,
2012,11,17,40.21,,,,,
2012,11,18,40.78,,,,,
2012,11,19,35.96,,,,,
2012,11,20,27.13,,,,,
2012,11,21,22.43,,,,,
2012,11,22,28.32,,,,,
2012,11,23,32.00,,,,,
2012,11,24,19.37,,,,,
2012,11,25,17.92,,,,,
2012,11,26,15.21,,,,,
2012,11,27,20.61,,,,,
2012,11,28,22.00,,,,,
2012,11,29,18.63,,,,,
2012,11,30,19.82,,,,,
2012,12,1,20.13,,,,,
2012,12,2,19.82,,,,,
2012,12,3,14.75,,,,,
2012,12,4,15.38,,,,,
2012,12,5,14.27,,,,,
2012,12,6,13.11,,,,,
2012,12,7,14.24,,,,,
2012,12,8,16.08,,,,,
2012,12,9,14.70,,,,,
2012,12,10,27.95,,,,,
2012,12,11,110.44,,,,,
2012,12,12,181.23,,,,,
2012,12,13,150.36,,,,,
2012,12,14,123.18,,,,,
2012,12,15,68.53,,,,,
2012,12,16,50.97,,,,,
2012,12,17,48.70,,,,,
2012,12,18,48.42,,,,,
2012,12,19,42.48,,,,,
2012,12,20,40.21,,,,,
2012,12,21,81.27,,,,,
2012,12,22,267.31,,,,,
2012,12,23,248.90,,,,,
2012,12,24,224.55,,,,,
2012,12,25,158.01,,,,,
2012,12,26,127.71,,,,,
2012,12,27,89.20,,,,,
2012,12,28,75.32,,,,,
2012,12,29,69.38,,,,,
2012,12,30,54.65,,,,,
2012,12,31,56.07,,,,,
2013,1,1,41.63,,,,,
2013,1,2,54.65,,,,,
2013,1,3,46.16,,,,,
2013,1,4,30.87,,,,,
2013,1,5,32.00,,,,,
2013,1,6,43.61,,,,,
2013,1,7,46.16,,,,,
2013,1,8,39.64,,,,,
2013,1,9,31.43,,,,,
2013,1,10,42.76,,,,,
2013,1,11,114.97,,,,,
2013,1,12,543.68,,,,,
2013,1,13,951.44,,,,,
2013,1,14,1466.81,,,,,
2013,1,15,1478.14,,,,,
2013,1,16,1093.03,,,,,
2013,1,17,756.06,,,,,
2013,1,18,549.35,,,,,
2013,1,19,390.77,,,,,
2013,1,20,263.35,,,,,
2013,1,21,177.83,,,,,
2013,1,22,88.07,,,,,
2013,1,23,50.12,,,,,
2013,1,24,62.86,,,,,
2013,1,25,61.45,,,,,
2013,1,26,53.80,,,,,
2013,1,27,59.75,,,,,
2013,1,28,43.32,,,,,
2013,1,29,52.10,,,,,
2013,1,30,65.13,,,,,
2013,1,31,282.04,,,,,
2013,2,1,433.25,,,,,
2013,2,2,362.46,,,,,
2013,2,3,250.60,,,,,
2013,2,4,165.65,,,,,
2013,2,5,106.47,,,,,
2013,2,6,107.60,,,,,
2013,2,7,107.04,,,,,
2013,2,8,85.52,,,,,
2013,2,9,67.68,,,,,
2013,2,10,64.00,,,,,
2013,2,11,69.38,,,,,
2013,2,12,92.31,,,,,
2013,2,13,121.76,,,,,
2013,2,14,126.86,,,,,
2013,2,15,116.10,,,,,
2013,2,16,91.75,,,,,
2013,2,17,86.65,,,,,
2013,2,18,77.02,,,,,
2013,2,19,71.08,,,,,
2013,2,20,60.88,,,,,
2013,2,21,49.84,,,,,
2013,2,22,47.29,,,,,
2013,2,23,43.32,,,,,
2013,2,24,48.70,,,,,
2013,2,25,48.70,,,,,
2013,2,26,49.27,,,,,
2013,2,27,379.45,,,,,
2013,2,28,733.41,,,,,
2013,3,1,807.03,,,,,
2013,3,2,648.45,,,,,
2013,3,3,470.06,,,,,
2013,3,4,325.64,,,,,
2013,3,5,221.44,,,,,
2013,3,6,176.98,,,,,
2013,3,7,130.54,,,,,
2013,3,8,124.03,,,,,
2013,3,9,170.18,,,,,
2013,3,10,235.88,,,,,
2013,3,11,368.12,,,,,
2013,3,12,645.62,,,,,
2013,3,13,705.09,,,,,
2013,3,14,572.00,,,,,
2013,3,15,424.75,,,,,
2013,3,16,322.81,,,,,
2013,3,17,286.00,,,,,
2013,3,18,255.13,,,,,
2013,3,19,229.08,,,,,
2013,3,20,178.11,,,,,
2013,3,21,178.68,,,,,
2013,3,22,147.25,,,,,
2013,3,23,99.96,,,,,
2013,3,24,89.48,,,,,
2013,3,25,99.96,,,,,
2013,3,26,84.38,,,,,
2013,3,27,78.44,,,,,
2013,3,28,95.14,,,,,
2013,3,29,139.88,,,,,
2013,3,30,194.54,,,,,
2013,3,31,212.66,,,,,
2013,4,1,180.94,,,,,
2013,4,2,128.84,,,,,
2013,4,3,99.11,,,,,
2013,4,4,76.74,,,,,
2013,4,5,60.60,,,,,
2013,4,6,51.25,,,,,
2013,4,7,52.67,,,,,
2013,4,8,50.97,,,,,
2013,4,9,53.24,,,,,
2013,4,10,55.78,,,,,
2013,4,11,202.75,,,,,
2013,4,12,999.58,,,,,
2013,4,13,1316.73,,,,,
2013,4,14,1234.61,,,,,
2013,4,15,1025.07,,,,,
2013,4,16,722.08,,,,,
2013,4,17,605.98,,,,,
2013,4,18,572.00,,,,,
2013,4,19,722.08,,,,,
2013,4,20,923.13,,,,,
2013,4,21,908.97,,,,,
2013,4,22,795.70,,,,,
2013,4,23,645.62,,,,,
2013,4,24,552.18,,,,,
2013,4,25,727.74,,,,,
2013,4,26,787.21,,,,,
2013,4,27,668.28,,,,,
2013,4,28,484.22,,,,,
2013,4,29,433.25,,,,,
2013,4,30,438.91,,,,,
2013,5,1,393.60,,,,,
2013,5,2,325.64,,,,,
2013,5,3,254.85,,,,,
2013,5,4,169.33,,,,,
2013,5,5,171.60,,,,,
2013,5,6,138.47,,,,,
2013,5,7,111.57,,,,,
2013,5,8,100.52,,,,,
2013,5,9,84.95,,,,,
2013,5,10,86.08,,,,,
2013,5,11,78.44,,,,,
2013,5,12,73.06,,,,,
2013,5,13,61.73,,,,,
2013,5,14,66.26,,,,,
2013,5,15,63.43,,,,,
2013,5,16,49.27,,,,,
2013,5,17,47.01,,,,,
2013,5,18,46.72,,,,,
2013,5,19,43.89,,,,,
2013,5,20,54.65,,,,,
2013,5,21,41.06,,,,,
2013,5,22,39.93,,,,,
2013,5,23,39.08,,,,,
2013,5,24,35.68,,,,,
2013,5,25,36.53,,,,,
2013,5,26,34.83,,,,,
2013,5,27,32.28,,,,,
2013,5,28,51.82,,,,,
2013,5,29,66.26,,,,,
2013,5,30,86.93,,,,,
2013,5,31,89.76,,,,,
2013,6,1,145.27,,,,,
2013,6,2,775.88,,,,,
2013,6,3,654.12,,,,,
2013,6,4,402.10,,,,,
2013,6,5,272.69,,,,,
2013,6,6,177.26,,,,,
2013,6,7,113.27,,,,,
2013,6,8,94.58,,,,,
2013,6,9,65.69,,,,,
2013,6,10,61.45,,,,,
2013,6,11,63.71,,,,,
2013,6,12,54.93,,,,,
2013,6,13,183.21,,,,,
2013,6,14,325.64,,,,,
2013,6,15,249.75,,,,,
2013,6,16,166.50,,,,,
2013,6,17,115.25,,,,,
2013,6,18,104.49,,,,,
2013,6,19,77.30,,,,,
2013,6,20,63.43,,,,,
2013,6,21,60.88,,,,,
2013,6,22,51.54,,,,,
2013,6,23,47.86,,,,,
2013,6,24,53.24,,,,,
2013,6,25,48.99,,,,,
2013,6,26,46.72,,,,,
2013,6,27,56.92,,,,,
2013,6,28,88.07,,,,,
2013,6,29,105.06,,,,,
2013,6,30,208.98,,,,,
2013,7,1,211.53,,,,,
2013,7,2,235.60,,,,,
2013,7,3,294.49,,,,,
2013,7,4,331.31,,,,,
2013,7,5,281.47,,,,,
2013,7,6,210.39,,,,,
2013,7,7,195.39,,,,,
2013,7,8,193.12,,,,,
2013,7,9,339.80,,,,,
2013,7,10,444.57,,,,,
2013,7,11,685.27,,,,,
2013,7,12,577.66,,,,,
2013,7,13,416.26,,,,,
2013,7,14,342.63,,,,,
2013,7,15,246.64,,,,,
2013,7,16,184.91,,,,,
2013,7,17,98.26,,,,,
2013,7,18,50.12,,,,,
2013,7,19,44.46,,,,,
2013,7,20,59.47,,,,,
2013,7,21,118.08,,,,,
2013,7,22,162.54,,,,,
2013,7,23,201.33,,,,,
2013,7,24,167.64,,,,,
2013,7,25,119.50,,,,,
2013,7,26,44.46,,,,,
2013,7,27,43.61,,,,,
2013,7,28,35.11,,,,,
2013,7,29,34.55,,,,,
2013,7,30,37.10,,,,,
2013,7,31,62.86,,,,,
2013,8,1,32.28,,,,,
2013,8,2,29.17,,,,,
2013,8,3,23.67,,,,,
2013,8,4,193.97,,,,,
2013,8,5,260.23,,,,,
2013,8,6,142.15,,,,,
2013,8,7,89.20,,,,,
2013,8,8,52.67,,,,,
2013,8,9,42.48,,,,,
2013,8,10,27.24,,,,,
2013,8,11,22.46,,,,,
2013,8,12,27.86,,,,,
2013,8,13,25.00,,,,,
2013,8,14,14.33,,,,,
2013,8,15,12.01,,,,,
2013,8,16,17.41,,,,,
2013,8,17,17.84,,,,,
2013,8,18,18.75,,,,,
2013,8,19,14.02,,,,,
2013,8,20,12.37,,,,,
2013,8,21,11.36,,,,,
2013,8,22,14.41,,,,,
2013,8,23,14.24,,,,,
2013,8,24,11.89,,,,,
2013,8,25,12.15,,,,,
2013,8,26,11.89,,,,,
2013,8,27,11.92,,,,,
2013,8,28,15.63,,,,,
2013,8,29,14.24,,,,,
2013,8,30,13.25,,,,,
2013,8,31,11.52,,,,,
2013,9,1,10.00,,,,,
2013,9,2,11.86,,,,,
2013,9,3,10.87,,,,,
2013,9,4,10.56,,,,,
2013,9,5,9.20,,,,,
2013,9,6,7.67,,,,,
2013,9,7,7.36,,,,,
2013,9,8,6.60,,,,,
2013,9,9,7.22,,,,,
2013,9,10,9.32,,,,,
2013,9,11,7.79,,,,,
2013,9,12,8.33,,,,,
2013,9,13,6.65,,,,,
2013,9,14,5.15,,,,,
2013,9,15,6.14,,,,,
2013,9,16,8.61,,,,,
2013,9,17,8.27,,,,,
2013,9,18,9.12,,,,,
2013,9,19,9.17,,,,,
2013,9,20,9.83,,,,,
2013,9,21,13.22,,,,,
2013,9,22,9.91,,,,,
2013,9,23,16.76,,,,,
2013,9,24,31.15,,,,,
2013,9,25,24.92,,,,,
2013,9,26,16.88,,,,,
2013,9,27,12.20,,,,,
2013,9,28,10.82,,,,,
2013,9,29,12.88,,,,,
2013,9,30,11.07,,,,,
2013,10,1,9.77,,,,,
2013,10,2,8.33,,,,,
2013,10,3,7.96,,,,,
2013,10,4,9.71,,,,,
2013,10,5,29.45,,,,,
2013,10,6,94.86,,,,,
2013,10,7,161.69,,,,,
2013,10,8,157.72,,,,,
2013,10,9,130.26,,,,,
2013,10,10,113.27,,,,,
2013,10,11,54.65,,,,,
2013,10,12,33.98,,,,,
2013,10,13,28.23,,,,,
2013,10,14,17.84,,,,,
2013,10,15,15.72,,,,,
2013,10,16,16.28,,,,,
2013,10,17,17.05,,,,,
2013,10,18,15.52,,,,,
2013,10,19,11.50,,,,,
2013,10,20,10.93,,,,,
2013,10,21,10.17,,,,,
2013,10,22,13.59,,,,,
2013,10,23,13.90,,,,,
2013,10,24,14.24,,,,,
2013,10,25,11.41,,,,,
2013,10,26,11.47,,,,,
2013,10,27,8.75,,,,,
2013,10,28,8.04,,,,,
2013,10,29,11.30,,,,,
2013,10,30,13.51,,,,,
2013,10,31,14.22,,,,,
2013,11,1,27.95,,,,,
2013,11,2,66.54,,,,,
2013,11,3,108.74,,,,,
2013,11,4,80.70,,,,,
2013,11,5,76.74,,,,,
2013,11,6,52.67,,,,,
2013,11,7,44.46,,,,,
2013,11,8,35.68,,,,,
2013,11,9,34.83,,,,,
2013,11,10,25.40,,,,,
2013,11,11,16.34,,,,,
2013,11,12,17.92,,,,,
2013,11,13,24.24,,,,,
2013,11,14,27.52,,,,,
2013,11,15,22.51,,,,,
2013,11,16,19.14,,,,,
2013,11,17,20.93,,,,,
2013,11,18,29.73,,,,,
2013,11,19,49.27,,,,,
2013,11,20,126.01,,,,,
2013,11,21,124.03,,,,,
2013,11,22,76.74,,,,,
2013,11,23,66.54,,,,,
2013,11,24,56.07,,,,,
2013,11,25,55.50,,,,,
2013,11,26,62.86,,,,,
2013,11,27,50.97,,,,,
2013,11,28,35.96,,,,,
2013,11,29,33.70,,,,,
2013,11,30,31.71,,,,,
2013,12,1,28.29,,,,,
2013,12,2,24.86,,,,,
2013,12,3,24.98,,,,,
2013,12,4,24.69,,,,,
2013,12,5,23.93,,,,,
2013,12,6,13.31,,,,,
2013,12,7,18.21,,,,,
2013,12,8,19.51,,,,,
2013,12,9,20.44,,,,,
2013,12,10,15.86,,,,,
2013,12,11,14.30,,,,,
2013,12,12,20.56,,,,,
2013,12,13,16.99,,,,,
2013,12,14,15.72,,,,,
2013,12,15,19.17,,,,,
2013,12,16,18.83,,,,,
2013,12,17,21.97,,,,,
2013,12,18,28.60,,,,,
2013,12,19,26.70,,,,,
2013,12,20,27.10,,,,,
2013,12,21,94.86,,,,,
2013,12,22,690.93,,,,,
2013,12,23,1260.10,,,,,
2013,12,24,1699.01,,,,,
2013,12,25,1444.16,,,,,
2013,12,26,976.93,,,,,
2013,12,27,611.64,,,,,
2013,12,28,447.41,,,,,
2013,12,29,334.14,,,,,
2013,12,30,214.92,,,,,
2013,12,31,149.80,,,,,
2014,1,1,108.17,,,,,
2014,1,2,79.00,,,,,
2014,1,3,65.13,,,,,
2014,1,4,46.72,,,,,
2014,1,5,36.25,,,,,
2014,1,6,39.08,,,,,
2014,1,7,63.15,,,,,
2014,1,8,76.74,,,,,
2014,1,9,78.72,,,,,
2014,1,10,75.89,,,,,
2014,1,11,74.47,,,,,
2014,1,12,169.62,,,,,
2014,1,13,387.94,,,,,
2014,1,14,588.99,,,,,
2014,1,15,642.79,,,,,
2014,1,16,637.13,,,,,
2014,1,17,515.37,,,,,
2014,1,18,356.79,,,,,
2014,1,19,267.03,,,,,
2014,1,20,195.10,,,,,
2014,1,21,131.11,,,,,
2014,1,22,101.94,,,,,
2014,1,23,90.90,,,,,
2014,1,24,68.81,,,,,
2014,1,25,65.41,,,,,
2014,1,26,50.12,,,,,
2014,1,27,45.02,,,,,
2014,1,28,61.45,,,,,
2014,1,29,76.17,,,,,
2014,1,30,66.26,,,,,
2014,1,31,52.67,,,,,
2014,2,1,50.69,,,,,
2014,2,2,58.05,,,,,
2014,2,3,83.25,,,,,
2014,2,4,135.07,,,,,
2014,2,5,222.00,,,,,
2014,2,6,201.05,,,,,
2014,2,7,156.03,,,,,
2014,2,8,122.33,,,,,
2014,2,9,117.23,,,,,
2014,2,10,111.00,,,,,
2014,2,11,104.49,,,,,
2014,2,12,96.28,,,,,
2014,2,13,86.65,,,,,
2014,2,14,74.47,,,,,
2014,2,15,66.26,,,,,
2014,2,16,62.30,,,,,
2014,2,17,58.05,,,,,
2014,2,18,56.92,,,,,
2014,2,19,57.20,,,,,
2014,2,20,59.75,,,,,
2014,2,21,94.29,,,,,
2014,2,22,498.38,,,,,
2014,2,23,928.79,,,,,
2014,2,24,1163.82,,,,,
2014,2,25,1146.83,,,,,
2014,2,26,1036.39,,,,,
2014,2,27,750.40,,,,,
2014,2,28,608.81,,,,,
2014,3,1,467.23,,,,,
2014,3,2,328.47,,,,,
2014,3,3,244.09,,,,,
2014,3,4,176.41,,,,,
2014,3,5,142.15,,,,,
2014,3,6,97.98,,,,,
2014,3,7,88.07,,,,,
2014,3,8,80.70,,,,,
2014,3,9,66.26,,,,,
2014,3,10,81.27,,,,,
2014,3,11,334.14,,,,,
2014,3,12,770.22,,,,,
2014,3,13,877.82,,,,,
2014,3,14,821.19,,,,,
2014,3,15,880.65,,,,,
2014,3,16,1350.71,,,,,
2014,3,17,1141.17,,,,,
2014,3,18,818.36,,,,,
2014,3,19,671.11,,,,,
2014,3,20,727.74,,,,,
2014,3,21,705.09,,,,,
2014,3,22,662.61,,,,,
2014,3,23,586.16,,,,,
2014,3,24,481.39,,,,,
2014,3,25,390.77,,,,,
2014,3,26,319.98,,,,,
2014,3,27,267.59,,,,,
2014,3,28,237.29,,,,,
2014,3,29,221.15,,,,,
2014,3,30,203.88,,,,,
2014,3,31,188.87,,,,,
2014,4,1,180.38,,,,,
2014,4,2,160.84,,,,,
2014,4,3,212.38,,,,,
2014,4,4,1166.65,,,,,
2014,4,5,1625.38,,,,,
2014,4,6,1421.50,,,,,
2014,4,7,1059.05,,,,,
2014,4,8,940.12,,,,,
2014,4,9,1002.41,,,,,
2014,4,10,858.00,,,,,
2014,4,11,682.43,,,,,
2014,4,12,495.54,,,,,
2014,4,13,351.13,,,,,
2014,4,14,280.05,,,,,
2014,4,15,221.44,,,,,
2014,4,16,212.94,,,,,
2014,4,17,157.16,,,,,
2014,4,18,205.58,,,,,
2014,4,19,154.61,,,,,
2014,4,20,133.37,,,,,
2014,4,21,118.36,,,,,
2014,4,22,99.11,,,,,
2014,4,23,99.39,,,,,
2014,4,24,72.49,,,,,
2014,4,25,89.20,,,,,
2014,4,26,76.46,,,,,
2014,4,27,57.77,,,,,
2014,4,28,60.03,,,,,
2014,4,29,95.43,,,,,
2014,4,30,195.95,,,,,
2014,5,1,242.67,,,,,
2014,5,2,190.01,,,,,
2014,5,3,155.18,,,,,
2014,5,4,84.95,,,,,
2014,5,5,86.37,,,,,
2014,5,6,92.88,,,,,
2014,5,7,77.30,,,,,
2014,5,8,66.83,,,,,
2014,5,9,60.31,,,,,
2014,5,10,56.63,,,,,
2014,5,11,58.90,,,,,
2014,5,12,72.77,,,,,
2014,5,13,226.53,,,,,
2014,5,14,370.95,,,,,
2014,5,15,433.25,,,,,
2014,5,16,733.41,,,,,
2014,5,17,690.93,,,,,
2014,5,18,515.37,,,,,
2014,5,19,370.95,,,,,
2014,5,20,266.46,,,,,
2014,5,21,217.19,,,,,
2014,5,22,317.15,,,,,
2014,5,23,261.93,,,,,
2014,5,24,175.00,,,,,
2014,5,25,123.74,,,,,
2014,5,26,102.51,,,,,
2014,5,27,81.55,,,,,
2014,5,28,52.39,,,,,
2014,5,29,57.20,,,,,
2014,5,30,135.64,,,,,
2014,5,31,184.63,,,,,
2014,6,1,108.74,,,,,
2014,6,2,77.30,,,,,
2014,6,3,58.33,,,,,
2014,6,4,36.81,,,,,
2014,6,5,52.67,,,,,
2014,6,6,91.18,,,,,
2014,6,7,121.76,,,,,
2014,6,8,90.33,,,,,
2014,6,9,113.27,,,,,
2014,6,10,266.46,,,,,
2014,6,11,261.08,,,,,
2014,6,12,162.82,,,,,
2014,6,13,114.97,,,,,
2014,6,14,71.08,,,,,
2014,6,15,57.20,,,,,
2014,6,16,55.22,,,,,
2014,6,17,47.86,,,,,
2014,6,18,32.28,,,,,
2014,6,19,30.58,,,,,
2014,6,20,45.31,,,,,
2014,6,21,108.74,,,,,
2014,6,22,122.61,,,,,
2014,6,23,154.04,,,,,
2014,6,24,270.43,,,,,
2014,6,25,450.24,,,,,
2014,6,26,614.47,,,,,
2014,6,27,617.31,,,,,
2014,6,28,419.09,,,,,
2014,6,29,266.74,,,,,
2014,6,30,183.78,,,,,
2014,7,1,110.72,,,,,
2014,7,2,99.11,,,,,
2014,7,3,88.07,,,,,
2014,7,4,75.61,,,,,
2014,7,5,55.22,,,,,
2014,7,6,38.79,,,,,
2014,7,7,42.76,,,,,
2014,7,8,41.34,,,,,
2014,7,9,149.23,,,,,
2014,7,10,229.93,,,,,
2014,7,11,154.04,,,,,
2014,7,12,83.82,,,,,
2014,7,13,67.39,,,,,
2014,7,14,52.67,,,,,
2014,7,15,31.43,,,,,
2014,7,16,20.36,,,,,
2014,7,17,20.47,,,,,
2014,7,18,16.88,,,,,
2014,7,19,16.88,,,,,
2014,7,20,17.98,,,,,
2014,7,21,15.86,,,,,
2014,7,22,13.56,,,,,
2014,7,23,26.31,,,,,
2014,7,24,15.72,,,,,
2014,7,25,13.96,,,,,
2014,7,26,19.31,,,,,
2014,7,27,16.65,,,,,
2014,7,28,16.31,,,,,
2014,7,29,12.23,,,,,
2014,7,30,42.19,,,,,
2014,7,31,31.71,,,,,
2014,8,1,26.33,,,,,
2014,8,2,23.33,,,,,
2014,8,3,17.02,,,,,
2014,8,4,22.74,,,,,
2014,8,5,42.19,,,,,
2014,8,6,34.83,,,,,
2014,8,7,22.29,,,,,
2014,8,8,19.48,,,,,
2014,8,9,18.58,,,,,
2014,8,10,16.28,,,,,
2014,8,11,29.45,,,,,
2014,8,12,45.59,,,,,
2014,8,13,45.59,,,,,
2014,8,14,87.78,,,,,
2014,8,15,62.01,,,,,
2014,8,16,33.13,,,,,
2014,8,17,24.98,,,,,
2014,8,18,18.26,,,,,
2014,8,19,18.32,,,,,
2014,8,20,26.62,,,,,
2014,8,21,19.82,,,,,
2014,8,22,14.64,,,,,
2014,8,23,24.32,,,,,
2014,8,24,170.47,,,,,
2014,8,25,124.88,,,,,
2014,8,26,78.15,,,,,
2014,8,27,54.65,,,,,
2014,8,28,25.40,,,,,
2014,8,29,20.87,,,,,
2014,8,30,20.56,,,,,
2014,8,31,16.88,,,,,
2014,9,1,16.11,,,,,
2014,9,2,15.01,,,,,
2014,9,3,14.41,,,,,
2014,9,4,10.96,,,,,
2014,9,5,9.17,,,,,
2014,9,6,21.63,,,,,
2014,9,7,12.77,,,,,
2014,9,8,8.92,,,,,
2014,9,9,12.20,,,,,
2014,9,10,19.14,,,,,
2014,9,11,119.78,,,,,
2014,9,12,390.77,,,,,
2014,9,13,325.64,,,,,
2014,9,14,199.07,,,,,
2014,9,15,117.80,,,,,
2014,9,16,74.19,,,,,
2014,9,17,46.72,,,,,
2014,9,18,35.96,,,,,
2014,9,19,30.87,,,,,
2014,9,20,26.31,,,,,
2014,9,21,34.26,,,,,
2014,9,22,23.73,,,,,
2014,9,23,31.71,,,,,
2014,9,24,48.14,,,,,
2014,9,25,46.16,,,,,
2014,9,26,32.56,,,,,
2014,9,27,23.73,,,,,
2014,9,28,20.90,,,,,
2014,9,29,24.47,,,,,
2014,9,30,17.36,,,,,
2014,10,1,10.85,,,,,
2014,10,2,9.63,,,,,
2014,10,3,18.94,,,,,
2014,10,4,45.02,,,,,
2014,10,5,49.55,,,,,
2014,10,6,52.67,,,,,
2014,10,7,45.31,,,,,
2014,10,8,47.01,,,,,
2014,10,9,42.76,,,,,
2014,10,10,52.67,,,,,
2014,10,11,50.40,,,,,
2014,10,12,40.21,,,,,
2014,10,13,37.10,,,,,
2014,10,14,35.40,,,,,
2014,10,15,33.98,,,,,
2014,10,16,37.10,,,,,
2014,10,17,50.12,,,,,
2014,10,18,40.21,,,,,
2014,10,19,37.66,,,,,
2014,10,20,37.94,,,,,
2014,10,21,32.85,,,,,
2014,10,22,23.62,,,,,
2014,10,23,18.21,,,,,
2014,10,24,22.37,,,,,
2014,10,25,23.16,,,,,
2014,10,26,18.43,,,,,
2014,10,27,15.29,,,,,
2014,10,28,16.00,,,,,
2014,10,29,13.90,,,,,
2014,10,30,16.23,,,,,
2014,10,31,24.83,,,,,
2014,11,1,25.40,,,,,
