Year,Month,Day,Sediment(mg/L)
1982,6,28,80.3000
1982,6,29,62.6000
1982,6,30,63.8000
1982,7,1,88.5000
1982,7,2,74.8000
1982,7,2,77.7000
1982,7,2,71.8000
1982,7,2,80.5000
1982,7,3,70.7000
1982,7,3,79.2000
1982,7,3,115.7000
1982,7,3,175.4000
1982,7,4,154.7000
1982,7,4,280.8000
1982,7,4,346.2000
1982,7,4,454.3000
1982,7,5,248.4000
1982,7,5,339.6000
1982,7,5,282.3000
1982,7,6,373.3000
1982,7,7,345.7000
1982,7,7,187.4000
1982,7,7,290.4000
1982,7,7,224.7000
1982,7,8,253.2000
1982,7,8,188.3000
1982,7,8,412.7000
1982,7,8,215.3000
1982,7,9,292.1000
1982,7,9,143.8000
1982,7,9,202.3000
1982,7,9,155.0000
1982,7,10,155.4000
1982,7,10,298.1000
1982,7,10,162.7000
1982,7,11,96.3000
1982,7,11,120.1000
1982,7,12,441.7000
1982,7,12,149.8000
1982,7,13,181.4000
1982,7,13,305.2000
1982,7,14,152.2000
1982,7,14,11.9000
1982,7,15,107.9000
1982,7,15,116.5000
1982,7,16,73.6000
1982,7,17,74.1000
1982,7,18,84.4000
1982,7,19,81.6000
1982,7,19,133.9000
1982,7,20,99.1000
1982,7,21,102.0000
1982,7,22,67.5000
1982,7,23,122.6000
1982,7,24,149.6000
1982,7,25,96.3000
1982,7,26,51.2000
1982,7,26,67.8000
1982,7,27,70.4000
1982,7,28,165.1000
1982,7,29,69.1000
1982,7,30,70.0000
1982,7,31,84.6000
1982,8,1,138.7000
1982,8,2,172.7000
1982,8,2,140.5000
1982,8,3,95.8000
1982,8,4,57.8000
1982,8,5,63.0000
1982,8,6,71.0000
1982,8,7,63.3000
1982,8,8,57.8000
1982,8,9,55.8000
1982,8,9,59.1000
1982,8,10,74.3000
1982,8,11,82.6000
1982,8,12,84.9000
1982,8,13,56.1000
1982,8,14,44.7000
1982,8,15,62.8000
1982,8,16,41.6000
1982,8,16,41.3000
1982,8,17,35.6000
1982,8,18,28.1000
1982,8,19,48.6000
1982,8,20,46.9000
1982,8,21,49.6000
1982,8,22,53.8000
1982,8,23,63.9000
1982,8,23,49.1000
1982,8,24,25.3000
1982,8,25,28.5000
1982,8,26,45.0000
1982,8,27,36.2000
1982,8,28,64.6000
1982,8,29,57.6000
1982,8,30,46.8000
1982,8,30,31.9000
1982,8,31,56.4000
1982,9,1,54.8000
1982,9,2,47.4000
1982,9,3,53.5000
1982,9,4,41.8000
1982,9,5,44.8000
1982,9,6,40.2000
1982,9,6,51.0000
1982,9,7,40.3000
1982,9,7,67.2000
1982,9,8,44.6000
1982,9,8,62.9000
1982,9,9,35.5000
1982,9,10,32.5000
1982,9,11,30.5000
1982,9,12,21.1000
1982,9,13,24.7000
1982,9,13,35.1000
1982,9,14,37.9000
1982,9,15,37.4000
1982,9,16,38.5000
1982,9,17,36.0000
1982,9,18,49.3000
1982,9,19,52.2000
1982,9,20,44.9000
1982,9,20,35.6000
1982,9,21,35.5000
1982,9,22,42.5000
1982,9,23,36.7000
1982,9,24,40.0000
1982,9,25,35.6000
1982,9,26,48.5000
1982,9,27,39.7000
1982,9,27,44.0000
1982,9,28,30.9000
1982,9,29,42.3000
1982,9,30,34.4000
1982,10,1,39.8000
1982,10,2,63.4000
1982,10,3,42.4000
1982,10,4,50.0000
1982,10,4,51.4000
1982,10,5,38.9000
1982,10,6,25.8000
1982,10,7,41.9000
1982,10,8,37.3000
1982,10,9,51.6000
1982,10,10,53.2000
1982,10,11,53.2000
1982,10,11,45.1000
1982,10,12,40.7000
1982,10,13,38.5000
1982,10,14,43.5000
1982,10,15,35.2000
1982,10,16,31.2000
1982,10,17,24.9000
1982,10,18,28.5000
1982,10,18,28.1000
1982,10,19,37.2000
1982,10,20,53.7000
1982,10,21,32.1000
1982,10,22,28.5000
1982,10,23,26.3000
1982,10,24,25.6000
1982,10,25,26.8000
1982,10,25,29.5000
1982,10,26,26.6000
1982,10,27,26.6000
1982,10,28,30.7000
1982,10,29,45.9000
1982,10,30,40.0000
1982,10,31,34.2000
1982,11,1,38.9000
1982,11,1,40.8000
1982,11,2,62.1000
1982,11,2,62.1000
1982,11,2,96.9000
1982,11,2,97.0000
1982,11,3,69.8000
1982,11,3,88.7000
1982,11,3,100.5000
1982,11,3,95.1000
1982,11,4,95.2000
1982,11,4,139.1000
1982,11,4,195.7000
1982,11,4,165.4000
1982,11,5,132.9000
1982,11,5,103.2000
1982,11,5,86.6000
1982,11,5,74.2000
1982,11,6,77.0000
1982,11,6,69.7000
1982,11,6,69.4000
1982,11,6,71.1000
1982,11,7,57.0000
1982,11,7,70.3000
1982,11,7,54.7000
1982,11,7,59.3000
1982,11,8,69.3000
1982,11,8,84.5000
1982,11,8,79.6000
1982,11,8,55.2000
1982,11,9,64.4000
1982,11,9,78.0000
1982,11,9,57.9000
1982,11,9,60.3000
1982,11,10,65.2000
1982,11,10,51.8000
1982,11,10,66.7000
1982,11,11,84.8000
1982,11,12,84.5000
1982,11,13,37.3000
1982,11,14,31.3000
