year,month,day,sediment(t)
2017,1,1,1272.71
2017,1,2,716.82
2017,1,3,3925.13
2017,1,4,19657.91
2017,1,5,27098.23
2017,1,6,11365.87
2017,1,7,4333.51
2017,1,8,1366.04
2017,1,9,630.41
2017,1,10,502.00
2017,1,11,511.87
2017,1,12,11488.53
2017,1,13,33277.73
2017,1,14,32922.05
2017,1,15,14486.88
2017,1,16,7359.33
2017,1,17,7058.90
2017,1,18,15788.75
2017,1,19,13640.52
2017,1,20,8900.49
2017,1,21,15076.14
2017,1,22,20294.17
2017,1,23,10733.43
2017,1,24,6991.69
2017,1,25,6466.59
2017,1,26,4467.69
2017,1,27,2640.98
2017,1,28,1791.65
2017,1,29,1004.29
2017,1,30,521.36
2017,1,31,511.52
2017,2,1,337.14
2017,2,2,256.07
2017,2,3,185.82
2017,2,4,137.49
2017,2,5,97.08
2017,2,6,75.22
2017,2,7,98.53
2017,2,8,3352.21
2017,2,9,11552.38
2017,2,10,7594.21
2017,2,11,5162.08
2017,2,12,3892.37
2017,2,13,3250.95
2017,2,14,3091.50
2017,2,15,2074.09
2017,2,16,1729.22
2017,2,17,906.38
2017,2,18,673.83
2017,2,19,470.55
2017,2,20,345.89
2017,2,21,324.14
2017,2,22,249.84
2017,2,23,219.16
2017,2,24,469.01
2017,2,25,337.04
2017,2,26,235.84
2017,2,27,168.81
2017,2,28,179.05
2017,3,1,543.52
2017,3,2,2068.82
2017,3,3,5429.28
2017,3,4,3183.43
2017,3,5,1296.61
2017,3,6,894.94
2017,3,7,987.83
2017,3,8,1003.90
2017,3,9,708.08
2017,3,10,736.42
2017,3,11,534.52
2017,3,12,403.98
2017,3,13,166.03
2017,3,14,203.59
2017,3,15,187.34
2017,3,16,284.32
2017,3,17,164.50
2017,3,18,172.15
2017,3,19,137.91
2017,3,20,142.90
2017,3,21,228.12
2017,3,22,178.46
2017,3,23,155.29
2017,3,24,563.44
2017,3,25,367.19
2017,3,26,349.32
2017,3,27,429.74
2017,3,28,619.50
2017,3,29,450.26
2017,3,30,723.89
2017,3,31,19884.95
2017,4,1,39724.75
2017,4,2,20174.80
2017,4,3,8517.05
2017,4,4,5786.39
2017,4,5,4842.62
2017,4,6,17717.03
2017,4,7,49272.08
2017,4,8,39665.95
2017,4,9,23588.83
2017,4,10,7781.26
2017,4,11,7701.34
2017,4,12,6330.41
2017,4,13,3688.61
2017,4,14,2784.06
2017,4,15,1363.81
2017,4,16,1210.67
2017,4,17,676.15
2017,4,18,461.91
2017,4,19,468.50
2017,4,20,574.37
2017,4,21,607.46
2017,4,22,996.43
2017,4,23,483.33
2017,4,24,463.05
2017,4,25,308.12
2017,4,26,250.17
2017,4,27,319.07
2017,4,28,291.91
2017,4,29,320.60
2017,4,30,347.61
2017,5,1,1632.05
2017,5,2,10783.82
2017,5,3,10589.46
2017,5,4,8300.11
2017,5,5,31657.97
2017,5,6,46123.74
2017,5,7,33731.24
2017,5,8,17574.53
2017,5,9,9386.99
2017,5,10,5210.72
2017,5,11,4288.28
2017,5,12,6089.03
2017,5,13,4303.87
2017,5,14,2636.54
2017,5,15,1239.50
2017,5,16,467.97
2017,5,17,781.96
2017,5,18,400.91
2017,5,19,305.40
2017,5,20,466.34
2017,5,21,408.61
2017,5,22,1017.19
2017,5,23,1379.41
2017,5,24,630.21
2017,5,25,535.61
2017,5,26,12339.85
2017,5,27,24798.48
2017,5,28,30903.49
2017,5,29,27639.26
2017,5,30,17635.24
2017,5,31,12254.94
2017,6,1,7807.57
2017,6,2,4382.65
2017,6,3,1511.84
2017,6,4,870.35
2017,6,5,633.68
2017,6,6,357.66
2017,6,7,261.64
2017,6,8,178.27
2017,6,9,266.58
2017,6,10,191.11
2017,6,11,198.67
2017,6,12,144.01
2017,6,13,335.96
2017,6,14,120.19
2017,6,15,289.56
2017,6,16,223.61
2017,6,17,555.41
2017,6,18,260.24
2017,6,19,165.60
2017,6,20,198.54
2017,6,21,184.10
2017,6,22,185.77
2017,6,23,204.79
2017,6,24,452.91
2017,6,25,1001.17
2017,6,26,938.90
2017,6,27,483.50
2017,6,28,347.59
2017,6,29,303.26
2017,6,30,2371.39
2017,7,1,23535.25
2017,7,2,28421.40
2017,7,3,11695.84
2017,7,4,7072.71
2017,7,5,1649.15
2017,7,6,1237.55
2017,7,7,540.57
2017,7,8,602.43
2017,7,9,594.32
2017,7,10,1790.12
2017,7,11,14126.91
2017,7,12,41410.67
2017,7,13,20102.76
2017,7,14,10333.71
2017,7,15,6387.90
2017,7,16,6196.07
2017,7,17,4797.90
2017,7,18,3680.47
2017,7,19,2811.87
2017,7,20,1425.78
2017,7,21,582.96
2017,7,22,424.77
2017,7,23,708.29
2017,7,24,1747.13
2017,7,25,2508.34
2017,7,26,1334.84
2017,7,27,650.84
2017,7,28,550.34
2017,7,29,291.51
2017,7,30,209.59
2017,7,31,178.51
2017,8,1,134.38
2017,8,2,195.38
2017,8,3,58.30
2017,8,4,103.15
2017,8,5,53.11
2017,8,6,99.01
2017,8,7,88.47
2017,8,8,123.02
2017,8,9,70.16
2017,8,10,74.97
2017,8,11,61.72
2017,8,12,36.14
2017,8,13,63.03
2017,8,14,44.69
2017,8,15,32.28
2017,8,16,20.98
2017,8,17,32.34
2017,8,18,35.77
2017,8,19,22.71
2017,8,20,19.64
2017,8,21,37.24
2017,8,22,89.81
2017,8,23,49.33
2017,8,24,36.08
2017,8,25,31.56
2017,8,26,42.58
2017,8,27,32.33
2017,8,28,22.92
2017,8,29,31.69
2017,8,30,35.44
2017,8,31,262.39
2017,9,1,149.61
2017,9,2,95.46
2017,9,3,64.92
2017,9,4,39.92
2017,9,5,38.81
2017,9,6,28.49
2017,9,7,30.04
2017,9,8,53.01
2017,9,9,42.83
2017,9,10,24.83
2017,9,11,26.61
2017,9,12,36.70
2017,9,13,22.57
2017,9,14,15.57
2017,9,15,10.97
2017,9,16,7.66
2017,9,17,8.57
2017,9,18,10.37
2017,9,19,14.43
2017,9,20,25.57
2017,9,21,58.48
2017,9,22,73.01
2017,9,23,62.72
2017,9,24,49.85
2017,9,25,30.44
2017,9,26,49.40
2017,9,27,57.61
2017,9,28,17.26
2017,9,29,23.39
2017,9,30,16.98
2017,10,1,20.35
2017,10,2,19.84
2017,10,3,11.52
2017,10,4,13.18
2017,10,5,11.60
2017,10,6,9.70
2017,10,7,12.32
2017,10,8,15.19
2017,10,9,20.24
2017,10,10,14.68
2017,10,11,49.14
2017,10,12,27.13
2017,10,13,26.19
2017,10,14,38.48
2017,10,15,94.36
2017,10,16,24.43
2017,10,17,25.61
2017,10,18,35.06
2017,10,19,30.66
2017,10,20,21.68
2017,10,21,16.24
2017,10,22,22.45
2017,10,23,18.88
2017,10,24,44.88
2017,10,25,32.66
2017,10,26,21.91
2017,10,27,44.77
2017,10,28,26.87
2017,10,29,19.39
2017,10,30,21.04
2017,10,31,51.18
2017,11,1,10.26
2017,11,2,23.46
2017,11,3,30.35
2017,11,4,30.65
2017,11,5,156.04
2017,11,6,8794.09
2017,11,7,8275.91
2017,11,8,7878.61
2017,11,9,3274.46
2017,11,10,1975.91
2017,11,11,1153.13
2017,11,12,975.58
2017,11,13,509.66
2017,11,14,492.43
2017,11,15,251.50
2017,11,16,225.46
2017,11,17,346.96
2017,11,18,657.34
2017,11,19,24025.16
2017,11,20,45214.69
2017,11,21,22250.24
2017,11,22,10966.39
2017,11,23,5546.98
2017,11,24,3485.91
2017,11,25,305.01
2017,11,26,1177.82
2017,11,27,601.32
2017,11,28,431.06
2017,11,29,219.26
2017,11,30,174.81
2017,12,1,119.17
2017,12,2,121.44
2017,12,3,84.92
2017,12,4,75.32
2017,12,5,142.97
2017,12,6,79.20
2017,12,7,422.74
2017,12,8,67.89
2017,12,9,35.72
2017,12,10,31.05
2017,12,11,26.96
2017,12,12,20.20
2017,12,13,24.03
2017,12,14,20.07
2017,12,15,16.63
2017,12,16,12.00
2017,12,17,10.02
2017,12,18,12.97
2017,12,19,23.49
2017,12,20,1.40
2017,12,21,1.60
2017,12,22,9.79
2017,12,23,55.79
2017,12,24,17.63
2017,12,25,32.11
2017,12,26,18.43
2017,12,27,18.14
2017,12,28,22.90
2017,12,29,21.44
2017,12,30,22.40
2017,12,31,23.64
2018,1,1,25.59
2018,1,2,37.60
2018,1,3,43.35
2018,1,4,33.54
2018,1,5,29.54
2018,1,6,49.29
2018,1,7,50.95
2018,1,8,48.34
2018,1,9,38.93
2018,1,10,37.43
2018,1,11,85.11
2018,1,12,1004.58
2018,1,13,2667.79
2018,1,14,2328.74
2018,1,15,1445.97
2018,1,16,646.76
2018,1,17,327.13
2018,1,18,190.06
2018,1,19,158.09
2018,1,20,130.37
2018,1,21,124.23
2018,1,22,169.98
2018,1,23,806.00
2018,1,24,1381.12
2018,1,25,1672.84
2018,1,26,1356.96
2018,1,27,921.02
2018,1,28,688.96
2018,1,29,713.22
2018,1,30,500.23
2018,1,31,456.36
2018,2,1,235.31
2018,2,2,129.75
2018,2,3,64.43
2018,2,4,47.94
2018,2,5,54.13
2018,2,6,54.94
2018,2,7,49.68
2018,2,8,52.40
2018,2,9,35.59
2018,2,10,27.14
2018,2,11,28.36
2018,2,12,27.08
2018,2,13,110.65
2018,2,14,42.12
2018,2,15,139.16
2018,2,16,3772.14
2018,2,17,7685.45
2018,2,18,7029.07
2018,2,19,6177.30
2018,2,20,28613.04
2018,2,21,36262.47
2018,2,22,28688.84
2018,2,23,16145.76
2018,2,24,12045.69
2018,2,25,11528.02
2018,2,26,12400.14
2018,2,27,8608.49
2018,2,28,5782.89
2018,3,1,6421.77
2018,3,2,18584.23
2018,3,3,17165.93
2018,3,4,9370.37
2018,3,5,6021.37
2018,3,6,3933.50
2018,3,7,3312.26
2018,3,8,1417.25
2018,3,9,955.26
2018,3,10,682.72
2018,3,11,353.32
2018,3,12,292.26
2018,3,13,233.02
2018,3,14,192.32
2018,3,15,120.37
2018,3,16,122.79
2018,3,17,92.50
2018,3,18,82.17
2018,3,19,129.48
2018,3,20,280.01
2018,3,21,117.46
2018,3,22,80.32
2018,3,23,69.80
2018,3,24,152.04
2018,3,25,149.25
2018,3,26,131.67
2018,3,27,166.08
2018,3,28,286.57
2018,3,29,966.04
2018,3,30,7960.90
2018,3,31,13073.74
2018,4,1,8771.18
2018,4,2,4522.76
2018,4,3,2243.93
2018,4,4,6053.17
2018,4,5,11140.08
2018,4,6,10691.29
2018,4,7,8365.80
2018,4,8,4967.57
2018,4,9,3645.47
2018,4,10,2796.36
2018,4,11,2147.29
2018,4,12,1828.67
2018,4,13,664.38
2018,4,14,689.33
2018,4,15,4255.81
2018,4,16,10356.71
2018,4,17,9359.48
2018,4,18,4904.59
2018,4,19,3248.19
2018,4,20,2144.21
2018,4,21,1436.02
2018,4,22,1125.29
2018,4,23,771.89
2018,4,24,616.34
2018,4,25,509.58
2018,4,26,245.84
2018,4,27,480.93
2018,4,28,245.00
2018,4,29,199.95
2018,4,30,200.81
2018,5,1,256.49
2018,5,2,318.39
2018,5,3,4310.42
2018,5,4,5933.13
2018,5,5,5231.19
2018,5,6,4209.29
2018,5,7,1587.86
2018,5,8,2020.78
2018,5,9,1216.17
2018,5,10,872.05
2018,5,11,759.88
2018,5,12,423.05
2018,5,13,525.17
2018,5,14,880.56
2018,5,15,2438.99
2018,5,16,2110.64
2018,5,17,2090.68
2018,5,18,1900.06
2018,5,19,1399.34
2018,5,20,1714.95
2018,5,21,1756.26
2018,5,22,1380.56
2018,5,23,704.19
2018,5,24,678.70
2018,5,25,1624.72
2018,5,26,600.05
2018,5,27,455.69
2018,5,28,405.01
2018,5,29,450.88
2018,5,30,569.80
2018,5,31,340.96
2018,6,1,211.04
2018,6,2,293.58
2018,6,3,410.19
2018,6,4,303.69
2018,6,5,209.56
2018,6,6,292.79
2018,6,7,217.27
2018,6,8,206.55
2018,6,9,262.88
2018,6,10,634.07
2018,6,11,3676.60
2018,6,12,7816.82
2018,6,13,6168.84
2018,6,14,2671.11
2018,6,15,1406.39
2018,6,16,1056.04
2018,6,17,357.01
2018,6,18,231.65
2018,6,19,263.91
2018,6,20,233.53
2018,6,21,348.64
2018,6,22,944.80
2018,6,23,12986.21
2018,6,24,19751.94
2018,6,25,11222.20
2018,6,26,9752.03
2018,6,27,2692.77
2018,6,28,6613.23
2018,6,29,851.11
2018,6,30,913.14
2018,7,1,507.46
2018,7,2,283.87
2018,7,3,243.28
2018,7,4,176.80
2018,7,5,133.99
2018,7,6,109.28
2018,7,7,271.89
2018,7,8,195.61
2018,7,9,66.45
2018,7,10,66.10
2018,7,11,68.41
2018,7,12,82.26
2018,7,13,74.61
2018,7,14,57.18
2018,7,15,45.49
2018,7,16,73.00
2018,7,17,89.93
2018,7,18,49.76
2018,7,19,76.37
2018,7,20,84.41
2018,7,21,146.10
2018,7,22,174.29
2018,7,23,299.69
2018,7,24,184.81
2018,7,25,433.69
2018,7,26,112.74
2018,7,27,89.34
2018,7,28,53.41
2018,7,29,70.60
2018,7,30,64.93
2018,7,31,96.73
2018,8,1,112.85
2018,8,2,151.14
2018,8,3,119.97
2018,8,4,130.70
2018,8,5,54.56
2018,8,6,90.11
2018,8,7,118.24
2018,8,8,76.77
2018,8,9,213.26
2018,8,10,160.55
2018,8,11,201.23
2018,8,12,187.94
2018,8,13,241.90
2018,8,14,221.67
2018,8,15,126.61
2018,8,16,101.94
2018,8,17,124.41
2018,8,18,401.39
2018,8,19,467.77
2018,8,20,453.79
2018,8,21,1167.96
2018,8,22,2858.75
2018,8,23,2624.45
2018,8,24,1970.13
2018,8,25,1373.21
2018,8,26,1744.98
2018,8,27,1386.71
2018,8,28,1062.01
2018,8,29,632.00
2018,8,30,653.21
2018,8,31,286.20
2018,9,1,146.76
2018,9,2,102.09
2018,9,3,73.00
2018,9,4,114.82
2018,9,5,105.23
2018,9,6,75.29
2018,9,7,57.97
2018,9,8,182.20
2018,9,9,155.22
2018,9,10,74.14
2018,9,11,133.21
2018,9,12,200.37
2018,9,13,147.41
2018,9,14,185.29
2018,9,15,144.26
2018,9,16,161.57
2018,9,17,77.19
2018,9,18,137.27
2018,9,19,114.53
2018,9,20,53.95
2018,9,21,62.14
2018,9,22,54.79
2018,9,23,48.15
2018,9,24,54.39
2018,9,25,77.33
2018,9,26,39.49
2018,9,27,71.59
2018,9,28,153.55
2018,9,29,105.29
2018,9,30,92.43
2018,10,1,71.31
2018,10,2,128.61
2018,10,3,67.80
2018,10,4,76.47
2018,10,5,66.64
2018,10,6,55.35
2018,10,7,385.39
2018,10,8,849.04
2018,10,9,1142.63
2018,10,10,965.77
2018,10,11,667.92
2018,10,12,441.44
2018,10,13,378.60
2018,10,14,337.06
2018,10,15,237.16
2018,10,16,268.02
2018,10,17,232.03
2018,10,18,138.45
2018,10,19,129.34
2018,10,20,103.81
2018,10,21,63.78
2018,10,22,42.57
2018,10,23,33.79
2018,10,24,25.24
2018,10,25,19.81
2018,10,26,31.58
2018,10,27,22.60
2018,10,28,19.78
2018,10,29,22.85
2018,10,30,80.22
2018,10,31,146.60
2018,11,1,261.01
2018,11,2,4849.15
2018,11,3,25221.82
2018,11,4,16881.77
2018,11,5,6836.94
2018,11,6,3880.34
2018,11,7,2509.77
2018,11,8,1404.83
2018,11,9,787.48
2018,11,10,549.28
2018,11,11,347.84
2018,11,12,205.65
2018,11,13,118.84
2018,11,14,87.87
2018,11,15,85.86
2018,11,16,138.42
2018,11,17,79.57
2018,11,18,108.20
2018,11,19,275.50
2018,11,20,213.62
2018,11,21,231.94
2018,11,22,182.39
2018,11,23,137.93
2018,11,24,165.92
2018,11,25,225.38
2018,11,26,2644.41
2018,11,27,11806.83
2018,11,28,13379.88
2018,11,29,5202.07
2018,11,30,2631.24
2018,12,1,1932.28
2018,12,2,5329.25
2018,12,3,12138.74
2018,12,4,7902.23
2018,12,5,3968.52
2018,12,6,1921.66
2018,12,7,1344.27
2018,12,8,776.69
2018,12,9,475.79
2018,12,10,401.17
2018,12,11,355.15
2018,12,12,211.13
2018,12,13,149.77
2018,12,14,144.12
2018,12,15,242.58
2018,12,16,90.37
2018,12,17,104.86
2018,12,18,213.10
2018,12,19,258.01
2018,12,20,150.55
2018,12,21,1110.64
2018,12,22,2906.33
2018,12,23,2503.80
2018,12,24,2741.68
2018,12,25,1199.00
2018,12,26,1026.44
2018,12,27,670.46
2018,12,28,846.26
2018,12,29,788.51
2018,12,30,659.62
2018,12,31,631.95
2019,1,1,9066.38
2019,1,2,25282.43
2019,1,3,15805.34
2019,1,4,8801.88
2019,1,5,4720.24
2019,1,6,2905.43
2019,1,7,2314.50
2019,1,8,1354.63
2019,1,9,971.92
2019,1,10,563.53
2019,1,11,332.31
2019,1,12,239.52
2019,1,13,296.07
2019,1,14,138.02
2019,1,15,96.18
2019,1,16,73.98
2019,1,17,56.27
2019,1,18,51.67
2019,1,19,69.53
2019,1,20,45.04
2019,1,21,28.74
2019,1,22,34.59
2019,1,23,221.78
2019,1,24,3922.37
2019,1,25,14440.49
2019,1,26,6605.51
2019,1,27,3472.50
2019,1,28,1444.57
2019,1,29,766.87
2019,1,30,376.65
2019,1,31,162.36
2019,2,1,40.07
2019,2,2,0.22
2019,2,3,0.00
2019,2,4,428.65
2019,2,5,1854.98
2019,2,6,7610.79
2019,2,7,21031.96
2019,2,8,27669.75
2019,2,9,18677.46
2019,2,10,8988.41
2019,2,11,3770.44
2019,2,12,2965.41
2019,2,13,2724.33
2019,2,14,2879.87
2019,2,15,3359.69
2019,2,16,2526.17
2019,2,17,1834.21
2019,2,18,1143.34
2019,2,19,575.11
2019,2,20,504.49
2019,2,21,532.83
2019,2,22,1549.04
2019,2,23,1600.82
2019,2,24,6608.11
2019,2,25,10503.80
2019,2,26,9459.67
2019,2,27,4728.29
2019,2,28,3071.96
2019,3,1,1854.30
2019,3,2,1272.29
2019,3,3,895.92
2019,3,4,610.07
2019,3,5,415.83
2019,3,6,273.83
2019,3,7,212.26
2019,3,8,195.79
2019,3,9,200.61
2019,3,10,4281.58
2019,3,11,19983.82
2019,3,12,18950.24
2019,3,13,10627.85
2019,3,14,5532.46
2019,3,15,9229.33
2019,3,16,9790.93
2019,3,17,6603.20
2019,3,18,4335.52
2019,3,19,2440.52
2019,3,20,1633.03
2019,3,21,1072.01
2019,3,22,1427.45
2019,3,23,983.22
2019,3,24,582.16
2019,3,25,1147.24
2019,3,26,429.52
2019,3,27,354.82
2019,3,28,192.67
2019,3,29,83.76
2019,3,30,901.85
2019,3,31,11261.64
2019,4,1,18958.86
2019,4,2,12765.77
2019,4,3,6877.81
2019,4,4,4072.91
2019,4,5,2846.15
2019,4,6,1413.43
2019,4,7,742.66
2019,4,8,563.10
2019,4,9,424.88
2019,4,10,574.09
2019,4,11,512.78
2019,4,12,389.01
2019,4,13,254.14
2019,4,14,703.37
2019,4,15,621.15
2019,4,16,1646.08
2019,4,17,1519.32
2019,4,18,2423.24
2019,4,19,2817.92
2019,4,20,9483.47
2019,4,21,31759.43
2019,4,22,26410.64
2019,4,23,14165.26
2019,4,24,8177.38
2019,4,25,5286.55
2019,4,26,9056.60
2019,4,27,19932.14
2019,4,28,25413.76
2019,4,29,20412.46
2019,4,30,10401.17
2019,5,1,9747.97
2019,5,2,8460.75
2019,5,3,7853.95
2019,5,4,8693.17
2019,5,5,6225.10
2019,5,6,4305.13
2019,5,7,3432.57
2019,5,8,2759.71
2019,5,9,1296.09
2019,5,10,2136.54
2019,5,11,2537.53
2019,5,12,1523.71
2019,5,13,1439.79
2019,5,14,3028.94
2019,5,15,2493.59
2019,5,16,1895.55
2019,5,17,2899.23
2019,5,18,74086.45
2019,5,19,43101.10
2019,5,20,22282.66
2019,5,21,16025.04
2019,5,22,9320.59
2019,5,23,7340.27
2019,5,24,6896.14
2019,5,25,5094.50
2019,5,26,2337.58
2019,5,27,1869.85
2019,5,28,5409.07
2019,5,29,17102.55
2019,5,30,15309.45
2019,5,31,9585.64
2019,6,1,6196.49
2019,6,2,14339.01
2019,6,3,10006.80
2019,6,4,6039.56
2019,6,5,4983.35
2019,6,6,5130.98
2019,6,7,3220.32
2019,6,8,1641.90
2019,6,9,876.40
2019,6,10,762.15
2019,6,11,885.57
2019,6,12,856.74
2019,6,13,826.02
2019,6,14,669.51
2019,6,15,483.88
2019,6,16,1440.77
2019,6,17,1718.21
2019,6,18,3763.22
2019,6,19,3121.92
2019,6,20,2898.33
2019,6,21,11269.14
2019,6,22,13516.12
2019,6,23,8675.91
2019,6,24,5417.81
2019,6,25,3230.99
2019,6,26,2340.16
2019,6,27,1474.07
2019,6,28,1092.66
2019,6,29,650.00
2019,6,30,326.38
2019,7,1,239.49
2019,7,2,192.63
2019,7,3,209.10
2019,7,4,523.98
2019,7,5,739.80
2019,7,6,923.34
2019,7,7,800.51
2019,7,8,572.06
2019,7,9,653.56
2019,7,10,430.64
2019,7,11,466.58
2019,7,12,434.22
2019,7,13,494.90
2019,7,14,278.73
2019,7,15,184.84
2019,7,16,193.53
2019,7,17,382.65
2019,7,18,1736.58
2019,7,19,1213.12
2019,7,20,1055.24
2019,7,21,741.01
2019,7,22,1655.40
2019,7,23,3384.66
2019,7,24,1627.89
2019,7,25,1164.14
2019,7,26,667.96
2019,7,27,419.45
2019,7,28,311.76
2019,7,29,226.44
2019,7,30,213.69
2019,7,31,171.32
2019,8,1,128.55
2019,8,2,110.61
2019,8,3,111.41
2019,8,4,96.31
2019,8,5,64.52
2019,8,6,63.43
2019,8,7,43.59
2019,8,8,81.58
2019,8,9,67.85
2019,8,10,59.73
2019,8,11,68.34
2019,8,12,78.83
2019,8,13,84.53
2019,8,14,84.55
2019,8,15,135.76
2019,8,16,259.60
2019,8,17,349.94
2019,8,18,226.39
2019,8,19,560.64
2019,8,20,1657.75
2019,8,21,1220.41
2019,8,22,1134.18
2019,8,23,2084.73
2019,8,24,1190.61
2019,8,25,582.19
2019,8,26,364.74
2019,8,27,258.36
2019,8,28,447.29
2019,8,29,410.03
2019,8,30,221.29
2019,8,31,175.32
2019,9,1,125.83
2019,9,2,140.96
2019,9,3,133.92
2019,9,4,190.64
2019,9,5,205.02
2019,9,6,128.63
2019,9,7,112.50
2019,9,8,96.79
2019,9,9,82.58
2019,9,10,72.31
2019,9,11,60.88
2019,9,12,54.96
2019,9,13,90.36
2019,9,14,96.90
2019,9,15,71.51
2019,9,16,68.58
2019,9,17,56.41
2019,9,18,63.99
2019,9,19,26.90
2019,9,20,24.96
2019,9,21,25.46
2019,9,22,33.56
2019,9,23,31.15
2019,9,24,31.19
2019,9,25,60.51
2019,9,26,41.18
2019,9,27,49.81
2019,9,28,106.12
2019,9,29,125.74
2019,9,30,412.05
2019,10,1,557.69
2019,10,2,390.98
2019,10,3,455.97
2019,10,4,382.70
2019,10,5,321.60
2019,10,6,254.87
2019,10,7,210.97
2019,10,8,133.67
2019,10,9,107.22
2019,10,10,94.54
2019,10,11,146.37
2019,10,12,123.96
2019,10,13,110.36
2019,10,14,71.82
2019,10,15,45.65
2019,10,16,125.45
2019,10,17,54.19
2019,10,18,40.85
2019,10,19,41.06
2019,10,20,35.76
2019,10,21,31.71
2019,10,22,73.46
2019,10,23,43.87
2019,10,24,32.92
2019,10,25,41.18
2019,10,26,46.62
2019,10,27,335.25
2019,10,28,329.13
2019,10,29,421.68
2019,10,30,337.28
2019,10,31,1641.97
2019,11,1,3365.91
2019,11,2,2880.69
2019,11,3,1469.12
2019,11,4,1160.15
2019,11,5,634.24
2019,11,6,673.47
2019,11,7,335.25
2019,11,8,234.74
2019,11,9,213.30
2019,11,10,116.74
2019,11,11,114.69
2019,11,12,52.65
2019,11,13,38.37
2019,11,14,29.21
2019,11,15,33.37
2019,11,16,57.84
2019,11,17,36.96
2019,11,18,19.36
2019,11,19,31.19
2019,11,20,42.07
2019,11,21,21.83
2019,11,22,33.47
2019,11,23,32.53
2019,11,24,15.20
2019,11,25,65.32
2019,11,26,17.13
2019,11,27,115.58
2019,11,28,143.75
2019,11,29,174.91
2019,11,30,524.01
2019,12,1,957.35
2019,12,2,737.24
2019,12,3,678.82
2019,12,4,912.59
2019,12,5,642.39
2019,12,6,387.36
2019,12,7,270.34
2019,12,8,229.31
2019,12,9,190.55
2019,12,10,347.71
2019,12,11,434.98
2019,12,12,336.01
2019,12,13,319.97
2019,12,14,195.42
2019,12,15,137.15
2019,12,16,103.51
2019,12,17,100.41
2019,12,18,55.42
2019,12,19,82.02
2019,12,20,44.95
2019,12,21,56.04
2019,12,22,11.97
2019,12,23,42.03
2019,12,24,4.77
2019,12,25,44.29
2019,12,26,11.04
2019,12,27,44.72
2019,12,28,4.39
2019,12,29,132.91
2019,12,30,4823.20
2019,12,31,21967.21
2020,1,1,17028.77
2020,1,2,7044.06
2020,1,3,3350.23
2020,1,4,2323.92
2020,1,5,1955.51
2020,1,6,1516.25
2020,1,7,899.86
2020,1,8,737.92
2020,1,9,588.83
2020,1,10,849.24
2020,1,11,10621.22
2020,1,12,41497.02
2020,1,13,48040.22
2020,1,14,26929.65
2020,1,15,13803.40
2020,1,16,8425.38
2020,1,17,5225.08
2020,1,18,4444.59
2020,1,19,6108.95
2020,1,20,4611.47
2020,1,21,3782.25
2020,1,22,1766.11
2020,1,23,962.75
2020,1,24,808.21
2020,1,25,1721.16
2020,1,26,2403.68
2020,1,27,2270.48
2020,1,28,1911.02
2020,1,29,1515.87
2020,1,30,1112.57
2020,1,31,767.48
2020,2,1,582.15
2020,2,2,798.07
2020,2,3,391.20
2020,2,4,625.67
2020,2,5,348.48
2020,2,6,412.53
2020,2,7,291.68
2020,2,8,267.71
2020,2,9,241.85
2020,2,10,353.78
2020,2,11,3362.05
2020,2,12,7031.24
2020,2,13,4840.14
2020,2,14,2584.08
2020,2,15,1664.75
2020,2,16,812.09
2020,2,17,643.02
2020,2,18,589.53
2020,2,19,2456.59
2020,2,20,2283.54
2020,2,21,2403.72
2020,2,22,1341.52
2020,2,23,832.94
2020,2,24,585.01
2020,2,25,812.17
2020,2,26,887.03
2020,2,27,1551.62
2020,2,28,2261.31
2020,2,29,1180.74
2020,3,1,636.58
2020,3,2,3615.32
2020,3,3,20229.78
2020,3,4,19254.99
2020,3,5,9724.74
2020,3,6,5141.73
2020,3,7,2500.93
2020,3,8,1705.53
2020,3,9,1209.96
2020,3,10,929.24
2020,3,11,582.23
2020,3,12,487.39
2020,3,13,615.64
2020,3,14,609.83
2020,3,15,586.50
2020,3,16,453.60
2020,3,17,612.79
2020,3,18,533.48
2020,3,19,4341.17
2020,3,20,28746.57
2020,3,21,40565.78
2020,3,22,26968.72
2020,3,23,9188.62
2020,3,24,6374.91
2020,3,25,4567.92
2020,3,26,2588.72
2020,3,27,1561.01
2020,3,28,9865.78
2020,3,29,22783.06
2020,3,30,39199.15
2020,3,31,34252.00
2020,4,1,24084.32
2020,4,2,18421.01
2020,4,3,8140.86
2020,4,4,4025.18
2020,4,5,2457.27
2020,4,6,1169.76
2020,4,7,1678.08
2020,4,8,5724.98
2020,4,9,6890.83
2020,4,10,7280.26
2020,4,11,2882.46
2020,4,12,2400.62
2020,4,13,1884.18
2020,4,14,1187.17
2020,4,15,664.79
2020,4,16,880.24
2020,4,17,432.13
2020,4,18,290.24
2020,4,19,284.08
2020,4,20,252.92
2020,4,21,289.98
2020,4,22,216.22
2020,4,23,145.85
2020,4,24,114.58
2020,4,25,168.47
2020,4,26,654.92
2020,4,27,163.91
2020,4,28,120.75
2020,4,29,151.75
2020,4,30,150.75
2020,5,1,138.23
2020,5,2,196.35
2020,5,3,128.04
2020,5,4,107.05
2020,5,5,140.42
2020,5,6,68.76
2020,5,7,112.78
2020,5,8,136.92
2020,5,9,65.56
2020,5,10,81.38
2020,5,11,70.10
2020,5,12,82.68
2020,5,13,71.71
2020,5,14,80.71
2020,5,15,93.53
