year,month,day,TN(kg)
2012,10,18,10462.76
2012,10,19,7463.17
2012,10,20,9685.54
2012,10,21,13447.21
2012,10,22,18840.17
2012,10,23,21426.72
2012,10,24,19329.95
2012,10,25,18076.25
2012,10,26,25726.40
2012,10,27,22914.31
2012,10,28,26363.78
2012,10,29,26608.80
2012,10,30,18468.78
2012,10,31,24328.20
2012,11,1,41175.43
2012,11,2,47319.34
2012,11,3,55435.44
2012,11,4,54294.82
2012,11,5,36240.24
2012,11,6,19118.91
2012,11,7,16035.74
2012,11,8,20899.77
2012,11,9,20739.99
2012,11,10,17308.09
2012,11,11,13488.29
2012,11,12,17739.80
2012,11,13,19879.03
2012,11,14,37193.48
2012,11,15,60936.63
2012,11,16,30601.79
2012,11,17,21874.87
2012,11,18,23832.82
2012,11,19,23770.39
2012,11,20,19722.27
2012,11,21,16841.39
2012,11,22,19771.23
2012,11,23,20955.03
2012,11,24,11971.23
2012,11,25,9837.99
2012,11,26,8577.60
2012,11,27,11511.63
2012,11,28,11727.94
2012,11,29,9749.86
2012,11,30,10309.68
2012,12,1,10277.04
2012,12,2,10064.44
2012,12,3,7626.06
2012,12,4,8209.00
2012,12,5,7377.96
2012,12,6,6668.91
2012,12,7,7082.50
2012,12,8,7456.46
2012,12,9,6709.85
2012,12,10,13132.06
2012,12,11,53779.48
2012,12,12,98274.67
2012,12,13,74321.90
2012,12,14,63826.78
2012,12,15,47594.16
2012,12,16,36866.07
2012,12,17,34782.92
2012,12,18,32205.64
2012,12,19,27360.99
2012,12,20,24763.61
2012,12,21,48504.22
2012,12,22,257950.53
2012,12,23,218490.19
2012,12,24,209836.83
2012,12,25,149685.92
2012,12,26,112551.60
2012,12,27,74646.33
2012,12,28,65367.10
2012,12,29,62318.86
2012,12,30,50369.74
2012,12,31,51155.84
2013,1,1,38294.03
2013,1,2,49620.38
2013,1,3,40880.88
2013,1,4,26875.10
2013,1,5,27252.30
2013,1,6,36535.21
2013,1,7,37839.10
2013,1,8,32613.73
2013,1,9,25140.00
2013,1,10,33319.84
2013,1,11,86757.01
2013,1,12,491802.37
2013,1,13,940749.03
2013,1,14,1157206.26
2013,1,15,936189.99
2013,1,16,623156.35
2013,1,17,427121.80
2013,1,18,368848.25
2013,1,19,237858.13
2013,1,20,224514.09
2013,1,21,113050.23
2013,1,22,56220.18
2013,1,23,33034.70
2013,1,24,42688.00
2013,1,25,41438.81
2013,1,26,35186.25
2013,1,27,38340.67
2013,1,28,26914.87
2013,1,29,30520.12
2013,1,30,41984.18
2013,1,31,235078.30
2013,2,1,342118.48
2013,2,2,296555.26
2013,2,3,194264.60
2013,2,4,135320.81
2013,2,5,91415.22
2013,2,6,96520.23
2013,2,7,90215.56
2013,2,8,69682.32
2013,2,9,56801.31
2013,2,10,53101.27
2013,2,11,57393.11
2013,2,12,75275.82
2013,2,13,94345.67
2013,2,14,95138.36
2013,2,15,77207.17
2013,2,16,59263.03
2013,2,17,56705.81
2013,2,18,48862.84
2013,2,19,46504.99
2013,2,20,40950.63
2013,2,21,34572.60
2013,2,22,32105.20
2013,2,23,29174.18
2013,2,24,32999.52
2013,2,25,32923.36
2013,2,26,31881.78
2013,2,27,265024.14
2013,2,28,578736.20
2013,3,1,630418.36
2013,3,2,494514.06
2013,3,3,370970.77
2013,3,4,263152.01
2013,3,5,181178.01
2013,3,6,142472.27
2013,3,7,105437.75
2013,3,8,98966.39
2013,3,9,135328.77
2013,3,10,190305.85
2013,3,11,270659.97
2013,3,12,489217.81
2013,3,13,515670.46
2013,3,14,379394.82
2013,3,15,285673.92
2013,3,16,233767.71
2013,3,17,208330.68
2013,3,18,185343.40
2013,3,19,161411.97
2013,3,20,120327.62
2013,3,21,124421.48
2013,3,22,98075.22
2013,3,23,65976.03
2013,3,24,57180.48
2013,3,25,61255.66
2013,3,26,50594.39
2013,3,27,47471.55
2013,3,28,60247.90
2013,3,29,89485.21
2013,3,30,116821.95
2013,3,31,116013.71
2013,4,1,101021.14
2013,4,2,71798.53
2013,4,3,55758.83
2013,4,4,46085.26
2013,4,5,36736.55
2013,4,6,33876.90
2013,4,7,32570.63
2013,4,8,30753.84
2013,4,9,30964.66
2013,4,10,31409.32
2013,4,11,155203.75
2013,4,12,955447.53
2013,4,13,1211880.21
2013,4,14,954473.57
2013,4,15,731463.46
2013,4,16,513337.43
2013,4,17,426858.37
2013,4,18,390175.13
2013,4,19,484682.82
2013,4,20,585550.37
2013,4,21,467835.29
2013,4,22,404163.06
2013,4,23,349838.54
2013,4,24,311610.52
2013,4,25,533478.96
2013,4,26,506777.44
2013,4,27,396832.09
2013,4,28,283357.75
2013,4,29,288924.34
2013,4,30,293628.95
2013,5,1,242744.42
2013,5,2,191997.15
2013,5,3,144115.30
2013,5,4,91308.94
2013,5,5,89061.12
2013,5,6,69192.66
2013,5,7,51877.82
2013,5,8,45945.39
2013,5,9,33374.42
2013,5,10,33911.63
2013,5,11,27949.04
2013,5,12,25295.96
2013,5,13,21343.88
2013,5,14,21662.74
2013,5,15,19528.57
2013,5,16,14193.80
2013,5,17,13097.72
2013,5,18,12305.10
2013,5,19,10559.72
2013,5,20,12681.88
2013,5,21,9210.80
2013,5,22,8987.41
2013,5,23,8897.14
2013,5,24,7166.92
2013,5,25,7424.67
2013,5,26,5908.73
2013,5,27,5142.99
2013,5,28,10435.07
2013,5,29,15132.26
2013,5,30,19840.24
2013,5,31,19899.40
2013,6,1,53144.33
2013,6,2,747476.64
2013,6,3,700211.01
2013,6,4,432852.47
2013,6,5,334393.16
2013,6,6,230839.61
2013,6,7,144945.66
2013,6,8,118672.95
2013,6,9,78499.72
2013,6,10,71445.08
2013,6,11,70182.17
2013,6,12,58113.82
2013,6,13,210588.49
2013,6,14,415130.99
2013,6,15,258410.70
2013,6,16,166563.10
2013,6,17,107379.52
2013,6,18,77950.06
2013,6,19,54332.80
2013,6,20,45601.20
2013,6,21,46187.61
2013,6,22,38019.89
2013,6,23,34904.36
2013,6,24,42539.29
2013,6,25,40751.17
2013,6,26,35221.46
2013,6,27,42359.30
2013,6,28,67741.48
2013,6,29,72199.43
2013,6,30,124280.08
2013,7,1,121746.66
2013,7,2,158188.50
2013,7,3,177576.08
2013,7,4,171073.77
2013,7,5,215798.81
2013,7,6,191390.99
2013,7,7,171202.14
2013,7,8,172709.49
2013,7,9,318775.55
2013,7,10,402333.99
2013,7,11,517439.85
2013,7,12,411318.78
2013,7,13,261445.87
2013,7,14,208648.54
2013,7,15,141561.35
2013,7,16,96051.58
2013,7,17,49227.81
2013,7,18,23315.04
2013,7,19,19204.43
2013,7,20,23429.40
2013,7,21,46052.75
2013,7,22,68270.90
2013,7,23,85074.33
2013,7,24,61528.22
2013,7,25,37295.31
2013,7,26,12255.08
2013,7,27,12947.02
2013,7,28,10855.06
2013,7,29,10268.57
2013,7,30,10318.53
2013,7,31,17281.05
2013,8,1,7545.89
2013,8,2,5386.18
2013,8,3,4163.28
2013,8,4,44181.79
2013,8,5,59661.27
2013,8,6,34332.51
2013,8,7,18765.04
2013,8,8,11456.19
2013,8,9,9576.49
2013,8,10,5765.15
2013,8,11,4484.23
2013,8,12,5822.68
2013,8,13,5096.63
2013,8,14,2827.76
2013,8,15,2097.62
2013,8,16,2905.76
2013,8,17,3076.67
2013,8,18,3150.18
2013,8,19,2319.53
2013,8,20,1861.82
2013,8,21,1664.10
2013,8,22,1592.25
2013,8,23,1667.87
2013,8,24,1423.79
2013,8,25,1399.93
2013,8,26,1482.05
2013,8,27,1428.83
2013,8,28,2059.79
2013,8,29,1980.08
2013,8,30,1560.51
2013,8,31,1576.38
2013,9,1,1088.79
2013,9,2,1351.30
2013,9,3,1239.79
2013,9,4,991.87
2013,9,5,1020.06
2013,9,6,803.18
2013,9,7,805.53
2013,9,8,702.23
2013,9,9,781.47
2013,9,10,1038.27
2013,9,11,769.29
2013,9,12,893.58
2013,9,13,714.26
2013,9,14,533.22
2013,9,15,657.53
2013,9,16,978.19
2013,9,17,958.94
2013,9,18,1035.05
2013,9,19,1066.48
2013,9,20,1096.43
2013,9,21,1446.11
2013,9,22,1082.16
2013,9,23,2126.86
2013,9,24,4158.76
2013,9,25,2696.49
2013,9,26,1887.38
2013,9,27,1522.85
2013,9,28,1790.75
2013,9,29,2459.68
2013,9,30,984.35
2013,10,1,870.91
2013,10,2,808.63
2013,10,3,745.44
2013,10,4,2124.76
2013,10,5,4217.78
2013,10,6,23059.21
2013,10,7,84675.43
2013,10,8,58329.37
2013,10,9,39233.37
2013,10,10,26927.94
2013,10,11,17770.81
2013,10,12,10949.39
2013,10,13,9329.33
2013,10,14,5995.66
2013,10,15,5671.32
2013,10,16,5780.31
2013,10,17,5809.75
2013,10,18,4894.97
2013,10,19,3489.89
2013,10,20,3661.65
2013,10,21,3387.04
2013,10,22,4588.20
2013,10,23,4648.30
2013,10,24,4704.44
2013,10,25,3834.83
2013,10,26,3645.78
2013,10,27,2848.04
2013,10,28,2593.32
2013,10,29,3330.93
2013,10,30,3768.29
2013,10,31,3833.88
2013,11,1,10522.10
2013,11,2,25975.22
2013,11,3,47552.43
2013,11,4,29809.81
2013,11,5,25640.34
2013,11,6,16696.24
2013,11,7,12846.23
2013,11,8,10053.85
2013,11,9,9697.41
2013,11,10,7580.72
2013,11,11,4902.92
2013,11,12,5441.91
2013,11,13,7065.63
2013,11,14,8071.64
2013,11,15,6321.91
2013,11,16,5293.75
2013,11,17,6204.21
2013,11,18,8921.10
2013,11,19,15582.87
2013,11,20,41032.93
2013,11,21,41590.87
2013,11,22,22973.01
2013,11,23,24041.87
2013,11,24,19157.89
2013,11,25,21452.96
2013,11,26,25295.06
2013,11,27,19379.05
2013,11,28,14222.65
2013,11,29,13394.57
2013,11,30,12395.66
2013,12,1,11116.86
2013,12,2,9554.35
2013,12,3,9508.25
2013,12,4,9351.59
2013,12,5,8893.55
2013,12,6,4965.10
2013,12,7,7011.98
2013,12,8,7564.52
2013,12,9,7787.99
2013,12,10,5902.17
2013,12,11,5277.76
2013,12,12,7704.14
2013,12,13,6543.06
2013,12,14,5691.96
2013,12,15,6677.82
2013,12,16,6783.76
2013,12,17,7758.57
2013,12,18,9943.45
2013,12,19,8985.53
2013,12,20,9132.51
2013,12,21,59603.06
2013,12,22,578051.65
2013,12,23,926003.59
2013,12,24,1176703.04
2013,12,25,943562.14
2013,12,26,602554.23
2013,12,27,377034.68
2013,12,28,273938.40
2013,12,29,220118.72
2013,12,30,137245.15
2013,12,31,95579.35
2014,1,1,70528.86
2014,1,2,51795.87
2014,1,3,43633.21
2014,1,4,32014.18
2014,1,5,22702.62
2014,1,6,23856.04
2014,1,7,39746.94
2014,1,8,48008.81
2014,1,9,49093.34
2014,1,10,46951.16
2014,1,11,42331.18
2014,1,12,98509.20
2014,1,13,235688.73
2014,1,14,353284.54
2014,1,15,406409.93
2014,1,16,386122.20
2014,1,17,305891.27
2014,1,18,199581.96
2014,1,19,152032.09
2014,1,20,114225.01
2014,1,21,75543.94
2014,1,22,59913.21
2014,1,23,54255.87
2014,1,24,41267.79
2014,1,25,37559.84
2014,1,26,28834.61
2014,1,27,25810.47
2014,1,28,34340.06
2014,1,29,44122.20
2014,1,30,38325.86
2014,1,31,30390.43
2014,2,1,26626.53
2014,2,2,30221.23
2014,2,3,41578.32
2014,2,4,63107.48
2014,2,5,97979.08
2014,2,6,85491.43
2014,2,7,80706.45
2014,2,8,63276.20
2014,2,9,58412.98
2014,2,10,53416.69
2014,2,11,47398.51
2014,2,12,40919.55
2014,2,13,34680.77
2014,2,14,27820.74
2014,2,15,23469.95
2014,2,16,21026.46
2014,2,17,18853.21
2014,2,18,17989.15
2014,2,19,21101.67
2014,2,20,24423.71
2014,2,21,28513.98
2014,2,22,145012.01
2014,2,23,257787.22
2014,2,24,295448.03
2014,2,25,350685.69
2014,2,26,311319.42
2014,2,27,235568.38
2014,2,28,205807.80
2014,3,1,154009.60
2014,3,2,113123.60
2014,3,3,87311.71
2014,3,4,64994.01
2014,3,5,53208.39
2014,3,6,36753.93
2014,3,7,33553.45
2014,3,8,31107.44
2014,3,9,24734.19
2014,3,10,31016.08
2014,3,11,103273.58
2014,3,12,216835.92
2014,3,13,251611.53
2014,3,14,264120.61
2014,3,15,286042.83
2014,3,16,417709.54
2014,3,17,426937.43
2014,3,18,274968.24
2014,3,19,228496.54
2014,3,20,262007.99
2014,3,21,263050.97
2014,3,22,247496.50
2014,3,23,235965.73
2014,3,24,198467.35
2014,3,25,153026.00
2014,3,26,122837.85
2014,3,27,109966.14
2014,3,28,90880.41
2014,3,29,86901.93
2014,3,30,78706.99
2014,3,31,77706.06
2014,4,1,80966.99
2014,4,2,71950.65
2014,4,3,110148.01
2014,4,4,732803.53
2014,4,5,991795.47
2014,4,6,953775.08
2014,4,7,666114.62
2014,4,8,552102.43
2014,4,9,606537.57
2014,4,10,473890.58
2014,4,11,382276.65
2014,4,12,288727.24
2014,4,13,193941.49
2014,4,14,152369.97
2014,4,15,122407.75
2014,4,16,113737.78
2014,4,17,82529.95
2014,4,18,98384.32
2014,4,19,71333.22
2014,4,20,60774.16
2014,4,21,50274.30
2014,4,22,47105.06
2014,4,23,41443.11
2014,4,24,29837.99
2014,4,25,36206.08
2014,4,26,32675.09
2014,4,27,25089.79
2014,4,28,26839.26
2014,4,29,43774.89
2014,4,30,90570.20
2014,5,1,96930.99
2014,5,2,70935.67
2014,5,3,69739.85
2014,5,4,45104.99
2014,5,5,50368.79
2014,5,6,50259.04
2014,5,7,39433.64
2014,5,8,30613.26
2014,5,9,25055.44
2014,5,10,22195.30
2014,5,11,25103.39
2014,5,12,30875.25
2014,5,13,99252.51
2014,5,14,139097.38
2014,5,15,249525.34
2014,5,16,540577.07
2014,5,17,518860.73
2014,5,18,370766.50
2014,5,19,293471.96
2014,5,20,207706.63
2014,5,21,154944.29
2014,5,22,254999.30
2014,5,23,210047.65
2014,5,24,116089.92
2014,5,25,74787.17
2014,5,26,59224.01
2014,5,27,44697.10
2014,5,28,26093.30
2014,5,29,27280.25
2014,5,30,59005.56
2014,5,31,76461.56
2014,6,1,41943.24
2014,6,2,31109.21
2014,6,3,20351.27
2014,6,4,13832.18
2014,6,5,20195.66
2014,6,6,38468.08
2014,6,7,47414.80
2014,6,8,32865.02
2014,6,9,39766.57
2014,6,10,130873.75
2014,6,11,205197.05
2014,6,12,160042.17
2014,6,13,103939.75
2014,6,14,73991.64
2014,6,15,55825.67
2014,6,16,55541.82
2014,6,17,52167.58
2014,6,18,37371.04
2014,6,19,35191.44
2014,6,20,50468.53
2014,6,21,115392.06
2014,6,22,109962.14
2014,6,23,118306.80
2014,6,24,152221.40
2014,6,25,385620.53
2014,6,26,647546.07
2014,6,27,631933.93
2014,6,28,409731.90
2014,6,29,249630.37
2014,6,30,177698.78
2014,7,1,106939.37
2014,7,2,90622.23
2014,7,3,75951.42
2014,7,4,61155.82
2014,7,5,38667.45
2014,7,6,25996.58
2014,7,7,27656.93
2014,7,8,24446.73
2014,7,9,82891.87
2014,7,10,114319.82
2014,7,11,64297.47
2014,7,12,34797.10
2014,7,13,27274.18
2014,7,14,19499.42
2014,7,15,11183.23
2014,7,16,6990.60
2014,7,17,7415.11
2014,7,18,4762.34
2014,7,19,4600.48
2014,7,20,4635.86
2014,7,21,3844.44
2014,7,22,2823.13
2014,7,23,5068.49
2014,7,24,3656.28
2014,7,25,3821.11
2014,7,26,4676.98
2014,7,27,3603.65
2014,7,28,3386.37
2014,7,29,2604.25
2014,7,30,18092.08
2014,7,31,6406.49
2014,8,1,4821.39
2014,8,2,3890.83
2014,8,3,2545.24
2014,8,4,3316.24
2014,8,5,8978.60
2014,8,6,6075.74
2014,8,7,3115.38
2014,8,8,2381.79
2014,8,9,2773.36
2014,8,10,3056.32
2014,8,11,3831.07
2014,8,12,6038.46
2014,8,13,8015.10
2014,8,14,46340.51
2014,8,15,8819.25
2014,8,16,3998.90
2014,8,17,3483.89
2014,8,18,2810.49
2014,8,19,2686.24
2014,8,20,3571.55
2014,8,21,2825.79
2014,8,22,2978.79
2014,8,23,3293.21
2014,8,24,21120.47
2014,8,25,20095.22
2014,8,26,11776.43
2014,8,27,7781.66
2014,8,28,3305.03
2014,8,29,2967.94
2014,8,30,2936.08
2014,8,31,2236.16
2014,9,1,2373.53
2014,9,2,1971.61
2014,9,3,1646.29
2014,9,4,1271.58
2014,9,5,989.28
2014,9,6,2198.16
2014,9,7,1159.68
2014,9,8,849.02
2014,9,9,1198.94
2014,9,10,2169.89
2014,9,11,15099.19
2014,9,12,84761.23
2014,9,13,85832.25
2014,9,14,54304.23
2014,9,15,32979.26
2014,9,16,21870.98
2014,9,17,13838.30
2014,9,18,10853.26
2014,9,19,9776.35
2014,9,20,8809.62
2014,9,21,9901.59
2014,9,22,7514.77
2014,9,23,8721.93
2014,9,24,12460.88
2014,9,25,11903.92
2014,9,26,7717.59
2014,9,27,5127.62
2014,9,28,3880.17
2014,9,29,5042.21
2014,9,30,3381.93
2014,10,1,2284.50
2014,10,2,1558.86
2014,10,3,4276.84
2014,10,4,7962.93
2014,10,5,8417.43
2014,10,6,9448.61
2014,10,7,9214.77
2014,10,8,9653.73
2014,10,9,13129.62
2014,10,10,15331.05
2014,10,11,12437.59
2014,10,12,8508.15
2014,10,13,7778.56
2014,10,14,7410.05
2014,10,15,7774.23
2014,10,16,8964.41
2014,10,17,11900.03
2014,10,18,10821.92
2014,10,19,10360.55
2014,10,20,11137.84
2014,10,21,10639.75
2014,10,22,7670.02
2014,10,23,5601.97
2014,10,24,5732.66
2014,10,25,6792.40
2014,10,26,5162.00
2014,10,27,4193.77
2014,10,28,4428.93
2014,10,29,3856.07
2014,10,30,4687.91
2014,10,31,7423.93
2014,11,1,7525.20
2014,11,2,5080.26
2014,11,3,5231.45
2014,11,4,6339.84
2014,11,5,5775.73
2014,11,6,4996.01
2014,11,7,7815.39
2014,11,8,8956.41
2014,11,9,7041.83
2014,11,10,10765.65
2014,11,11,22065.70
2014,11,12,19427.29
2014,11,13,16962.78
2014,11,14,12605.17
2014,11,15,8332.58
2014,11,16,4605.71
2014,11,17,7330.50
2014,11,18,6568.09
2014,11,19,7964.62
2014,11,20,16193.66
2014,11,21,6761.33
2014,11,22,3693.70
2014,11,23,3559.73
2014,11,24,26408.44
2014,11,25,210184.96
2014,11,26,332487.60
2014,11,27,240632.30
2014,11,28,159658.50
2014,11,29,101516.47
2014,11,30,56640.94
2014,12,1,42428.07
2014,12,2,47498.60
2014,12,3,49351.75
2014,12,4,32092.76
2014,12,5,31822.43
2014,12,6,22925.75
2014,12,7,17279.96
2014,12,8,50566.93
2014,12,9,88536.11
2014,12,10,61625.64
2014,12,11,34512.32
2014,12,12,24752.21
2014,12,13,24229.25
2014,12,14,23872.57
2014,12,15,21832.88
2014,12,16,24393.25
2014,12,17,29242.99
2014,12,18,31020.20
2014,12,19,41325.53
2014,12,20,43849.80
2014,12,21,37403.01
2014,12,22,30336.04
2014,12,23,20914.88
2014,12,24,21917.86
2014,12,25,62502.27
2014,12,26,110083.05
2014,12,27,129492.33
2014,12,28,105814.27
2014,12,29,67153.18
2014,12,30,69389.42
2014,12,31,64679.91
2015,1,1,50667.54
2015,1,2,29504.48
2015,1,3,34948.30
2015,1,4,94066.88
2015,1,5,285486.03
2015,1,6,251844.20
2015,1,7,117117.70
2015,1,8,68420.18
2015,1,9,55331.12
2015,1,10,42175.07
2015,1,11,40906.90
2015,1,12,39711.27
2015,1,13,43828.46
2015,1,14,46857.17
2015,1,15,40980.06
2015,1,16,37692.08
2015,1,17,28403.23
2015,1,18,23115.01
2015,1,19,25880.71
2015,1,20,39611.56
2015,1,21,63410.73
2015,1,22,100343.27
2015,1,23,84366.96
2015,1,24,67346.43
2015,1,25,42588.47
2015,1,26,35313.62
2015,1,27,23802.79
2015,1,28,21669.14
2015,1,29,25450.46
2015,1,30,17811.43
2015,1,31,15702.00
2015,2,1,13339.86
2015,2,2,11288.58
2015,2,3,14176.35
2015,2,4,18892.62
2015,2,5,24577.91
2015,2,6,29859.52
2015,2,7,23375.38
2015,2,8,15464.26
2015,2,9,20604.63
2015,2,10,42644.92
2015,2,11,122085.94
2015,2,12,110168.82
2015,2,13,70221.50
2015,2,14,34216.72
2015,2,15,25193.40
2015,2,16,24622.69
2015,2,17,27746.57
2015,2,18,21944.28
2015,2,19,19799.61
2015,2,20,21930.28
2015,2,21,17889.01
2015,2,22,12110.53
2015,2,23,10607.52
2015,2,24,11472.71
2015,2,25,12166.60
2015,2,26,10872.56
2015,2,27,10598.59
2015,2,28,12695.16
2015,3,1,13040.74
2015,3,2,13267.44
2015,3,3,13411.15
2015,3,4,14227.52
2015,3,5,13260.74
2015,3,6,13549.43
2015,3,7,12757.79
2015,3,8,10624.89
2015,3,9,10604.95
2015,3,10,23473.51
2015,3,11,105899.36
2015,3,12,212837.37
2015,3,13,446334.40
2015,3,14,402541.75
2015,3,15,477785.73
2015,3,16,443565.37
2015,3,17,412675.29
2015,3,18,362422.87
2015,3,19,281977.15
2015,3,20,205965.60
2015,3,21,148188.59
2015,3,22,113964.63
2015,3,23,91062.52
2015,3,24,65099.60
2015,3,25,70717.54
2015,3,26,89923.49
2015,3,27,385555.21
2015,3,28,405468.10
2015,3,29,276134.25
2015,3,30,258570.72
2015,3,31,153680.97
2015,4,1,118579.69
2015,4,2,96176.68
2015,4,3,81200.36
2015,4,4,93832.38
2015,4,5,114865.95
2015,4,6,112553.28
2015,4,7,91053.34
2015,4,8,140439.69
2015,4,9,211904.17
2015,4,10,530071.25
2015,4,11,497519.62
2015,4,12,362591.03
2015,4,13,252885.30
2015,4,14,183047.22
2015,4,15,138343.66
2015,4,16,93139.90
2015,4,17,54622.01
2015,4,18,45599.93
2015,4,19,47742.15
2015,4,20,86910.57
2015,4,21,365165.97
2015,4,22,252394.43
2015,4,23,192892.25
2015,4,24,124737.71
2015,4,25,81124.76
2015,4,26,65781.31
2015,4,27,59137.50
2015,4,28,53170.07
2015,4,29,45614.83
2015,4,30,40095.00
2015,5,1,30459.62
2015,5,2,30782.57
2015,5,3,28227.22
2015,5,4,23968.94
2015,5,5,20122.41
2015,5,6,22054.52
2015,5,7,22748.86
2015,5,8,28026.72
2015,5,9,21336.55
2015,5,10,19268.81
2015,5,11,27178.09
2015,5,12,80489.22
2015,5,13,117978.08
2015,5,14,59697.42
2015,5,15,54809.02
2015,5,16,41090.71
2015,5,17,44445.05
2015,5,18,54880.29
2015,5,19,79977.57
2015,5,20,58220.38
2015,5,21,42930.72
2015,5,22,36092.61
2015,5,23,33031.90
2015,5,24,26070.89
2015,5,25,27416.29
2015,5,26,15655.24
2015,5,27,13608.32
2015,5,28,79569.85
2015,5,29,154050.53
2015,5,30,59359.09
2015,5,31,257209.69
2015,6,1,1336137.54
2015,6,2,1260398.78
2015,6,3,899233.81
2015,6,4,599733.46
2015,6,5,548854.07
2015,6,6,318022.49
2015,6,7,195610.00
2015,6,8,172939.40
2015,6,9,287043.76
2015,6,10,600865.98
2015,6,11,515011.62
2015,6,12,409633.63
2015,6,13,342720.63
2015,6,14,665529.72
2015,6,15,898184.54
2015,6,16,1041744.93
2015,6,17,1158234.48
2015,6,18,1270960.41
2015,6,19,1058268.17
2015,6,20,503401.66
2015,6,21,409996.46
2015,6,22,321229.46
2015,6,23,206436.32
2015,6,24,151040.19
2015,6,25,103770.84
2015,6,26,89650.21
2015,6,27,300904.81
2015,6,28,840955.62
2015,6,29,764108.08
2015,6,30,693382.18
2015,7,1,472963.05
2015,7,2,384050.56
2015,7,3,292791.00
2015,7,4,225990.79
2015,7,5,150554.67
2015,7,6,109286.33
2015,7,7,82962.91
2015,7,8,58961.97
2015,7,9,135479.88
2015,7,10,366999.70
2015,7,11,413103.90
2015,7,12,288082.97
2015,7,13,268600.52
2015,7,14,230339.48
2015,7,15,237606.62
2015,7,16,208224.77
2015,7,17,160962.71
2015,7,18,142086.11
2015,7,19,175385.90
2015,7,20,192198.34
2015,7,21,161389.07
2015,7,22,112033.40
2015,7,23,81042.68
2015,7,24,46668.94
2015,7,25,27618.86
2015,7,26,20284.04
2015,7,27,20808.09
2015,7,28,15376.11
2015,7,29,11479.31
2015,7,30,11879.33
2015,7,31,11684.04
2015,8,1,9446.09
2015,8,2,10689.90
2015,8,3,9499.52
2015,8,4,13458.30
2015,8,5,14447.93
2015,8,6,10020.77
2015,8,7,6392.60
2015,8,8,5964.94
2015,8,9,5499.79
2015,8,10,5061.86
2015,8,11,6650.20
2015,8,12,7445.33
2015,8,13,5953.73
2015,8,14,3484.20
2015,8,15,3805.64
2015,8,16,5934.77
2015,8,17,5827.87
2015,8,18,7445.09
2015,8,19,6622.45
2015,8,20,5841.88
2015,8,21,4119.60
2015,8,22,4453.56
2015,8,23,4452.41
2015,8,24,4288.52
2015,8,25,6490.17
2015,8,26,6240.42
2015,8,27,4702.11
2015,8,28,5430.17
2015,8,29,3180.40
2015,8,30,2520.56
2015,8,31,2038.66
2015,9,1,2314.12
2015,9,2,2631.87
2015,9,3,2011.50
2015,9,4,1833.91
2015,9,5,2171.20
2015,9,6,4529.96
2015,9,7,13310.94
2015,9,8,8381.37
2015,9,9,5006.32
2015,9,10,2730.75
2015,9,11,1796.76
2015,9,12,2356.69
2015,9,13,2370.86
2015,9,14,1064.34
2015,9,15,1021.05
2015,9,16,1147.07
2015,9,17,1429.95
2015,9,18,2221.03
2015,9,19,2290.48
2015,9,20,1697.49
2015,9,21,2265.07
2015,9,22,2853.24
2015,9,23,2552.39
2015,9,24,2768.34
2015,9,25,2541.50
2015,9,26,1881.43
2015,9,27,1916.67
2015,9,28,1654.90
2015,9,29,1980.31
2015,9,30,1602.28
2015,10,1,931.70
2015,10,2,880.55
2015,10,3,789.04
2015,10,4,1100.18
2015,10,5,933.13
2015,10,6,752.51
2015,10,7,869.73
2015,10,8,764.74
2015,10,9,835.04
2015,10,10,696.54
2015,10,11,933.56
2015,10,12,781.72
2015,10,13,810.28
2015,10,14,613.46
2015,10,15,704.34
2015,10,16,633.38
2015,10,17,643.40
2015,10,18,581.76
2015,10,19,656.75
2015,10,20,588.65
2015,10,21,469.44
2015,10,22,510.50
2015,10,23,363.94
2015,10,24,612.00
2015,10,25,669.97
2015,10,26,371.10
2015,10,27,575.70
2015,10,28,1559.23
2015,10,29,1687.34
2015,10,30,2078.59
2015,10,31,4447.45
2015,11,1,5166.30
2015,11,2,2685.36
2015,11,3,2822.44
2015,11,4,3541.12
2015,11,5,2932.19
2015,11,6,2671.59
2015,11,7,2349.27
2015,11,8,2298.70
2015,11,9,1590.51
2015,11,10,1773.07
2015,11,11,1553.84
2015,11,12,3066.43
2015,11,13,2652.82
2015,11,14,2681.00
2015,11,15,3463.11
2015,11,16,3062.94
2015,11,17,3181.36
2015,11,18,3004.82
2015,11,19,3972.10
2015,11,20,1846.29
2015,11,21,1138.08
2015,11,22,2185.92
2015,11,23,1800.77
2015,11,24,3160.36
2015,11,25,4575.46
2015,11,26,4490.38
2015,11,27,3657.36
2015,11,28,4552.08
2015,11,29,6773.49
2015,11,30,8484.59
2015,12,1,22790.91
2015,12,2,19220.34
2015,12,3,14662.16
2015,12,4,11191.50
2015,12,5,10211.22
2015,12,6,9966.16
2015,12,7,11106.52
2015,12,8,9119.33
2015,12,9,6849.46
2015,12,10,5484.49
2015,12,11,5434.09
2015,12,12,5817.58
2015,12,13,5627.07
2015,12,14,4240.59
2015,12,15,5982.60
2015,12,16,4603.57
2015,12,17,4352.37
2015,12,18,6959.03
2015,12,19,6295.13
2015,12,20,4689.27
2015,12,21,4715.89
2015,12,22,11237.76
2015,12,23,13644.82
2015,12,24,30236.32
2015,12,25,71441.11
2015,12,26,79408.37
2015,12,27,133343.04
2015,12,28,364227.22
2015,12,29,955088.92
