Year,Month,Day,TP(mg/L)
1977,1,1,0.2600
1977,1,2,0.2550
1977,1,3,0.2720
1977,1,3,0.2900
1977,1,4,0.2500
1977,1,5,0.2620
1977,1,6,0.2560
1977,1,7,0.3010
1977,1,8,0.3620
1977,1,9,0.2880
1977,1,10,0.2900
1977,1,17,0.3400
1977,1,18,0.3140
1977,1,19,0.3140
1977,1,20,0.3130
1977,1,21,0.3120
1977,1,22,0.2960
1977,1,23,0.2830
1977,1,24,0.2750
1977,1,24,0.2710
1977,1,25,0.2690
1977,1,26,0.2760
1977,1,27,0.2900
1977,1,28,0.3030
1977,1,29,0.3150
1977,1,30,0.3250
1977,1,31,0.3450
1977,2,2,0.4560
1977,2,3,0.4140
1977,2,4,0.4190
1977,2,5,0.4240
1977,2,6,0.4330
1977,2,7,0.4300
1977,2,8,0.4210
1977,2,9,0.4380
1977,2,10,0.4480
1977,2,11,0.4540
1977,2,12,0.4710
1977,2,13,0.4890
1977,2,14,0.4940
1977,2,14,0.5070
1977,2,15,0.5640
1977,2,16,0.6090
1977,2,17,0.6320
1977,2,18,0.6590
1977,2,19,0.6750
1977,2,20,0.6880
1977,2,21,0.7620
1977,2,28,0.7520
1977,3,1,0.5360
1977,3,2,0.5040
1977,3,3,0.3990
1977,3,4,0.4650
1977,3,4,0.4880
1977,3,4,0.7190
1977,3,5,0.8850
1977,3,5,0.8510
1977,3,5,1.1280
1977,3,5,1.1340
1977,3,6,1.5510
1977,3,6,1.2130
1977,3,6,1.6700
1977,3,6,1.4980
1977,3,7,1.4330
1977,3,7,0.9920
1977,3,7,0.8520
1977,3,7,0.8250
1977,3,8,0.7350
1977,3,8,0.6530
1977,3,8,0.5870
1977,3,8,0.5480
1977,3,9,0.5260
1977,3,9,0.4580
1977,3,9,0.4540
1977,3,9,0.4050
1977,3,10,0.3900
1977,3,10,0.3440
1977,3,10,0.3270
1977,3,10,0.3210
1977,3,11,0.3300
1977,3,11,0.3080
1977,3,11,0.3000
1977,3,11,0.3080
1977,3,12,0.3080
1977,3,12,0.2900
1977,3,12,0.3020
1977,3,12,0.3090
1977,3,13,0.3560
1977,3,13,0.3280
1977,3,13,0.2840
1977,3,13,0.2790
1977,3,14,0.2810
1977,3,14,0.2680
1977,3,14,0.2470
1977,3,15,0.2350
1977,3,16,0.2780
1977,3,17,0.2720
1977,3,18,0.2140
1977,3,19,0.3260
1977,3,19,0.3090
1977,3,20,0.3310
1977,3,20,0.4000
1977,3,20,0.4500
1977,3,20,0.5410
1977,3,21,0.4220
1977,3,21,0.4970
1977,3,21,0.4190
1977,3,21,0.3700
1977,3,22,0.3610
1977,3,22,0.3240
1977,3,22,0.3000
1977,3,22,0.2860
1977,3,23,0.2730
1977,3,23,0.2530
1977,3,23,0.2510
1977,3,23,0.2310
1977,3,24,0.2230
1977,3,24,0.2090
1977,4,4,0.4430
1977,4,4,0.5510
1977,4,4,0.5620
1977,4,5,0.5930
1977,4,5,0.5530
1977,4,5,0.6200
1977,4,5,0.6230
1977,4,6,0.5770
1977,4,6,0.5440
1977,4,6,0.6150
1977,4,6,0.5540
1977,4,7,0.5280
1977,4,7,0.4770
1977,4,7,0.4940
1977,4,7,0.4210
1977,4,8,0.3850
1977,4,8,0.3540
1977,4,8,0.3300
1977,4,8,0.3450
1977,4,9,0.3380
1977,4,9,0.3020
1977,4,9,0.3190
1977,4,9,0.3380
1977,4,10,0.3320
1977,4,10,0.3580
1977,4,10,0.4120
1977,4,10,0.3920
1977,4,11,0.3420
1977,4,11,0.3760
1977,4,12,0.3640
1977,4,13,0.2810
1977,4,14,0.2980
1977,4,15,0.3560
1977,4,16,0.3040
1977,4,17,0.2520
1977,4,18,0.2460
1977,4,18,0.2730
1977,4,19,0.3550
1977,4,20,0.2790
1977,4,20,0.2730
1977,4,21,0.2780
1977,4,21,0.2580
1977,4,21,0.3740
1977,4,21,0.3400
1977,4,22,0.2990
1977,4,22,0.3270
1977,4,22,0.3450
1977,4,22,0.3820
1977,4,23,0.5780
1977,4,23,1.0800
1977,4,23,1.5500
1977,4,23,2.1600
1977,4,24,3.1400
1977,4,24,2.7100
1977,4,24,2.2900
1977,4,24,3.0900
1977,4,25,2.1100
1977,4,25,1.6400
1977,4,25,1.4600
1977,4,25,0.9640
1977,4,26,0.7250
1977,4,26,0.6520
1977,4,26,0.5660
1977,4,26,0.5640
1977,4,27,0.4960
1977,4,27,0.5120
1977,4,27,0.4580
1977,4,27,0.4710
1977,4,28,0.5160
1977,4,28,0.4630
1977,4,28,0.4340
1977,4,28,0.4040
1977,4,29,0.3610
1977,4,29,0.3190
1977,4,29,0.3070
1977,4,30,0.2800
1977,5,1,0.1760
1977,5,2,0.2430
1977,5,2,0.2810
1977,5,3,0.3000
1977,5,3,0.3700
1977,5,4,0.3250
1977,5,4,0.3170
1977,5,4,0.5240
1977,5,4,0.5840
1977,5,5,0.5930
1977,5,5,0.6000
1977,5,5,0.6110
1977,5,5,0.6700
1977,5,6,0.6910
1977,5,6,0.6560
1977,5,6,0.7060
1977,5,6,0.7400
1977,5,7,0.6310
1977,5,7,0.5850
1977,5,7,0.5230
1977,5,7,0.5770
1977,5,8,0.5390
1977,5,8,0.4950
1977,5,8,0.4840
1977,5,8,0.5790
1977,5,9,0.4940
1977,5,9,0.3970
1977,5,9,0.3730
1977,5,10,0.3460
1977,5,11,0.3180
1977,5,12,0.2950
1977,5,13,0.3050
1977,5,14,0.3030
1977,5,15,0.2890
1977,5,16,0.2860
1977,5,16,0.3510
1977,5,17,0.2670
1977,5,18,0.3170
1977,5,19,0.3010
1977,5,20,0.2320
1977,5,21,0.4930
1977,5,22,0.4910
1977,5,23,0.2820
1977,5,23,0.3850
1977,5,24,0.2570
1977,5,25,0.1670
1977,5,26,0.2030
1977,5,27,0.1700
1977,5,28,0.2120
1977,5,29,0.3550
1977,5,30,0.2610
1977,5,31,0.3850
1977,6,1,0.3110
1977,6,2,0.2610
1977,6,3,0.2670
1977,6,4,0.2660
1977,6,5,0.2750
1977,6,6,0.2980
1977,6,6,0.2670
1977,6,7,0.3060
1977,6,8,0.3350
1977,6,9,0.2910
1977,6,10,0.3090
1977,6,11,0.2830
1977,6,12,0.3300
1977,6,13,0.2720
1977,6,13,0.2610
1977,6,14,0.3010
1977,6,15,0.2640
1977,6,16,0.2730
1977,6,17,0.3440
1977,6,18,0.3630
1977,6,19,0.3500
1977,6,20,0.3760
1977,6,20,0.4420
1977,6,21,0.4340
1977,6,22,0.3840
1977,6,23,0.3850
1977,6,24,0.3940
1977,6,25,0.3330
1977,6,26,0.3640
1977,6,27,0.3450
1977,6,27,0.3600
1977,6,28,0.4430
1977,6,29,0.4150
1977,6,30,0.3820
1977,6,30,0.3930
1977,7,1,0.4300
1977,7,1,0.4140
1977,7,1,0.4420
1977,7,1,0.5470
1977,7,2,0.7210
1977,7,2,0.7770
1977,7,2,0.7690
1977,7,2,0.8110
1977,7,3,0.9330
1977,7,3,1.0200
1977,7,3,0.8290
1977,7,3,0.6490
1977,7,4,0.5300
1977,7,4,0.4870
1977,7,5,0.7820
1977,7,5,0.5370
1977,7,6,0.5570
1977,7,6,0.4910
1977,7,6,0.4130
1977,7,6,0.3550
1977,7,7,0.4200
1977,7,7,0.4250
1977,7,7,0.4630
1977,7,8,0.3710
1977,7,9,0.4090
1977,7,10,0.4110
1977,7,11,0.3800
1977,7,12,0.3290
1977,10,1,0.3210
1977,10,2,0.2940
1977,10,3,0.2870
1977,10,18,0.3630
1977,11,8,0.3640
1977,11,9,0.2410
1977,11,10,0.2360
1977,11,11,0.2240
1977,11,12,0.2190
1977,11,13,0.2260
1977,11,14,0.2110
1977,11,15,0.2100
1977,11,15,0.2260
1977,11,16,0.2190
1977,11,17,0.2220
1977,11,18,0.2220
1977,11,19,0.2280
1977,11,20,0.2290
1977,11,21,0.2160
1977,11,21,0.2140
1977,11,22,0.2320
1977,11,23,0.2460
1977,11,24,0.2460
1977,11,25,0.2440
1977,11,26,0.2340
1977,11,27,0.2190
1977,11,28,0.2240
1977,11,29,0.2320
1977,11,30,0.2090
1977,12,1,0.2980
1977,12,2,0.3580
1977,12,3,0.4280
1977,12,4,0.4020
1977,12,5,0.3580
1977,12,6,0.2960
1977,12,7,0.2750
1977,12,8,0.2460
1977,12,9,0.2260
1977,12,10,0.2210
1977,12,11,0.2160
1977,12,12,0.2120
1977,12,13,0.2110
1977,12,13,0.2280
1977,12,14,0.2070
1977,12,14,0.2400
1977,12,14,0.2990
1977,12,14,0.3140
1977,12,15,0.3580
1977,12,15,0.3230
1977,12,15,0.3020
1977,12,15,0.3710
1977,12,16,0.5610
1977,12,16,0.6160
1977,12,16,0.6530
1977,12,16,0.7740
1977,12,17,0.8430
1977,12,17,0.9410
1977,12,17,0.8520
1977,12,17,0.7120
1977,12,18,0.6650
1977,12,18,0.6240
1977,12,18,0.5900
1977,12,18,0.5350
1977,12,19,0.5080
1977,12,19,0.4870
1977,12,19,0.4890
1977,12,20,0.4580
1977,12,20,0.4350
1977,12,21,0.4240
1977,12,21,0.3760
1977,12,22,0.3600
1977,12,22,0.3640
1977,12,23,0.3350
1977,12,23,0.3210
1977,12,24,0.3060
1977,12,24,0.2950
1977,12,25,0.3280
1977,12,25,0.3600
1977,12,26,0.4020
1977,12,26,0.3350
1977,12,27,0.2730
1977,12,27,0.2770
1977,12,28,0.2760
1977,12,28,0.2630
1977,12,29,0.2370
1977,12,29,0.2230
1977,12,31,0.1980
1978,1,2,0.1910
1978,1,4,0.1610
1978,1,5,0.1580
1978,1,6,0.1620
1978,1,7,0.1610
1978,1,8,0.1990
1978,1,9,0.1880
1978,1,10,0.1640
1978,1,11,0.1730
1978,1,19,0.2110
1978,1,20,0.2130
1978,1,21,0.2210
1978,1,22,0.2300
1978,1,23,0.2450
1978,1,24,0.2750
1978,1,25,0.2650
1978,1,26,0.5000
1978,1,27,0.3150
1978,1,28,0.2770
1978,1,29,0.2640
1978,1,30,0.2480
1978,1,31,0.2480
1978,2,1,0.2620
1978,2,6,0.2880
1978,2,7,0.2820
1978,2,8,0.2800
1978,2,9,0.2830
1978,2,10,0.2650
1978,2,11,0.2610
1978,2,12,0.2830
1978,2,13,0.2950
1978,2,13,0.2950
1978,2,14,0.3060
1978,2,15,0.3020
1978,2,16,0.3160
1978,2,17,0.3330
1978,2,18,0.3230
1978,2,19,0.3210
1978,2,20,0.3310
1978,2,20,0.3260
1978,2,21,0.3480
1978,2,22,0.3540
1978,2,23,0.3590
1978,2,24,0.3620
1978,2,25,0.3670
1978,2,26,0.3730
1978,2,27,0.3730
1978,2,27,0.3850
1978,2,28,0.3650
1978,3,1,0.3690
1978,3,2,0.3840
1978,3,3,0.3910
1978,3,4,0.3810
1978,3,5,0.4060
1978,3,6,0.4090
1978,3,6,0.4200
1978,3,7,0.4170
1978,3,8,0.4090
1978,3,9,0.4180
1978,3,10,0.4360
1978,3,11,0.4470
1978,3,12,0.4590
1978,3,13,0.4540
1978,3,13,0.4270
1978,3,13,0.4360
1978,3,14,0.4240
1978,3,14,0.4360
1978,3,14,0.4420
1978,3,14,0.4880
1978,3,15,0.4770
1978,3,15,0.4360
1978,3,15,0.3920
1978,3,15,0.3920
1978,3,16,0.4660
1978,3,16,0.4420
1978,3,16,0.4150
1978,3,16,0.4630
1978,3,17,0.4030
1978,3,17,0.3860
1978,3,17,0.3720
1978,3,17,0.3850
1978,3,18,0.3570
1978,3,18,0.3540
1978,3,18,0.3610
1978,3,18,0.3760
1978,3,19,0.3560
1978,3,19,0.3540
1978,3,19,0.4500
1978,3,19,0.4200
1978,3,20,0.4140
1978,3,20,0.6200
1978,3,20,0.4590
1978,3,20,0.4520
1978,3,21,0.4400
1978,3,21,0.4880
1978,3,21,0.5200
1978,3,21,0.5250
1978,3,22,0.5240
1978,3,22,0.5090
1978,3,22,0.5620
1978,3,22,0.5150
1978,3,23,0.5010
1978,3,23,0.4890
1978,3,23,0.4490
1978,3,23,0.4540
1978,3,24,0.4340
1978,3,24,0.4030
1978,3,24,0.3880
1978,3,24,0.3780
1978,3,26,0.3210
1978,3,26,0.3000
1978,3,27,0.2960
1978,3,27,0.2930
1978,3,27,0.2920
1978,3,28,0.2690
1978,3,29,0.2740
1978,3,30,0.2620
1978,3,31,0.2420
1978,4,1,0.2470
1978,4,2,0.2330
1978,4,3,0.2240
1978,4,3,0.2410
1978,4,4,0.2090
1978,4,5,0.2440
1978,4,6,0.3020
1978,4,6,0.5200
1978,4,7,0.5060
1978,4,7,0.5920
1978,4,7,0.6620
1978,4,7,0.7430
1978,4,8,0.7940
1978,4,8,0.7800
1978,4,8,0.7340
1978,4,8,0.7150
1978,4,9,0.7120
1978,4,9,0.6850
1978,4,9,0.6470
1978,4,9,0.6030
1978,4,10,0.5730
1978,4,10,0.5450
1978,4,10,0.5160
1978,4,10,0.5130
1978,4,11,0.4790
1978,4,11,0.4530
1978,4,11,0.4500
1978,4,11,0.4160
1978,4,12,0.3680
1978,4,12,0.3810
1978,4,12,0.3620
1978,4,13,0.2860
1978,4,14,0.2760
1978,4,15,0.2800
1978,4,17,0.2640
1978,4,17,0.2570
1978,4,18,0.2590
1978,4,18,0.2650
1978,4,18,0.2820
1978,4,18,0.2230
1978,4,19,0.2670
1978,4,19,0.3120
1978,4,19,0.2630
1978,4,19,0.2890
1978,4,20,0.2540
1978,4,20,0.2520
1978,4,20,0.2800
1978,4,20,0.2700
1978,4,21,0.2910
1978,4,21,0.3540
1978,4,21,0.4020
1978,4,21,0.4070
1978,4,22,0.4210
1978,4,22,0.4750
1978,4,22,0.5150
1978,4,22,0.4560
1978,4,23,0.4360
1978,4,23,0.4630
1978,4,23,0.4460
1978,4,23,0.4330
1978,4,24,0.4270
1978,4,24,0.3650
1978,4,24,0.3820
1978,4,25,0.3350
1978,4,26,0.3680
1978,4,27,0.3180
1978,4,28,0.3530
1978,4,29,0.2400
1978,4,30,0.2190
1978,5,1,0.2610
1978,5,1,0.2170
1978,5,2,0.2360
1978,5,3,0.1970
1978,5,4,0.2110
1978,5,5,0.1680
1978,5,6,0.1720
1978,5,7,0.1660
1978,5,8,0.1730
1978,5,8,0.1670
1978,5,9,0.1730
1978,5,10,0.1510
1978,5,11,0.1670
1978,5,12,0.1630
1978,5,13,0.2100
1978,5,14,0.2230
1978,5,15,0.1870
1978,5,15,0.1880
1978,5,16,0.2340
1978,5,17,0.3120
1978,5,18,0.3230
1978,5,19,0.3210
1978,5,20,0.2800
1978,5,21,0.3110
1978,5,22,0.4790
1978,5,22,0.4290
1978,5,23,0.3260
1978,5,24,0.3360
1978,5,25,0.2580
1978,5,26,0.2430
1978,5,27,0.2330
1978,5,28,0.2920
1978,5,29,0.2670
1978,5,30,0.2970
1978,5,31,0.2430
1978,6,1,0.2200
1978,6,2,0.2880
1978,6,3,0.2410
1978,6,4,0.2530
1978,6,5,0.1880
1978,6,5,0.2050
1978,6,6,0.1900
1978,6,7,0.2070
1978,6,8,0.2210
1978,6,9,0.1980
1978,6,10,0.2700
1978,6,11,0.3480
1978,6,12,0.3060
1978,6,12,0.2990
1978,6,13,0.3160
1978,6,14,0.2790
1978,6,15,0.3270
1978,6,16,0.3490
1978,6,17,0.3120
1978,6,18,0.2820
1978,6,19,0.3800
1978,6,19,0.2760
1978,6,20,0.3210
1978,6,21,0.3860
1978,6,22,0.3450
1978,6,23,0.4090
1978,6,24,0.4040
1978,6,25,0.4190
1978,6,26,0.2930
1978,6,26,0.4570
1978,6,27,0.5870
1978,6,27,0.5700
1978,6,27,0.4750
1978,6,28,0.4320
1978,6,28,0.3690
1978,6,29,0.3430
1978,6,29,0.3030
1978,6,30,0.3220
1978,6,30,0.2940
1978,7,1,0.3820
1978,7,1,0.3190
1978,7,2,0.3500
1978,7,2,0.4020
1978,7,3,0.4060
1978,7,3,0.4120
1978,7,5,0.4620
1978,7,6,0.3410
1978,7,7,0.3400
1978,7,8,0.3290
1978,7,9,0.3460
1978,7,10,0.3000
1978,7,10,0.3510
1978,7,11,0.3250
1978,7,12,0.2650
1978,7,13,0.3210
1978,7,14,0.2720
1978,7,15,0.2540
1978,7,16,0.2280
1978,7,17,0.1870
1978,7,17,0.1840
1978,7,18,0.1850
1978,7,19,0.1770
1978,7,20,0.1680
1978,7,21,0.1580
1978,7,22,0.1770
1978,7,23,0.2300
1978,7,24,0.1890
1978,7,24,0.2050
1978,7,25,0.1650
1978,7,26,0.1870
1978,7,27,0.2000
1978,7,28,0.1950
1978,7,29,0.1640
1978,7,30,0.1780
1978,7,31,0.1690
1978,7,31,0.2210
1978,8,1,0.2270
1978,8,2,0.1760
1978,8,3,0.2390
1978,8,4,0.2020
1978,8,5,0.2010
1978,8,6,0.1960
1978,8,7,0.2140
1978,8,7,0.2280
1978,8,8,0.2410
1978,8,9,0.2210
1978,8,10,0.2340
1978,8,11,0.3900
1978,8,12,0.2030
1978,8,13,0.1950
1978,8,14,0.2560
1978,8,21,0.7370
1978,8,22,0.3430
1978,8,23,0.5000
1978,8,24,0.4830
1978,8,25,0.9700
1978,8,25,0.9360
1978,9,4,0.2320
1978,9,5,0.2400
1978,9,6,0.2450
1978,9,7,0.2910
1978,9,8,0.2670
1978,9,9,0.2770
1978,9,11,0.2630
1978,9,11,0.2740
1978,9,12,0.2740
1978,9,13,0.2910
1978,9,14,0.2820
1978,9,15,0.3360
1978,9,16,0.3010
1978,9,17,0.3400
1978,9,18,0.3640
1978,9,18,0.3270
1978,9,19,0.3480
1978,9,20,0.3260
1978,9,21,0.3050
1978,9,22,0.3340
1978,9,23,0.3370
1978,9,24,0.3200
1978,9,25,0.3360
1978,9,25,0.3160
1978,9,26,0.2950
1978,9,27,0.3210
1978,9,28,0.2960
1978,9,29,0.2670
1978,9,30,0.2780
1981,10,13,0.2450
1981,10,14,0.2390
1981,10,15,0.2030
1981,10,16,0.1980
1981,10,17,0.1830
1981,10,18,0.1790
1981,10,19,0.1620
1981,10,20,0.1940
1981,10,20,0.1630
1981,10,21,0.1650
1981,10,22,0.1600
1981,10,23,0.1700
1981,10,24,0.1920
1981,10,25,0.1630
1981,10,26,0.1760
1981,10,27,0.1980
1981,10,27,0.5110
1981,10,28,0.5770
1981,10,28,0.5610
1981,10,28,0.5660
1981,10,28,0.5440
1981,10,29,0.5050
1981,10,29,0.4740
1981,10,29,0.4320
1981,10,29,0.4210
1981,10,30,0.4050
1981,10,30,0.3950
1981,10,30,0.4020
1981,10,30,0.3950
1981,10,31,0.3830
1981,10,31,0.3560
1981,10,31,0.3250
1981,10,31,0.3240
1981,11,1,0.2840
1981,11,2,0.2540
1981,11,3,0.2260
1981,11,3,0.2290
1981,11,4,0.2170
1981,11,5,0.2000
1981,11,17,0.1590
1981,11,18,0.1400
1981,11,19,0.1410
1981,11,20,0.1630
1981,11,21,0.1600
1981,11,22,0.1560
1981,11,23,0.1640
1981,11,24,0.1740
1981,11,24,0.1550
1981,11,25,0.1700
1981,11,26,0.1790
1981,11,27,0.1840
1981,11,28,0.1990
1981,11,29,0.2070
1981,11,30,0.2000
1981,12,1,0.2300
1981,12,1,0.2970
1981,12,2,0.2410
1981,12,3,0.2100
1981,12,4,0.1830
1981,12,5,0.1800
1981,12,6,0.1800
1981,12,7,0.1680
1981,12,8,0.1700
1981,12,8,0.1680
1981,12,9,0.1550
1981,12,10,0.1610
1981,12,11,0.1570
1981,12,12,0.1520
1981,12,13,0.1500
1981,12,14,0.1450
1981,12,15,0.1680
1981,12,15,0.1230
1981,12,16,0.1200
1981,12,17,0.1220
1981,12,18,0.1200
1981,12,19,0.1240
1981,12,20,0.1260
1981,12,21,0.1240
1981,12,22,0.1240
1981,12,22,0.1620
1981,12,23,0.2350
1981,12,24,0.2810
1981,12,24,0.3560
1981,12,25,0.2970
1981,12,25,0.3180
1981,12,26,0.3960
1981,12,26,0.4060
1981,12,27,0.3380
1981,12,27,0.2840
1981,12,28,0.2330
1981,12,29,0.2070
1981,12,30,0.2130
1981,12,31,0.1950
1982,1,1,0.1700
1982,1,2,0.1660
1982,1,3,0.1470
1982,1,4,0.2290
1982,1,4,1.0070
1982,1,5,1.6780
1982,1,5,1.1700
1982,1,5,1.1140
1982,1,6,1.0900
1982,1,6,1.0400
1982,1,6,1.0490
1982,1,6,0.9950
1982,1,7,0.8780
1982,1,7,0.8200
1982,1,7,0.7890
1982,1,7,0.7090
1982,1,8,0.6780
1982,1,8,0.6280
1982,1,8,0.6140
1982,1,9,0.4890
1982,1,10,0.3960
1982,1,11,0.3730
1982,1,12,0.3870
1982,1,25,0.1800
1982,1,26,0.1970
1982,1,27,0.1950
1982,1,28,0.2180
1982,1,29,0.2490
1982,1,30,0.2320
1982,1,31,0.2480
1982,2,1,0.2860
1982,2,11,0.1880
1982,2,12,0.1930
1982,2,13,0.1970
1982,2,14,0.2050
1982,2,18,0.1980
1982,2,19,0.2300
1982,2,19,0.2260
1982,2,20,0.2340
1982,2,20,0.2580
1982,2,20,0.2950
1982,2,20,0.3060
1982,2,21,0.3160
1982,2,21,0.2890
1982,2,21,0.2720
1982,2,21,0.2730
1982,2,22,0.2590
1982,2,22,0.2530
1982,2,22,0.2520
1982,2,22,0.3570
1982,2,23,0.2850
1982,2,23,0.2800
1982,2,23,0.2810
1982,2,23,0.2190
1982,2,24,0.2510
1982,2,25,0.3050
1982,2,26,0.2470
1982,2,27,0.2200
1982,2,28,0.1870
1982,3,1,0.1850
1982,3,2,0.1560
1982,3,2,0.1970
1982,3,3,0.1890
1982,3,4,0.1890
1982,3,5,0.2080
1982,3,6,0.2040
1982,3,7,0.2620
1982,3,8,0.2790
1982,3,8,0.2610
1982,3,9,0.2320
1982,3,9,0.2210
1982,3,9,0.2210
1982,3,9,0.2310
1982,3,10,0.2240
1982,3,10,0.2640
1982,3,10,0.2410
1982,3,10,0.2250
1982,3,11,0.2110
1982,3,11,0.2080
1982,3,11,0.2560
1982,3,11,0.2690
1982,3,12,0.6090
1982,3,12,0.6880
1982,3,15,0.6070
1982,3,15,0.5710
1982,3,16,0.5260
1982,3,16,0.5150
1982,3,17,0.7090
1982,3,17,0.5860
1982,3,18,0.5290
1982,3,18,0.4920
1982,3,19,0.4990
1982,3,19,0.4970
1982,3,20,0.4630
1982,3,20,0.4000
1982,3,21,0.3480
1982,3,21,0.3280
1982,3,22,0.3280
1982,3,22,0.3010
1982,3,23,0.2920
1982,3,23,0.2820
1982,3,24,0.2620
1982,3,24,0.2610
1982,3,25,0.2150
1982,3,26,0.1940
1982,3,27,0.1840
1982,3,28,0.1850
1982,3,29,0.1590
1982,3,30,0.1650
1982,3,31,0.6900
1982,3,31,0.8590
1982,3,31,0.5650
1982,3,31,0.6130
1982,4,1,0.6550
1982,4,1,0.7380
1982,4,1,0.9030
1982,4,1,1.0340
1982,4,2,0.9070
1982,4,2,0.8200
1982,4,2,0.7180
1982,4,2,0.7330
1982,4,3,0.7200
1982,4,3,0.6110
1982,4,3,0.6500
1982,4,3,0.6450
1982,4,4,0.5740
1982,4,4,0.5360
1982,4,5,0.5880
1982,4,5,0.4400
1982,4,6,0.3990
1982,4,7,0.3070
1982,4,7,0.2840
1982,4,8,0.2520
1982,4,9,0.2240
1982,4,10,0.2000
1982,4,11,0.2370
1982,4,12,0.2640
1982,4,12,0.2740
1982,4,13,0.2940
1982,4,13,0.3910
1982,4,14,0.4510
1982,4,14,0.4170
1982,4,15,0.3900
1982,4,15,0.3510
1982,4,16,0.3300
1982,4,16,0.3220
1982,4,17,0.3910
1982,4,17,0.4820
1982,4,17,0.4750
1982,4,18,0.5340
1982,4,18,0.5180
1982,4,18,0.5560
1982,4,18,0.5940
1982,4,19,0.5010
1982,4,19,0.5010
1982,4,19,0.5030
1982,4,19,0.4330
1982,4,20,0.4800
1982,4,20,0.4320
1982,4,21,0.3990
1982,4,21,0.3060
1982,4,22,0.2540
1982,4,23,0.2440
1982,4,24,0.2080
1982,4,25,0.2170
1982,4,26,0.2070
1982,4,26,0.1800
1982,4,27,0.1720
1982,4,28,0.1830
1982,4,29,0.1830
1982,4,30,0.2370
1982,5,1,0.1750
1982,5,2,0.1390
1982,5,3,0.1320
1982,5,3,0.1230
1982,5,4,0.1170
1982,5,5,0.1360
1982,5,6,0.1640
1982,5,7,0.1250
1982,5,8,0.1410
1982,5,9,0.1550
1982,5,10,0.1470
1982,5,10,0.1680
1982,5,11,0.1380
1982,5,12,0.1110
1982,5,13,0.1130
1982,5,14,0.1320
1982,5,15,0.1270
1982,5,16,0.1270
1982,5,17,0.1530
1982,5,17,0.2520
1982,5,18,0.2040
1982,5,19,0.1970
1982,5,20,0.1880
1982,5,21,0.1930
1982,5,22,0.2320
1982,5,23,0.2540
1982,5,24,0.2610
1982,5,24,0.3420
1982,5,25,0.2710
1982,5,26,0.3040
1982,5,27,0.4740
1982,5,28,0.6250
1982,5,28,0.7440
1982,5,28,0.7090
1982,5,28,0.7570
1982,5,29,0.7010
1982,5,29,0.7620
1982,5,29,0.9270
1982,5,29,1.1800
1982,5,30,1.1960
1982,5,30,0.9660
1982,5,30,0.8900
1982,5,30,0.9880
1982,5,31,1.0200
1982,5,31,1.0760
1982,5,31,1.0370
1982,6,1,0.7020
1982,6,2,0.6510
1982,6,2,0.5060
1982,6,2,0.4620
1982,6,2,0.4890
1982,6,3,0.4080
1982,6,4,0.3550
1982,6,5,0.3310
1982,6,6,0.3310
1982,6,7,0.3420
1982,6,7,0.2350
1982,6,8,0.3480
1982,6,9,0.2580
1982,6,10,0.2280
1982,6,11,0.2350
1982,6,12,0.2470
1982,6,13,0.2460
1982,6,14,0.2540
1982,6,14,0.2160
1982,6,15,0.2310
1982,6,16,0.2350
1982,6,17,0.2110
1982,6,18,0.2390
1982,6,19,0.3150
1982,6,20,0.2840
1982,6,21,0.2640
1982,6,21,0.2830
1982,6,22,0.2890
1982,6,23,0.2710
1982,6,24,0.2680
1982,6,25,0.2590
1982,6,26,0.2650
1982,6,27,0.2650
1982,6,28,0.2760
1982,6,28,0.2500
1982,6,29,0.2330
1982,6,30,0.2220
1982,7,1,0.2670
1982,7,2,0.2470
1982,7,2,0.2850
1982,7,2,0.2630
1982,7,2,0.2580
1982,7,3,0.2500
1982,7,3,0.2520
1982,7,3,0.3010
1982,7,3,0.3630
1982,7,4,0.3440
1982,7,4,0.5090
1982,7,4,0.5770
1982,7,4,0.6340
1982,7,5,0.5030
1982,7,5,0.6010
1982,7,5,0.5770
1982,7,6,0.5350
1982,7,7,0.5500
1982,7,7,0.4670
1982,7,7,0.5410
1982,7,7,0.4460
1982,7,8,0.4840
1982,7,8,0.4200
1982,7,8,0.6130
1982,7,8,0.4330
1982,7,9,0.5250
1982,7,9,0.4190
1982,7,9,0.4230
1982,7,9,0.3650
1982,7,10,0.4070
1982,7,10,0.6370
1982,7,10,0.3640
1982,7,11,0.3340
1982,7,11,0.3320
1982,7,12,0.7140
1982,7,12,0.3310
1982,7,13,0.3880
1982,7,13,0.4850
1982,7,14,0.3540
1982,7,14,0.3240
1982,7,15,0.3320
1982,7,15,0.3020
1982,7,16,0.2680
1982,7,17,0.2690
1982,7,18,0.2620
1982,7,19,0.2710
1982,7,19,0.3110
1982,7,20,0.2910
1982,7,21,0.3030
1982,7,22,0.3970
1982,7,23,0.4080
1982,7,24,0.4630
1982,7,25,0.2930
1982,7,26,0.3430
1982,7,26,0.3330
1982,7,27,0.2930
1982,7,28,0.4190
1982,7,29,0.2600
1982,7,30,0.3810
1982,7,31,0.3010
1982,8,1,0.3860
1982,8,2,0.3610
1982,8,2,0.3000
1982,8,3,0.2370
1982,8,4,0.1910
1982,8,5,0.2050
1982,8,6,0.2150
1982,8,7,0.2040
1982,8,8,0.2000
1982,8,9,0.1880
1982,8,9,0.2010
1982,8,10,0.2090
1982,8,11,0.2360
1982,8,12,0.2260
