year,month,day,flow (cms)
1978,2,14,23.786112
1978,2,15,23.786112
1978,2,16,23.786112
1978,2,17,23.219776
1978,2,18,23.219776
1978,2,19,23.219776
1978,2,20,23.219776
1978,2,21,23.219776
1978,2,22,23.219776
1978,2,23,23.219776
1978,2,24,23.219776
1978,2,25,23.219776
1978,2,26,23.219776
1978,2,27,22.65344
1978,2,28,22.65344
1978,3,1,22.65344
1978,3,2,22.65344
1978,3,3,22.65344
1978,3,4,22.65344
1978,3,5,22.65344
1978,3,6,22.65344
1978,3,7,22.65344
1978,3,8,22.65344
1978,3,9,22.65344
1978,3,10,22.65344
1978,3,11,22.65344
1978,3,12,22.65344
1978,3,13,25.48512
1978,3,14,48.13856
1978,3,15,311.4848
1978,3,16,620.13792
1978,3,17,1056.21664
1978,3,18,1285.58272
1978,3,19,1347.87968
1978,3,20,1738.65152
1978,3,21,1902.88896
1978,3,22,2378.6112
1978,3,23,2446.57152
1978,3,24,2191.72032
1978,3,25,1772.63168
1978,3,26,1424.33504
1978,3,27,1463.97856
1978,3,28,1500.7904
1978,3,29,1438.49344
1978,3,30,1234.61248
1978,3,31,996.75136
1978,4,1,843.84064
1978,4,2,693.7616
1978,4,3,608.8112
1978,4,4,614.47456
1978,4,5,648.45472
1978,4,6,693.7616
1978,4,7,1115.68192
1978,4,8,1220.45408
1978,4,9,1073.20672
1978,4,10,787.20704
1978,4,11,651.2864
1978,4,12,591.82112
1978,4,13,475.72224
1978,4,14,359.62336
1978,4,15,282.035328
1978,4,16,228.233408
1978,4,17,194.536416
1978,4,18,163.387936
1978,4,19,186.89088
1978,4,20,399.26688
1978,4,21,744.73184
1978,4,22,812.69216
1978,4,23,693.7616
1978,4,24,543.68256
1978,4,25,413.42528
1978,4,26,342.63328
1978,4,27,279.486816
1978,4,28,210.676992
1978,4,29,174.997824
1978,4,30,136.203808
1978,5,1,123.17808
1978,5,2,82.11872
1978,5,3,61.164288
1978,5,4,47.572224
1978,5,5,72.774176
1978,5,6,65.694976
1978,5,7,58.04944
1978,5,8,66.54448
1978,5,9,68.809824
1978,5,10,55.21776
1978,5,11,58.898944
1978,5,12,60.314784
1978,5,13,64.845472
1978,5,14,91.180096
1978,5,15,137.33648
1978,5,16,185.758208
1978,5,17,202.46512
1978,5,18,180.378016
1978,5,19,154.043392
1978,5,20,146.114688
1978,5,21,166.502784
1978,5,22,194.536416
1978,5,23,172.73248
1978,5,24,144.132512
1978,5,25,134.221632
1978,5,26,142.150336
1978,5,27,127.4256
1978,5,28,110.43552
1978,5,29,101.94048
1978,5,30,96.27712
1978,5,31,87.78208
1978,6,1,79.28704
1978,6,2,65.12864
1978,6,3,56.6336
1978,6,4,50.97024
1978,6,5,48.13856
1978,6,6,45.30688
1978,6,7,45.30688
1978,6,8,59.46528
1978,6,9,65.12864
1978,6,10,67.96032
1978,6,11,59.46528
1978,6,12,48.13856
1978,6,13,37.095008
1978,6,14,33.696992
1978,6,15,35.396
1978,6,16,43.89104
1978,6,17,47.005888
1978,6,18,39.360352
1978,6,19,31.431648
1978,6,20,28.2884832
1978,6,21,32.56432
1978,6,22,21.2376
1978,6,23,20.7562144
1978,6,24,18.830672
1978,6,25,19.3120576
1978,6,26,90.330592
1978,6,27,240.409632
1978,6,28,161.122592
1978,6,29,119.496896
1978,6,30,114.116704
1978,7,1,129.690944
1978,7,2,174.997824
1978,7,3,294.49472
1978,7,4,308.65312
1978,7,5,297.3264
1978,7,6,257.966048
1978,7,7,201.332448
1978,7,8,161.122592
1978,7,9,126.859264
1978,7,10,101.657312
1978,7,11,72.774176
1978,7,12,57.483104
1978,7,13,47.005888
1978,7,14,38.794016
1978,7,15,33.130656
1978,7,16,30.582144
1978,7,17,24.352448
1978,7,18,21.2376
1978,7,19,21.7473024
1978,7,20,19.7651264
1978,7,21,18.3776032
1978,7,22,31.431648
1978,7,23,32.56432
1978,7,24,17.0183968
1978,7,25,16.5936448
1978,7,26,18.830672
1978,7,27,19.3120576
1978,7,28,12.5726592
1978,7,29,15.3193888
1978,7,30,9.20296
1978,7,31,10.8170176
1978,8,1,10.8170176
1978,8,2,8.5799904
1978,8,3,9.20296
1978,8,4,8.5799904
1978,8,5,7.3906848
1978,8,6,8.8914752
1978,8,7,11.4966208
1978,8,8,19.7651264
1978,8,9,16.5936448
1978,8,10,28.883136
1978,8,11,35.396
1978,8,12,32.56432
1978,8,13,31.997984
1978,8,14,26.5611584
1978,8,15,21.2376
1978,8,16,19.3120576
1978,8,17,11.8647392
1978,8,18,8.2685056
1978,8,19,10.1657312
1978,8,20,8.5799904
1978,8,21,12.9690944
1978,8,22,21.2376
1978,8,23,17.4714656
1978,8,24,13.3372128
1978,8,25,8.5799904
1978,8,26,8.5799904
1978,8,27,7.6738528
1978,8,28,13.3372128
1978,8,29,11.8647392
1978,8,30,13.733648
1978,8,31,17.9245344
1978,9,1,14.9229536
1978,9,2,12.9690944
1978,9,3,12.5726592
1978,9,4,9.5144448
1978,9,5,8.5799904
1978,9,6,7.3906848
1978,9,7,7.1075168
1978,9,8,6.5694976
1978,9,9,5.5784096
1978,9,10,5.5784096
1978,9,11,6.8526656
1978,9,12,7.1075168
1978,9,13,5.5784096
1978,9,14,10.1657312
1978,9,15,9.8259296
1978,9,16,10.8170176
1978,9,17,17.9245344
1978,9,18,20.7562144
1978,9,19,15.3193888
1978,9,20,14.9229536
1978,9,21,14.1017664
1978,9,22,11.4966208
1978,9,23,10.1657312
1978,9,24,12.2328576
1978,9,25,7.9570208
1978,9,26,6.8526656
1978,9,27,8.2685056
1978,9,28,5.804944
1978,9,29,4.4457376
1978,9,30,6.5694976
1978,10,1,7.1075168
1978,10,2,6.3146464
1978,10,3,6.0597952
1978,10,4,9.20296
1978,10,5,7.6738528
1978,10,6,8.8914752
1978,10,7,5.804944
1978,10,8,4.8704896
1978,10,9,5.5784096
1978,10,10,5.5784096
1978,10,11,5.804944
1978,10,12,7.3906848
1978,10,13,7.3906848
1978,10,14,6.3146464
1978,10,15,8.5799904
1978,10,16,7.6738528
1978,10,17,9.8259296
1978,10,18,8.5799904
1978,10,19,9.5144448
1978,10,20,7.1075168
1978,10,21,11.1568192
1978,10,22,9.20296
1978,10,23,6.5694976
1978,10,24,6.3146464
1978,10,25,7.1075168
1978,10,26,7.9570208
1978,10,27,7.9570208
1978,10,28,5.5784096
1978,10,29,5.804944
1978,10,30,7.1075168
1978,10,31,8.2685056
1978,11,1,7.1075168
1978,11,2,23.2764096
1978,11,3,9.20296
1978,11,4,6.8526656
1978,11,5,6.5694976
1978,11,6,5.5784096
1978,11,7,5.5784096
1978,11,8,7.3906848
1978,11,9,11.4966208
1978,11,10,11.8647392
1978,11,11,12.9690944
1978,11,12,11.4966208
1978,11,13,13.3372128
1978,11,14,23.2764096
1978,11,15,10.477216
1978,11,16,11.1568192
1978,11,17,29.449472
1978,11,18,21.7473024
1978,11,19,12.5726592
1978,11,20,20.7562144
1978,11,21,18.3776032
1978,11,22,17.0183968
1978,11,23,16.5936448
1978,11,24,16.5936448
1978,11,25,9.5144448
1978,11,26,10.1657312
1978,11,27,15.3193888
1978,11,28,23.8144288
1978,11,29,10.477216
1978,11,30,17.0183968
1978,12,1,13.3372128
1978,12,2,13.733648
1978,12,3,24.8904672
1978,12,4,65.694976
1978,12,5,92.879104
1978,12,6,115.815712
1978,12,7,94.011776
1978,12,8,98.542464
1978,12,9,120.3464
1978,12,10,99.1088
1978,12,11,84.9504
1978,12,12,56.6336
1978,12,13,48.13856
1978,12,14,39.360352
1978,12,15,33.98016
1978,12,16,31.14848
1978,12,17,27.750464
1978,12,18,24.06928
1978,12,19,21.2376
1978,12,20,19.82176
1978,12,21,27.1274944
1978,12,22,17.0183968
1978,12,23,15.3193888
1978,12,24,19.3120576
1978,12,25,19.7651264
1978,12,26,18.3776032
1978,12,27,13.733648
1978,12,28,13.733648
1978,12,29,12.5726592
1978,12,30,13.733648
1978,12,31,49.5544
1979,1,1,188.023552
1979,1,2,300.15808
1979,1,3,317.14816
1979,1,4,261.9304
1979,1,5,159.140416
1979,1,6,119.496896
1979,1,7,99.1088
1979,1,8,84.9504
1979,1,9,77.8712
1979,1,10,67.96032
1979,1,11,60.88112
1979,1,12,55.21776
1979,1,13,50.97024
1979,1,14,46.72272
1979,1,15,42.4752
1979,1,16,39.64352
1979,1,17,36.81184
1979,1,18,33.98016
1979,1,19,31.14848
1979,1,20,29.73264
1979,1,21,28.3168
1979,1,22,26.617792
1979,1,23,24.918784
1979,1,24,23.219776
1979,1,25,22.087104
1979,1,26,20.954432
1979,1,27,19.82176
1979,1,28,19.255424
1979,1,29,18.689088
1979,1,30,18.122752
1979,1,31,17.556416
1979,2,1,16.99008
1979,2,2,16.423744
1979,2,3,15.857408
1979,2,4,15.291072
1979,2,5,14.724736
1979,2,6,14.1584
1979,2,7,13.592064
1979,2,8,13.025728
1979,2,9,12.74256
1979,2,10,12.176224
1979,2,11,11.893056
1979,2,12,11.609888
1979,2,13,11.32672
1979,2,14,11.32672
1979,2,15,11.043552
1979,2,16,10.760384
1979,2,17,10.760384
1979,2,18,11.043552
1979,2,19,11.043552
1979,2,20,11.32672
1979,2,21,11.609888
1979,2,22,11.893056
1979,2,23,13.308896
1979,2,24,127.4256
1979,2,25,243.52448
1979,2,26,368.1184
1979,2,27,424.752
1979,2,28,362.45504
1979,3,1,305.82144
1979,3,2,365.28672
1979,3,3,410.5936
1979,3,4,673.93984
1979,3,5,1288.4144
1979,3,6,1512.11712
1979,3,7,1245.9392
1979,3,8,974.09792
1979,3,9,767.38528
1979,3,10,659.78144
1979,3,11,571.99936
1979,3,12,450.23712
1979,3,13,331.30656
1979,3,14,257.966048
1979,3,15,230.78192
1979,3,16,227.100736
1979,3,17,196.80176
1979,3,18,173.865152
1979,3,19,180.378016
1979,3,20,214.075008
1979,3,21,168.48496
1979,3,22,191.421568
1979,3,23,173.865152
1979,3,24,157.15824
1979,3,25,137.33648
1979,3,26,124.027584
1979,3,27,102.506816
1979,3,28,94.011776
1979,3,29,160.273088
1979,3,30,501.20736
1979,3,31,648.45472
1979,4,1,546.51424
1979,4,2,436.07872
1979,4,3,351.12832
1979,4,4,264.478912
1979,4,5,305.82144
1979,4,6,339.8016
1979,4,7,311.4848
1979,4,8,257.966048
1979,4,9,331.30656
1979,4,10,387.94016
1979,4,11,379.44512
1979,4,12,376.61344
1979,4,13,481.3856
1979,4,14,863.6624
1979,4,15,1022.23648
1979,4,16,985.42464
1979,4,17,832.51392
1979,4,18,555.00928
1979,4,19,393.60352
1979,4,20,245.506656
1979,4,21,203.597792
1979,4,22,161.122592
1979,4,23,137.33648
1979,4,24,112.984032
1979,4,25,104.488992
1979,4,26,94.86128
1979,4,27,92.879104
1979,4,28,102.506816
1979,4,29,104.488992
1979,4,30,117.51472
1979,5,1,102.506816
1979,5,2,96.843456
1979,5,3,97.69296
1979,5,4,92.0296
1979,5,5,101.657312
1979,5,6,103.35632
1979,5,7,103.35632
1979,5,8,100.52464
1979,5,9,92.0296
1979,5,10,78.720704
1979,5,11,75.322688
1979,5,12,64.279136
1979,5,13,59.748448
1979,5,14,64.279136
1979,5,15,69.659328
1979,5,16,72.20784
1979,5,17,82.11872
1979,5,18,68.809824
1979,5,19,63.429632
1979,5,20,54.651424
1979,5,21,53.80192
1979,5,22,48.988064
1979,5,23,57.483104
1979,5,24,61.730624
1979,5,25,161.122592
1979,5,26,453.0688
1979,5,27,608.8112
1979,5,28,566.336
1979,5,29,393.60352
1979,5,30,254.284864
1979,5,31,160.273088
1979,6,1,142.150336
1979,6,2,121.195904
1979,6,3,103.35632
1979,6,4,82.11872
1979,6,5,63.429632
1979,6,6,56.067264
1979,6,7,54.651424
1979,6,8,61.730624
1979,6,9,85.799904
1979,6,10,112.134528
1979,6,11,94.86128
1979,6,12,82.11872
1979,6,13,67.393984
1979,6,14,58.898944
1979,6,15,50.403904
1979,6,16,39.926688
1979,6,17,37.661344
1979,6,18,27.6938304
1979,6,19,23.2764096
1979,6,20,25.9948224
1979,6,21,35.962336
1979,6,22,50.403904
1979,6,23,56.6336
1979,6,24,48.988064
1979,6,25,43.041536
1979,6,26,36.528672
1979,6,27,29.449472
1979,6,28,21.7473024
1979,6,29,24.352448
1979,6,30,176.98
1979,7,1,278.354144
1979,7,2,260.51456
1979,7,3,232.19776
1979,7,4,147.24736
1979,7,5,110.43552
1979,7,6,84.9504
1979,7,7,65.12864
1979,7,8,56.6336
1979,7,9,96.27712
1979,7,10,127.4256
1979,7,11,158.57408
1979,7,12,141.584
1979,7,13,113.2672
1979,7,14,84.9504
1979,7,15,93.44544
1979,7,16,84.9504
1979,7,17,67.96032
1979,7,18,53.80192
1979,7,19,39.64352
1979,7,20,31.14848
1979,7,21,25.48512
1979,7,22,20.388096
1979,7,23,16.99008
1979,7,24,14.724736
1979,7,25,15.857408
1979,7,26,20.7562144
1979,7,27,53.80192
1979,7,28,67.393984
1979,7,29,50.97024
1979,7,30,38.794016
1979,7,31,48.421728
1979,8,1,50.97024
1979,8,2,164.23744
1979,8,3,365.28672
1979,8,4,297.3264
1979,8,5,233.330432
1979,8,6,164.23744
1979,8,7,112.984032
1979,8,8,94.86128
1979,8,9,100.52464
1979,8,10,119.496896
1979,8,11,129.690944
1979,8,12,146.114688
1979,8,13,114.116704
1979,8,14,72.774176
1979,8,15,47.005888
1979,8,16,39.360352
1979,8,17,30.582144
1979,8,18,70.508832
1979,8,19,130.540448
1979,8,20,96.843456
1979,8,21,119.496896
1979,8,22,206.146304
1979,8,23,164.23744
1979,8,24,167.352288
1979,8,25,274.67296
1979,8,26,194.536416
1979,8,27,130.540448
1979,8,28,77.021696
1979,8,29,96.843456
1979,8,30,131.389952
1979,8,31,148.946368
1979,9,1,166.502784
1979,9,2,121.195904
1979,9,3,90.330592
1979,9,4,75.322688
1979,9,5,59.748448
1979,9,6,84.9504
1979,9,7,74.473184
1979,9,8,55.21776
1979,9,9,41.342528
1979,9,10,31.997984
1979,9,11,24.8904672
1979,9,12,24.352448
1979,9,13,20.7562144
1979,9,14,27.6938304
1979,9,15,31.997984
1979,9,16,41.342528
1979,9,17,58.04944
1979,9,18,55.21776
1979,9,19,38.22768
1979,9,20,31.997984
1979,9,21,28.2884832
1979,9,22,23.2764096
1979,9,23,21.7473024
1979,9,24,19.3120576
1979,9,25,16.5936448
1979,9,26,14.1017664
1979,9,27,11.1568192
1979,9,28,10.8170176
1979,9,29,11.8647392
1979,9,30,11.1568192
1979,10,1,11.1285024
1979,10,2,11.1285024
1979,10,3,12.8275104
1979,10,4,12.1479072
1979,10,5,20.9827488
1979,10,6,16.2538432
1979,10,7,17.4997824
1979,10,8,9.8259296
1979,10,9,13.1956288
1979,10,10,14.299984
1979,10,11,11.4399872
1979,10,12,14.6964192
1979,10,13,15.4609728
1979,10,14,11.1285024
1979,10,15,11.4399872
1979,10,16,11.1285024
1979,10,17,12.4877088
1979,10,18,11.7797888
1979,10,19,14.6964192
1979,10,20,15.0645376
1979,10,21,14.299984
1979,10,22,11.7797888
1979,10,23,17.9245344
1979,10,24,8.8914752
1979,10,25,7.7304864
1979,10,26,17.9245344
1979,10,27,15.0645376
1979,10,28,16.2538432
1979,10,29,10.1374144
1979,10,30,9.8259296
1979,10,31,12.1479072
1979,11,1,15.4609728
1979,11,2,16.2538432
1979,11,3,15.0645376
1979,11,4,17.9245344
1979,11,5,17.4997824
1979,11,6,18.7740384
1979,11,7,20.0766112
1979,11,8,18.3492864
1979,11,9,16.2538432
1979,11,10,23.36136
1979,11,11,25.3718528
1979,11,12,28.599968
1979,11,13,34.829664
1979,11,14,98.542464
1979,11,15,49.837568
1979,11,16,16.99008
1979,11,17,17.556416
1979,11,18,16.423744
1979,11,19,15.857408
1979,11,20,15.857408
1979,11,21,13.9318656
1979,11,22,17.0750304
1979,11,23,25.8815552
1979,11,24,180.094848
1979,11,25,385.10848
1979,11,26,588.98944
1979,11,27,651.2864
1979,11,28,685.26656
1979,11,29,705.08832
1979,11,30,549.34592
1979,12,1,402.09856
1979,12,2,308.65312
1979,12,3,238.427456
1979,12,4,182.077024
1979,12,5,140.734496
1979,12,6,116.09888
1979,12,7,116.09888
1979,12,8,91.180096
1979,12,9,92.595936
1979,12,10,82.401888
1979,12,11,75.605856
1979,12,12,65.978144
1979,12,13,64.562304
1979,12,14,70.225664
1979,12,15,63.146464
1979,12,16,60.88112
1979,12,17,63.146464
1979,12,18,60.88112
1979,12,19,44.457376
1979,12,20,43.041536
1979,12,21,38.510848
1979,12,22,61.730624
1979,12,23,288.83136
1979,12,24,688.09824
1979,12,25,1160.9888
1979,12,26,1180.81056
1979,12,27,988.25632
1979,12,28,719.24672
1979,12,29,529.52416
1979,12,30,416.25696
1979,12,31,322.81152
1980,1,1,249.754176
1980,1,2,210.110656
1980,1,3,163.387936
1980,1,4,129.974112
1980,1,5,104.488992
1980,1,6,94.294944
1980,1,7,87.78208
1980,1,8,56.6336
1980,1,9,39.64352
1980,1,10,33.98016
1980,1,11,56.6336
1980,1,12,141.584
1980,1,13,198.2176
1980,1,14,225.11856
1980,1,15,196.518592
1980,1,16,150.928544
1980,1,17,140.734496
1980,1,18,162.538432
1980,1,19,168.201792
1980,1,20,165.370112
1980,1,21,149.229536
1980,1,22,129.974112
1980,1,23,112.700864
1980,1,24,67.96032
1980,1,25,56.6336
1980,1,26,53.80192
1980,1,27,50.97024
1980,1,28,48.13856
1980,1,29,45.30688
1980,1,30,39.64352
1980,1,31,33.98016
1980,2,1,33.98016
1980,2,2,31.14848
1980,2,3,28.3168
1980,2,4,26.051456
1980,2,5,24.352448
1980,2,6,23.219776
1980,2,7,22.087104
1980,2,8,22.087104
1980,2,9,22.087104
1980,2,10,22.087104
1980,2,11,20.954432
1980,2,12,19.82176
1980,2,13,19.82176
1980,2,14,19.82176
1980,2,15,19.82176
1980,2,16,19.82176
1980,2,17,19.82176
1980,2,18,20.954432
1980,2,19,33.130656
1980,2,20,25.3718528
1980,2,21,24.8621504
1980,2,22,71.075168
1980,2,23,288.83136
1980,2,24,433.24704
1980,2,25,407.76192
1980,2,26,336.96992
1980,2,27,249.754176
1980,2,28,192.271072
1980,2,29,183.209696
1980,3,1,141.584
1980,3,2,99.1088
1980,3,3,82.11872
1980,3,4,73.62368
1980,3,5,73.62368
1980,3,6,87.78208
1980,3,7,99.1088
1980,3,8,170.183968
1980,3,9,424.752
1980,3,10,679.6032
1980,3,11,991.088
1980,3,12,620.13792
1980,3,13,529.52416
1980,3,14,379.44512
1980,3,15,273.823456
1980,3,16,239.560128
1980,3,17,370.95008
1980,3,18,841.00896
1980,3,19,911.80096
1980,3,20,753.22688
1980,3,21,730.57344
1980,3,22,923.12768
1980,3,23,957.10784
1980,3,24,891.9792
1980,3,25,807.0288
1980,3,26,741.90016
1980,3,27,622.9696
1980,3,28,498.37568
1980,3,29,421.92032
1980,3,30,470.05888
1980,3,31,571.99936
1980,4,1,634.29632
1980,4,2,549.34592
1980,4,3,433.24704
1980,4,4,478.55392
1980,4,5,617.30624
1980,4,6,571.99936
1980,4,7,464.39552
1980,4,8,373.78176
1980,4,9,345.46496
1980,4,10,370.95008
1980,4,11,353.96
1980,4,12,314.31648
1980,4,13,276.371968
1980,4,14,339.8016
1980,4,15,597.48448
1980,4,16,648.45472
1980,4,17,540.85088
1980,4,18,419.08864
1980,4,19,283.168
1980,4,20,244.090816
1980,4,21,208.12848
1980,4,22,175.280992
1980,4,23,141.867168
1980,4,24,125.726592
1980,4,25,103.639488
1980,4,26,91.180096
1980,4,27,83.251392
1980,4,28,115.249376
1980,4,29,195.38592
1980,4,30,137.33648
1980,5,1,128.275104
1980,5,2,116.09888
1980,5,3,104.488992
1980,5,4,91.180096
1980,5,5,82.401888
1980,5,6,72.491008
1980,5,7,67.393984
1980,5,8,49.837568
1980,5,9,56.067264
1980,5,10,51.253408
1980,5,11,54.085088
1980,5,12,47.855392
1980,5,13,57.483104
1980,5,14,60.314784
1980,5,15,61.730624
1980,5,16,56.6336
1980,5,17,67.393984
1980,5,18,184.342368
1980,5,19,351.12832
1980,5,20,351.12832
1980,5,21,237.294784
1980,5,22,206.995808
1980,5,23,164.520608
1980,5,24,143.566176
1980,5,25,129.124608
1980,5,26,148.380032
1980,5,27,142.716672
1980,5,28,103.639488
1980,5,29,80.136544
1980,5,30,67.393984
1980,5,31,65.978144
1980,6,1,64.562304
1980,6,2,167.352288
1980,6,3,730.57344
1980,6,4,1098.69184
1980,6,5,1257.26592
1980,6,6,959.93952
1980,6,7,639.95968
1980,6,8,620.13792
1980,6,9,495.544
1980,6,10,325.6432
1980,6,11,247.488832
1980,6,12,192.271072
1980,6,13,164.520608
1980,6,14,139.884992
1980,6,15,124.027584
1980,6,16,137.33648
1980,6,17,193.403744
1980,6,18,163.387936
1980,6,19,112.700864
1980,6,20,86.36624
1980,6,21,82.401888
1980,6,22,73.906848
1980,6,23,56.067264
1980,6,24,48.421728
1980,6,25,45.590048
1980,6,26,46.439552
1980,6,27,37.378176
1980,6,28,35.962336
1980,6,29,35.962336
1980,6,30,24.8621504
1980,7,1,26.4195744
1980,7,2,29.73264
1980,7,3,28.599968
1980,7,4,28.0053152
1980,7,5,53.235584
1980,7,6,117.797888
1980,7,7,99.391968
1980,7,8,99.391968
1980,7,9,80.136544
1980,7,10,94.294944
1980,7,11,98.542464
1980,7,12,79.28704
1980,7,13,155.7424
1980,7,14,192.271072
1980,7,15,155.7424
1980,7,16,107.887008
1980,7,17,74.756352
1980,7,18,54.651424
1980,7,19,46.439552
1980,7,20,35.962336
1980,7,21,30.865312
1980,7,22,99.391968
1980,7,23,277.50464
1980,7,24,188.30672
1980,7,25,109.586016
1980,7,26,68.243488
1980,7,27,57.483104
1980,7,28,57.483104
1980,7,29,225.11856
1980,7,30,270.42544
1980,7,31,217.756192
1980,8,1,140.734496
1980,8,2,107.887008
1980,8,3,81.552384
1980,8,4,51.253408
1980,8,5,45.023712
1980,8,6,40.493024
1980,8,7,35.396
1980,8,8,30.865312
1980,8,9,25.8815552
1980,8,10,26.9292768
1980,8,11,28.0053152
1980,8,12,44.457376
1980,8,13,41.625696
1980,8,14,47.855392
1980,8,15,75.605856
1980,8,16,105.338496
1980,8,17,147.24736
1980,8,18,162.538432
1980,8,19,150.07904
1980,8,20,143.566176
1980,8,21,269.292768
1980,8,22,291.66304
1980,8,23,227.383904
1980,8,24,172.166144
1980,8,25,144.41568
1980,8,26,123.17808
1980,8,27,92.595936
1980,8,28,63.146464
1980,8,29,47.855392
1980,8,30,38.510848
1980,8,31,35.962336
1980,9,1,62.29696
1980,9,2,60.88112
1980,9,3,47.855392
1980,9,4,57.483104
1980,9,5,88.631584
1980,9,6,84.667232
1980,9,7,70.225664
1980,9,8,59.46528
1980,9,9,49.837568
1980,9,10,42.4752
1980,9,11,34.829664
1980,9,12,29.166304
1980,9,13,26.9292768
1980,9,14,24.8621504
1980,9,15,21.4358176
1980,9,16,20.9827488
1980,9,17,24.8621504
1980,9,18,27.467296
1980,9,19,51.819744
1980,9,20,60.88112
1980,9,21,49.837568
1980,9,22,38.510848
1980,9,23,34.829664
1980,9,24,29.73264
1980,9,25,33.696992
1980,9,26,30.865312
1980,9,27,23.8427456
1980,9,28,23.8427456
1980,9,29,23.36136
1980,9,30,20.9827488
1980,10,1,20.0766112
1980,10,2,18.7740384
1980,10,3,60.314784
1980,10,4,23.8427456
1980,10,5,13.1956288
1980,10,6,12.8275104
1980,10,7,11.1001856
1980,10,8,12.4877088
1980,10,9,11.4399872
1980,10,10,12.8275104
1980,10,11,16.2538432
1980,10,12,10.1374144
1980,10,13,8.6083072
1980,10,14,8.2968224
1980,10,15,9.20296
1980,10,16,8.8914752
1980,10,17,9.20296
1980,10,18,11.4399872
1980,10,19,8.2968224
1980,10,20,9.20296
1980,10,21,10.7887008
1980,10,22,7.7304864
1980,10,23,6.654448
1980,10,24,10.4488992
1980,10,25,25.3718528
1980,10,26,13.9318656
1980,10,27,5.8898944
1980,10,28,13.9318656
1980,10,29,13.9318656
1980,10,30,15.4609728
1980,10,31,19.1987904
1980,11,1,14.299984
1980,11,2,15.4609728
1980,11,3,17.4997824
1980,11,4,20.0766112
1980,11,5,15.857408
1980,11,6,17.9245344
1980,11,7,15.857408
1980,11,8,15.4609728
1980,11,9,20.0766112
1980,11,10,12.4877088
1980,11,11,13.1956288
1980,11,12,14.299984
1980,11,13,14.6964192
1980,11,14,13.9318656
1980,11,15,14.299984
1980,11,16,14.6964192
1980,11,17,14.299984
1980,11,18,16.6785952
1980,11,19,15.4609728
1980,11,20,13.5637472
1980,11,21,16.2538432
1980,11,22,12.1479072
1980,11,23,13.1956288
1980,11,24,15.0645376
1980,11,25,16.6785952
1980,11,26,14.299984
1980,11,27,13.1956288
1980,11,28,19.6518592
1980,11,29,18.7740384
1980,11,30,16.2538432
1980,12,1,19.6518592
1980,12,2,31.997984
1980,12,3,19.6518592
1980,12,4,24.8621504
1980,12,5,32.56432
1980,12,6,37.378176
1980,12,7,39.360352
1980,12,8,46.439552
1980,12,9,117.797888
1980,12,10,176.130496
1980,12,11,174.14832
1980,12,12,156.025568
1980,12,13,131.67312
1980,12,14,116.09888
1980,12,15,97.69296
1980,12,16,85.233568
1980,12,17,69.37616
1980,12,18,57.766272
1980,12,19,45.30688
1980,12,20,35.396
1980,12,21,32.847488
1980,12,22,35.396
1980,12,23,26.8726432
1980,12,24,27.750464
1980,12,25,28.3168
1980,12,26,27.9486816
1980,12,27,27.750464
1980,12,28,27.184128
1980,12,29,26.334624
1980,12,30,27.467296
1980,12,31,28.3168
1981,1,1,28.599968
1981,1,2,28.3168
1981,1,3,28.599968
1981,1,4,28.599968
1981,1,5,28.3168
1981,1,6,28.3168
1981,1,7,28.3168
1981,1,8,27.750464
1981,1,9,27.184128
1981,1,10,26.617792
1981,1,11,26.051456
1981,1,12,25.201952
1981,1,13,24.352448
1981,1,14,23.502944
1981,1,15,22.936608
1981,1,16,22.65344
1981,1,17,22.370272
1981,1,18,22.087104
1981,1,19,21.803936
1981,1,20,21.803936
1981,1,21,21.803936
1981,1,22,22.087104
1981,1,23,22.65344
1981,1,24,23.786112
1981,1,25,25.48512
1981,1,26,28.599968
1981,1,27,33.98016
1981,1,28,62.29696
1981,1,29,99.1088
1981,1,30,135.92064
1981,1,31,99.1088
1981,2,1,87.78208
1981,2,2,124.59392
1981,2,3,110.43552
1981,2,4,87.78208
1981,2,5,67.96032
1981,2,6,59.46528
1981,2,7,52.38608
1981,2,8,45.30688
1981,2,9,39.64352
1981,2,10,45.30688
1981,2,11,82.11872
1981,2,12,127.4256
1981,2,13,181.22752
1981,2,14,206.71264
1981,2,15,203.88096
1981,2,16,277.50464
1981,2,17,453.0688
1981,2,18,586.15776
1981,2,19,804.19712
1981,2,20,1463.97856
1981,2,21,1413.00832
1981,2,22,1121.34528
1981,2,23,923.12768
1981,2,24,903.30592
1981,2,25,829.68224
1981,2,26,722.0784
1981,2,27,622.9696
1981,2,28,481.3856
1981,3,1,396.4352
1981,3,2,339.8016
1981,3,3,269.0096
